begindate,educationorganizationid,programeducationorganizationid,programname,programtypedescriptorid,studentusi,enddate,reasonexiteddescriptorid,servedoutsideofregularsession,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-30","255901","255901","Migrant Education","1825","643",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.484806","2020-11-13 14:17:38.484686","a0b033c4-4802-40a3-a08f-d4f9c1e6084d","32683"
"2010-08-30","255901","255901","Migrant Education","1825","645",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.498216","2020-11-13 14:17:38.498030","d08ece03-55c5-4ce1-8492-18d0db60391c","32687"
"2010-08-30","255901","255901","Migrant Education","1825","648",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.512165","2020-11-13 14:17:38.512005","57c3a508-cf99-4fce-9197-d7a07dc3aa4c","32690"
"2010-08-30","255901","255901","Migrant Education","1825","655",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.527389","2020-11-13 14:17:38.527243","0d3cc205-d5ed-4ada-82cf-1888623c2c90","32695"
"2010-08-30","255901","255901","Migrant Education","1825","659",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.541482","2020-11-13 14:17:38.541360","663ef637-3aa1-4117-b90a-92362796fa5c","32699"
"2010-08-30","255901","255901","Migrant Education","1825","663",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.553413","2020-11-13 14:17:38.553219","19276014-296e-4431-81c9-5274eae27d94","32703"
"2010-08-30","255901","255901","Migrant Education","1825","668",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.567286","2020-11-13 14:17:38.567054","17beffd0-dad4-48c5-a56a-40289c182ba4","32706"
"2010-08-30","255901","255901","Migrant Education","1825","671",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.579761","2020-11-13 14:17:38.579631","e4846228-a3e9-4778-a2c4-5cc300ec9e10","32710"
"2010-08-30","255901","255901","Migrant Education","1825","676",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.591266","2020-11-13 14:17:38.591155","8f30906d-baf2-432e-a9a9-04b2275cb97c","32713"
"2010-08-30","255901","255901","Migrant Education","1825","678",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.602604","2020-11-13 14:17:38.602388","19ceddf2-931b-4496-8779-1a490b072c6f","32717"
"2010-08-30","255901","255901","Migrant Education","1825","684",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.614872","2020-11-13 14:17:38.614702","0509cae9-5599-4c37-aa14-9706da318c9f","32722"
"2010-08-30","255901","255901","Migrant Education","1825","690",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.628987","2020-11-13 14:17:38.628851","71e2b6b5-25a7-42bd-83ba-4d7c4470ce4b","32726"
"2010-08-30","255901","255901","Migrant Education","1825","696",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.644495","2020-11-13 14:17:38.644357","66fa61e3-a307-427c-9387-e5d3cf8613b3","32731"
"2010-08-30","255901","255901","Migrant Education","1825","698",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.651706","2020-11-13 14:17:38.651527","cad0610e-b746-4362-afe4-1911fcfa3878","32732"
"2010-08-30","255901","255901","Migrant Education","1825","710",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.664988","2020-11-13 14:17:38.663864","71508675-f1a1-43d5-988e-d6ef3dc7f1f8","32736"
"2010-08-30","255901","255901","Migrant Education","1825","800",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.675968","2020-11-13 14:17:38.675739","7773216c-343b-474d-b751-f77d9b7adfc8","32740"
"2010-08-30","255901","255901","Migrant Education","1825","498",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.300909","2020-11-13 14:17:38.300742","5c5baf9d-f9c3-464c-acc6-a3537ea9400e","32625"
"2010-08-30","255901","255901","Migrant Education","1825","499",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.309953","2020-11-13 14:17:38.309833","d847f20a-d7d0-46c4-be63-d99751176b5d","32628"
"2010-08-30","255901","255901","Migrant Education","1825","501",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.315566","2020-11-13 14:17:38.314937","d39736ce-b6f1-4219-8511-b4e6faea2897","32631"
"2010-08-30","255901","255901","Migrant Education","1825","503",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.323446","2020-11-13 14:17:38.323195","ee6e4e05-8e82-41bb-a7d6-547da20cf5f7","32632"
"2010-08-30","255901","255901","Migrant Education","1825","505",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.327557","2020-11-13 14:17:38.327433","d9ced66a-e36b-4b5f-9dfe-460def95a5fa","32634"
"2010-08-30","255901","255901","Migrant Education","1825","511",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.336417","2020-11-13 14:17:38.336215","c9bd5d09-b06b-44dd-a7be-cfbdbfedaa67","32636"
"2010-08-30","255901","255901","Migrant Education","1825","544",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.352297","2020-11-13 14:17:38.352179","f72604d1-99cc-444f-a70a-7b7edc3f1dc4","32642"
"2010-08-30","255901","255901","Migrant Education","1825","547",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.358725","2020-11-13 14:17:38.358525","2360ff82-97cf-40de-a3ce-3d718f88b526","32644"
"2010-08-30","255901","255901","Migrant Education","1825","583",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.368385","2020-11-13 14:17:38.368244","1cc91a15-7122-4207-a202-771dd792999b","32647"
"2010-08-30","255901","255901","Migrant Education","1825","605",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.380139","2020-11-13 14:17:38.379100","bcbade18-58f1-4f62-9542-95a01a05ce41","32650"
"2010-08-30","255901","255901","Migrant Education","1825","607",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.388667","2020-11-13 14:17:38.388505","f8e97158-c0e6-4128-ac84-8e8c5436b1da","32653"
"2010-08-30","255901","255901","Migrant Education","1825","609",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.392897","2020-11-13 14:17:38.392629","cf13cc04-047e-4fd3-9ad6-ac2ff77b99ff","32654"
"2010-08-30","255901","255901","Migrant Education","1825","614",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.405102","2020-11-13 14:17:38.404858","e4da3abf-a4f2-43b1-9f9e-8bbbc695886f","32658"
"2010-08-30","255901","255901","Migrant Education","1825","620",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.419431","2020-11-13 14:17:38.419325","6d05bd04-cc35-466c-88b9-d4f82c00f8ed","32663"
"2010-08-30","255901","255901","Migrant Education","1825","623",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.430029","2020-11-13 14:17:38.429847","4530d863-1c0f-455b-b33e-fcb4a2631a3b","32665"
"2010-08-30","255901","255901","Migrant Education","1825","627",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.446529","2020-11-13 14:17:38.445572","ec74b429-0b0b-4453-9540-d58220a34573","32670"
"2010-08-30","255901","255901","Migrant Education","1825","633",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.459333","2020-11-13 14:17:38.459181","aeae96a6-c7ca-4d6b-9b58-d0d49416d87f","32674"
"2010-08-30","255901","255901","Migrant Education","1825","638",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.470628","2020-11-13 14:17:38.470504","6a630436-9bfe-482e-92b9-2d11353df445","32677"
"2010-08-30","255901","255901","Migrant Education","1825","642",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.484406","2020-11-13 14:17:38.484247","0071b334-9fc3-4312-9c1f-1a623af7e3d3","32681"
"2010-08-30","255901","255901","Migrant Education","1825","647",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.498137","2020-11-13 14:17:38.497973","4344e4ff-1948-433b-baf1-27073f9cd338","32686"
"2010-08-30","255901","255901","Migrant Education","1825","646",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.512115","2020-11-13 14:17:38.511966","f1b137bf-54a5-41b2-a165-d93009356ad4","32689"
"2010-08-30","255901","255901","Migrant Education","1825","650",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.524742","2020-11-13 14:17:38.524604","b20eba15-7f25-4f27-aaaa-e81f1bbf8916","32693"
"2010-08-30","255901","255901","Migrant Education","1825","658",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.539240","2020-11-13 14:17:38.539056","82dfc527-2aed-4225-8d70-159efde82798","32697"
"2010-08-30","255901","255901","Migrant Education","1825","664",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.554351","2020-11-13 14:17:38.554056","1f25958d-5950-4478-9b29-d0ad30f0039e","32704"
"2010-08-30","255901","255901","Migrant Education","1825","665",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.566583","2020-11-13 14:17:38.566416","8dbb67ce-8bce-415f-beb0-65bd1d861ef2","32705"
"2010-08-30","255901","255901","Migrant Education","1825","669",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.578314","2020-11-13 14:17:38.578038","29e13bcd-7b27-4be4-9bc6-fda90815a260","32709"
"2010-08-30","255901","255901","Migrant Education","1825","673",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.591436","2020-11-13 14:17:38.591072","edf6d850-1ed6-4ada-9b2b-08b4e25a58f1","32714"
"2010-08-30","255901","255901","Migrant Education","1825","681",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.603742","2020-11-13 14:17:38.603614","df3f38f0-1ffd-4e24-a972-349c84f5f9bc","32718"
"2010-08-30","255901","255901","Migrant Education","1825","685",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.614856","2020-11-13 14:17:38.614702","2b8894ed-2d9b-4a62-b301-85238f2c00b9","32721"
"2010-08-30","255901","255901","Migrant Education","1825","688",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.629546","2020-11-13 14:17:38.629429","b1e3deaa-f7cc-4fbe-84eb-01baec10c5fb","32727"
"2010-08-30","255901","255901","Migrant Education","1825","697",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.644464","2020-11-13 14:17:38.644331","42653861-62e2-4658-8e6d-155424ff09ac","32730"
"2010-08-30","255901","255901","Migrant Education","1825","707",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.657013","2020-11-13 14:17:38.656887","6b9fb850-5d4e-4dc4-b5f6-6ce9cedaa138","32735"
"2010-08-30","255901","255901","Migrant Education","1825","721",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.665696","2020-11-13 14:17:38.665511","1246389b-6d29-41e6-9954-8f05bef86fee","32737"
"2010-08-30","255901","255901","Migrant Education","1825","852",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.677990","2020-11-13 14:17:38.677793","e7c80c35-ee61-48a0-bb6d-0c76450caf7a","32741"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","27",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.892533","2020-11-13 14:17:38.885428","18718cf2-2aa9-4d13-8ebe-4f90529371fa","32745"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","88",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.912711","2020-11-13 14:17:38.912525","1bf89586-8f80-4186-a260-e4be2ca7da3b","32748"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","270","2010-12-17","1893",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.927405","2020-11-13 14:17:38.927231","a3e7fe45-fa17-43de-b5ea-92fe8b19e143","32754"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","316",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.938381","2020-11-13 14:17:38.938171","371a9a09-a472-4d59-a063-f459bb7f9440","32756"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","403",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.950639","2020-11-13 14:17:38.950277","a8d34e0e-4ae7-4c10-b2f6-ad9af47c385e","32760"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","652",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.200756","2020-11-13 14:17:39.200569","906b00e4-6f63-4a38-bc9e-cd71671662c7","32765"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","715",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.213196","2020-11-13 14:17:39.212999","1e430904-703f-48b8-a432-cb9d69fc2a99","32768"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","841",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.228647","2020-11-13 14:17:39.228359","b7fe8fde-6051-4a25-8a69-888b3e501d44","32773"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","895",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.243040","2020-11-13 14:17:39.242802","9c0f104c-b010-4a2a-95dd-430ca6199ca3","32776"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","905",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.247914","2020-11-13 14:17:39.247807","5b391d10-a99b-47f6-af56-aba483d65e24","32779"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","916",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.255419","2020-11-13 14:17:39.255266","4f829eae-0bde-41bb-922e-5a4bda277bdb","32780"
"2010-08-30","255901","255901","Migrant Education","1825","546",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.356169","2020-11-13 14:17:38.356033","876e2e81-8cc2-432a-864c-8a2aaf3a4d0f","32643"
"2010-08-30","255901","255901","Migrant Education","1825","602",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.374564","2020-11-13 14:17:38.374342","0ba9e881-69b3-4dae-8990-5adae099bedf","32649"
"2010-08-30","255901","255901","Migrant Education","1825","606",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.383167","2020-11-13 14:17:38.383043","bb9c83f2-cbed-4374-9239-ed927ff2786a","32652"
"2010-08-30","255901","255901","Migrant Education","1825","610",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.394467","2020-11-13 14:17:38.393914","fa098d6c-478f-4ae8-a811-2b23b3fc3af2","32655"
"2010-08-30","255901","255901","Migrant Education","1825","617",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.407479","2020-11-13 14:17:38.407270","bdce208f-d127-43bd-a608-faaa34af719e","32660"
"2010-08-30","255901","255901","Migrant Education","1825","619",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.416969","2020-11-13 14:17:38.416438","073d7475-9a9d-405b-8ad7-95c1e165da2e","32662"
"2010-08-30","255901","255901","Migrant Education","1825","624",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.431790","2020-11-13 14:17:38.431630","c37e72cd-8b03-452a-b502-f1496a284276","32667"
"2010-08-30","255901","255901","Migrant Education","1825","626",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.443485","2020-11-13 14:17:38.443239","019a52c3-7958-44ed-abcf-6ea51b02fe6b","32669"
"2010-08-30","255901","255901","Migrant Education","1825","630",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.447525","2020-11-13 14:17:38.447419","225b6310-9e49-4a3a-925f-2960fa817fbc","32672"
"2010-08-30","255901","255901","Migrant Education","1825","635",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.460757","2020-11-13 14:17:38.460603","d033917f-dfe1-4697-90fa-30d141293bf3","32676"
"2010-08-30","255901","255901","Migrant Education","1825","637",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.471778","2020-11-13 14:17:38.471659","73c03da5-20a2-4c99-8150-22d67210270f","32679"
"2010-08-30","255901","255901","Migrant Education","1825","640",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.484822","2020-11-13 14:17:38.484709","1ce58e26-5a28-46d6-85b3-017e7f1eabe1","32682"
"2010-08-30","255901","255901","Migrant Education","1825","652",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.497401","2020-11-13 14:17:38.497203","3c6dd2b9-ed6b-4e6c-8458-cba7557c411c","32685"
"2010-08-30","255901","255901","Migrant Education","1825","649",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.512438","2020-11-13 14:17:38.512351","47827724-6f3c-41ca-9edd-72c5ff98b4a9","32691"
"2010-08-30","255901","255901","Migrant Education","1825","656",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.526792","2020-11-13 14:17:38.526596","f7cf381b-f99f-47de-9c46-58105b3f9cec","32694"
"2010-08-30","255901","255901","Migrant Education","1825","660",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.541956","2020-11-13 14:17:38.541849","aa913158-fa31-4e0f-92d8-3dabab412e06","32700"
"2010-08-30","255901","255901","Migrant Education","1825","662",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.553535","2020-11-13 14:17:38.553284","7aee9217-f444-49e2-9381-df65103ae2bf","32702"
"2010-08-30","255901","255901","Migrant Education","1825","666",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.568350","2020-11-13 14:17:38.568090","cf2cc392-a03c-443b-8965-1a041531cfc6","32707"
"2010-08-30","255901","255901","Migrant Education","1825","670",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.580244","2020-11-13 14:17:38.580114","a0fc2a8e-56b6-44b0-9bbe-a0c7331fbc7e","32711"
"2010-08-30","255901","255901","Migrant Education","1825","677",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.591838","2020-11-13 14:17:38.591639","51ad74c6-5742-4811-af4f-78245258898e","32715"
"2010-08-30","255901","255901","Migrant Education","1825","682",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.605492","2020-11-13 14:17:38.605235","d4df2d2e-be48-4780-89c2-bb8846ebbbd4","32719"
"2010-08-30","255901","255901","Migrant Education","1825","687",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.616375","2020-11-13 14:17:38.616270","223f277a-369f-4f56-ba6f-6bb69a0ccbd0","32723"
"2010-08-30","255901","255901","Migrant Education","1825","686",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.626231","2020-11-13 14:17:38.626065","29166938-15bb-4f16-981e-637f4c9acfa5","32724"
"2010-08-30","255901","255901","Migrant Education","1825","691",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.638112","2020-11-13 14:17:38.637869","f0fbf897-9329-41b8-8333-bfd7de673a83","32728"
"2010-08-30","255901","255901","Migrant Education","1825","699",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.654619","2020-11-13 14:17:38.654510","60adc256-4706-48a8-97cd-cd378d02d5e2","32733"
"2010-08-30","255901","255901","Migrant Education","1825","715",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.666204","2020-11-13 14:17:38.666084","24da68bb-d0ae-49b1-8fd6-dedf8ed4f14b","32738"
"2010-08-30","255901","255901","Migrant Education","1825","902",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.679268","2020-11-13 14:17:38.679101","2c2cba6a-99ce-44fc-9dae-49db8c2dcb5d","32742"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","47",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.893022","2020-11-13 14:17:38.885433","e5ea478b-39c1-4199-af95-6d4159e1c95d","32747"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","152","2010-12-17","1893",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.912913","2020-11-13 14:17:38.912803","38af1de3-6aa5-44be-95cc-d37610453f82","32749"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","275","2010-12-17","1893",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.927462","2020-11-13 14:17:38.927313","de349cb1-b0f0-4bab-bee1-9a269c449a61","32755"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","368",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.939202","2020-11-13 14:17:38.939069","4254dbbc-0099-44e6-a4bf-49ee270eaab9","32758"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","448","2010-12-17","1889",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.952759","2020-11-13 14:17:38.952469","d95ab76c-4796-4ae3-ad71-272cb689a145","32762"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","551",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.200002","2020-11-13 14:17:39.199734","28ffd75a-6d18-44ec-9566-c5b92df6f6aa","32764"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","746",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.214175","2020-11-13 14:17:39.214018","64df837e-40c8-4968-be6f-976677c57cfd","32770"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","901",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.243233","2020-11-13 14:17:39.243103","b0411c90-a897-4252-a5f5-00d0db895b80","32778"
"2010-08-30","255901","255901","Migrant Education","1825","796",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.667360","2020-11-13 14:17:38.667271","cdc347ed-b66d-41b6-ac73-946ec2189046","32739"
"2010-08-30","255901","255901","Migrant Education","1825","907",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.679287","2020-11-13 14:17:38.679165","ffc0f1f1-e9f1-4732-aa5b-74980ee65d15","32743"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","42",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.892632","2020-11-13 14:17:38.885429","bfa8a945-5d1c-49dc-a8d3-6040f461a970","32746"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","127","2010-12-17","1889",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.913094","2020-11-13 14:17:38.912921","fb7fe7dd-2954-417e-ab7c-d699a367d6c6","32751"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","292",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.926725","2020-11-13 14:17:38.926602","b6efe700-2884-4299-80db-1cd34e7ec3ef","32753"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","373","2010-12-17","1889",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.940804","2020-11-13 14:17:38.940612","1c0f1668-6958-44c8-9f9f-71ffbef24ff3","32759"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","512",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.953060","2020-11-13 14:17:38.952974","c5b49da0-15a0-4a14-8fb6-8b663eb17e46","32763"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","679","2010-12-17","1893",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.202258","2020-11-13 14:17:39.202158","45d121fe-0f9b-4142-ac72-4f2cb6465c05","32767"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","741",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.213777","2020-11-13 14:17:39.213627","fbd24f91-f24f-4ec8-a606-adf28aff4bc4","32769"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","799",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.229042","2020-11-13 14:17:39.228926","29e71ee0-e3d8-4d76-8513-173a2c3222f6","32774"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","78",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.892295","2020-11-13 14:17:38.885428","db1837aa-a79a-4791-8c81-8bae5e5033f0","32744"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","99","2010-12-17","1893",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.912966","2020-11-13 14:17:38.912818","7d897121-20a4-48ea-b903-6b6fe57c2b75","32750"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","247",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.926653","2020-11-13 14:17:38.926460","cd43e642-2838-4a8f-9ba6-c071aa03fab6","32752"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","326",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.938632","2020-11-13 14:17:38.938447","4b286469-7d99-4d97-a1ca-e1574d686ecc","32757"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","507","2010-12-17","1889",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:38.951155","2020-11-13 14:17:38.951004","2fae883a-3210-491b-8cf9-4146ba8355e0","32761"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","663",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.200892","2020-11-13 14:17:39.200746","ad9f321e-d978-478a-8891-ce8a42be26f1","32766"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","760",,,,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.214614","2020-11-13 14:17:39.214426","17157328-6754-4859-ac55-41e5b2b3eec2","32771"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","763","2010-12-17","1893",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.228683","2020-11-13 14:17:39.228521","e1ae14a0-f260-48f6-8239-7c12f1af08b7","32772"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","846","2010-12-17","1893",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.233144","2020-11-13 14:17:39.233013","157fc8f0-5f73-480b-ace5-3025a2975cbd","32775"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","849","2010-12-17","1893",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.243161","2020-11-13 14:17:39.243044","68de324e-a6da-4dee-bbac-8ce6fdb43e88","32777"
"2010-08-30","255901","255901","English as a Second Language (ESL)","1803","954","2010-10-03","1889",,"edfi.StudentLanguageInstructionProgramAssociation","2020-11-13 14:17:39.257974","2020-11-13 14:17:39.257846","e9704a61-090f-4510-9e84-0193d95fb1e6","32781"
