parentusi,studentusi,relationdescriptorid,primarycontactstatus,liveswith,emergencycontactstatus,contactpriority,contactrestrictions,discriminator,createdate,lastmodifieddate,id,changeversion
"207","126","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.538958","2020-11-13 14:16:24.538868","5b598f13-8e87-475c-a511-7364902787f1","14774"
"209","128","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.544126","2020-11-13 14:16:24.543994","7486af3a-3c1c-405f-acee-b75c55ab9f26","14776"
"212","130","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.549627","2020-11-13 14:16:24.549456","91c5c276-1a75-4618-9215-35837f0856da","14779"
"213","130","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.553772","2020-11-13 14:16:24.553686","0766bccf-ba81-4b3b-a6db-35fad17c331f","14780"
"214","131","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.556493","2020-11-13 14:16:24.556410","8a0c5f59-7c19-4d72-8344-5abd19c56def","14782"
"217","132","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.562823","2020-11-13 14:16:24.562676","6b0e77a8-5762-4a45-b6d0-4bff40023e39","14784"
"219","134","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.567979","2020-11-13 14:16:24.567899","e8fa2e6a-a8b8-44e9-8c5c-d482dc8667db","14787"
"222","135","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.573430","2020-11-13 14:16:24.573308","94d7104e-c6ae-4a9e-8c07-126692cb86fe","14788"
"224","137","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.579480","2020-11-13 14:16:24.579049","442aad0b-a6b3-442d-81ed-a1b3ee56f8ce","14791"
"227","139","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.584494","2020-11-13 14:16:24.584401","23811095-fb82-4162-8413-493ce1e311d6","14793"
"228","139","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.588358","2020-11-13 14:16:24.588272","a2dc3771-1b5d-46a4-bf2a-dc85d947b524","14795"
"230","141","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.591555","2020-11-13 14:16:24.591510","ad64829f-efff-436d-9237-543a8733f5b7","14797"
"232","143","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.598985","2020-11-13 14:16:24.598883","e7b5b58b-312a-472a-802c-124ae80214de","14800"
"235","144","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.603910","2020-11-13 14:16:24.603532","e42e8124-421d-45de-bcc3-45ffe494541d","14802"
"237","145","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.608130","2020-11-13 14:16:24.608030","b740c427-bb3e-4757-92a0-e7381a325a53","14804"
"239","146","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.614030","2020-11-13 14:16:24.613948","9f19a4ed-2114-4a89-a4c6-530096873db8","14806"
"242","148","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.618402","2020-11-13 14:16:24.618309","43ea934e-9909-4579-a7e6-96170a406364","14809"
"245","150","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.625513","2020-11-13 14:16:24.625445","8e4ab6e1-d499-4ad9-b895-6b04e7bb0314","14812"
"247","151","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.632345","2020-11-13 14:16:24.631865","b1c448ee-9ed1-45c0-abeb-2a4f0f40e476","14814"
"250","153","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.637035","2020-11-13 14:16:24.636920","ff62d8c2-3234-481b-9966-5d5b3eaf4821","14817"
"251","153","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.642551","2020-11-13 14:16:24.642010","457cf84b-f19f-4286-9f1a-f80bcf119cf6","14818"
"254","155","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.645589","2020-11-13 14:16:24.645526","822dad37-06f3-4730-835e-5dac5e65c32e","14821"
"256","156","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.652752","2020-11-13 14:16:24.652612","ab6b83b0-a425-4503-a042-06ae9d2a8276","14824"
"260","158","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.664567","2020-11-13 14:16:24.664447","6858e81e-38c9-4d3b-8809-0a34d3d5967e","14826"
"264","160","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.674635","2020-11-13 14:16:24.674497","2ec93ca7-03ce-4dbb-b1bb-70b10e1ea41b","14830"
"263","161","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.679662","2020-11-13 14:16:24.679548","c23088dd-add0-4ec9-ae7e-06125669f9d8","14832"
"267","162","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.683896","2020-11-13 14:16:24.683764","e197664d-e849-4e25-b0f8-8c67828b65fd","14834"
"269","164","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.690023","2020-11-13 14:16:24.689967","733d5608-8f40-4cc4-a561-5f0bde26285c","14836"
"271","165","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.693847","2020-11-13 14:16:24.693730","74028462-8941-431b-89b2-931d6c5e9c17","14838"
"273","166","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.698248","2020-11-13 14:16:24.698178","2a665b96-1e0e-48ea-aff5-cdd1c6404e60","14840"
"275","167","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.703786","2020-11-13 14:16:24.703709","5f3af97f-7dc6-4dd0-96b4-0dc715d3591c","14842"
"278","169","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.707766","2020-11-13 14:16:24.707707","b8158f2c-c1b1-4d58-b56e-d9051625469b","14845"
"282","171","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.715206","2020-11-13 14:16:24.715034","8f20d97b-3bca-4555-a76e-eb5a4e206f4d","14848"
"284","172","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.720183","2020-11-13 14:16:24.720110","95e315a4-4dd3-417c-9874-972d8bccb02a","14850"
"287","175","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.727500","2020-11-13 14:16:24.727437","25e68560-b75d-47a2-bebe-8c59f58b5e24","14854"
"292","176","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.738417","2020-11-13 14:16:24.738364","42470ebf-c297-451f-acaf-09deb2d5e37a","14859"
"293","177","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.742950","2020-11-13 14:16:24.742881","aa343b0f-2c18-41e9-9e7a-021311b72319","14860"
"296","178","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.748521","2020-11-13 14:16:24.748045","5aabf1af-2425-4ada-95cf-a0c630cc3dac","14863"
"297","178","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.751128","2020-11-13 14:16:24.751008","013947ce-3e1e-4230-ba9f-062afc4f8c4a","14864"
"303","182","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.767316","2020-11-13 14:16:24.767243","77997017-b832-4cf2-a909-05711188856e","14869"
"304","183","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.777056","2020-11-13 14:16:24.776928","48ce9e76-f0fb-46c7-b495-ff165a7d7dcc","14871"
"310","186","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.786274","2020-11-13 14:16:24.786187","19114e49-38bf-4b74-aedf-6ae7a24b7b8c","14876"
"313","189","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.795548","2020-11-13 14:16:24.795426","0d94e5cb-9cee-4bc0-9a1e-3f5e9f51d08f","14880"
"316","191","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.802695","2020-11-13 14:16:24.802614","ccb396a8-080d-4c2b-a0f3-aa40498df57e","14883"
"322","195","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.812493","2020-11-13 14:16:24.812414","87dd5fb2-e95f-4810-aa4e-6f9bd8cdd46f","14888"
"324","196","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.819683","2020-11-13 14:16:24.819338","c7aadda6-5c7e-45eb-9b1a-33d45804f80a","14891"
"327","199","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.823627","2020-11-13 14:16:24.823506","72995fc8-b7f3-4b7b-b912-74e62992581e","14894"
"328","200","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.829080","2020-11-13 14:16:24.828550","8207998f-4b6a-4201-b36a-d84d81345011","14895"
"331","202","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.831918","2020-11-13 14:16:24.831858","44b0d7f8-9b74-4923-aeae-472fa5e54f38","14898"
"332","203","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.838097","2020-11-13 14:16:24.837992","0a8236be-c040-4263-af29-4a74af709d87","14899"
"337","206","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.847160","2020-11-13 14:16:24.847079","f2061e7c-864c-4cc2-a162-a9d3af2eb5fa","14903"
"339","207","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.850064","2020-11-13 14:16:24.850007","a444d367-b1df-4c2a-9c4b-3268ecfc6625","14906"
"342","209","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.857894","2020-11-13 14:16:24.857714","147f85b9-354d-4b75-8c5c-887846a9b961","14909"
"347","212","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.867945","2020-11-13 14:16:24.867794","c14c4aa9-9e5b-4523-b0fe-886341bb132e","14914"
"348","212","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.871967","2020-11-13 14:16:24.871886","affcd70b-92af-4362-97f0-bfd253bb473a","14915"
"351","214","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.876707","2020-11-13 14:16:24.876601","a23ad316-5198-4052-94ee-1c393a824f09","14918"
"353","215","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.880840","2020-11-13 14:16:24.880768","323bd004-21d3-4dc8-88ec-780412f959b5","14919"
"355","216","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.885687","2020-11-13 14:16:24.885520","01e82d3c-b15a-46b3-9651-d1b5759bcd4f","14922"
"359","219","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.894611","2020-11-13 14:16:24.894542","7b28aa73-be0e-4780-a481-96cb48a8a46b","14926"
"360","219","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.897655","2020-11-13 14:16:24.897288","074c006d-cf51-4849-b75d-6310ef29d24b","14927"
"361","220","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.900675","2020-11-13 14:16:24.900618","a6cbf094-eb01-444c-a7ce-cda3081934b3","14928"
"364","221","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.906898","2020-11-13 14:16:24.906815","d672326d-8d6b-4ae2-a0b2-f6c05b6e59d5","14931"
"367","223","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.910732","2020-11-13 14:16:24.910429","c53e79cd-82c4-430d-a5d7-7bbe189fc3d6","14933"
"369","224","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.918012","2020-11-13 14:16:24.917893","fb555429-c56c-4404-b66e-3ce635308303","14936"
"371","226","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.920600","2020-11-13 14:16:24.920545","3112dccb-e1e8-49b2-99fc-de5a3adc1399","14938"
"372","226","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.924447","2020-11-13 14:16:24.924360","2dc4c499-1e43-4fc9-8d14-75ddde54adac","14939"
"374","228","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.927131","2020-11-13 14:16:24.926935","3b31c34c-cbb1-4020-8d75-8c3faff9829f","14941"
"376","229","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.932847","2020-11-13 14:16:24.932275","eda6e4f1-c096-42af-bad5-0dded43fe15d","14943"
"379","231","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.937087","2020-11-13 14:16:24.936944","501c095b-1d8c-4244-b60e-8f39037434a3","14946"
"383","233","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.944631","2020-11-13 14:16:24.944210","cae198ea-db6f-41e0-9f74-e576cd2ca92f","14950"
"384","234","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.950341","2020-11-13 14:16:24.950193","2031f99a-9432-4094-95db-ddf8c613728b","14951"
"388","236","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.958824","2020-11-13 14:16:24.958737","72548074-c996-4df9-9887-75ecf11228f0","14955"
"392","240","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.966418","2020-11-13 14:16:24.966311","697f92a3-7a0b-4b46-9c47-38b1a43f03c8","14959"
"395","241","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.971426","2020-11-13 14:16:24.971370","6d4fa9da-23aa-42cd-a24a-83fc94dd880e","14962"
"396","243","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.974325","2020-11-13 14:16:24.974217","83e3e9d1-7e7c-412d-a3cd-b50ab0176f84","14963"
"399","242","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.977037","2020-11-13 14:16:24.976980","e9f96f97-a356-464a-993a-b05aa5182aa9","14965"
"403","245","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.985175","2020-11-13 14:16:24.985129","057aa345-b283-4c3a-acb5-4dc6d77ad61b","14969"
"402","247","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.990506","2020-11-13 14:16:24.990011","2ef2e153-3bde-4009-a808-4749c4ace26d","14970"
"405","248","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.993616","2020-11-13 14:16:24.993559","efb953f0-50dd-4b7e-90bb-5d4b5b22158f","14973"
"1","3","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.047680","2020-11-13 14:16:24.046047","ec7f736b-773c-43e1-9325-1db0371276ef","14571"
"6","1","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.061971","2020-11-13 14:16:24.061895","815b6b32-1051-488c-a37f-d74ef648b417","14574"
"10","6","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.072192","2020-11-13 14:16:24.072111","ccd1f0c7-6c91-4478-b612-fbd0907692d7","14579"
"13","5","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.084084","2020-11-13 14:16:24.084024","c96a9d61-5bb9-4f5e-8dd2-51cf7d565f42","14583"
"18","9","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.092695","2020-11-13 14:16:24.092606","44252a57-b878-46f4-b7a7-d5d60e982e16","14586"
"38","23","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.137072","2020-11-13 14:16:24.136886","c92a6ffc-68b8-4c80-980b-9cc1d643aaf3","14605"
"43","24","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.146211","2020-11-13 14:16:24.145942","bdf94d95-823c-44a7-a9e5-ad1b6876810b","14610"
"55","33","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.175621","2020-11-13 14:16:24.175558","db98c32d-0d6c-46e3-acb5-9a064fe7251f","14622"
"74","44","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.218425","2020-11-13 14:16:24.218357","eed3c86d-ef46-4067-9f69-53b2a2b32f3d","14642"
"85","51","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.241926","2020-11-13 14:16:24.241705","60fefbe3-4a82-41c3-a1e2-c1af2b5e9864","14652"
"95","59","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.261264","2020-11-13 14:16:24.261192","513ecc14-e7ac-483e-8090-f13c44c660c4","14661"
"98","61","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.269344","2020-11-13 14:16:24.269275","5906cf92-e134-44dc-9df1-db94ed414ee5","14665"
"103","64","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.278768","2020-11-13 14:16:24.278678","2fc9f5ac-c37c-404d-afc4-1ec5b1b1936c","14669"
"107","66","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.287061","2020-11-13 14:16:24.286930","f65935ee-542e-4740-9669-11f6a8d2f970","14674"
"111","70","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.297468","2020-11-13 14:16:24.297398","51e5ff38-90b0-4ee0-a44a-0fa84fa4ca45","14678"
"115","72","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.305988","2020-11-13 14:16:24.305911","71dcbadd-d86e-44e6-af46-a6fac1365fc4","14681"
"118","75","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.315761","2020-11-13 14:16:24.315698","8ac30b4b-8ecd-431e-b399-175059562705","14684"
"120","77","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.324316","2020-11-13 14:16:24.324216","d6502008-959d-4697-bd73-05bcf870ab31","14687"
"125","80","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.341118","2020-11-13 14:16:24.341024","06bb0ade-ab3e-4c16-bf19-82e811da779a","14692"
"169","105","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.446801","2020-11-13 14:16:24.446521","aefee167-9855-4fb7-b20c-a26fbca93031","14736"
"220","133","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.565959","2020-11-13 14:16:24.565883","fe97ac76-89c1-48ba-903f-6f5626467f90","14786"
"240","147","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.616138","2020-11-13 14:16:24.616075","397c2242-da13-40c1-9415-ce5cb272a713","14808"
"244","149","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.625110","2020-11-13 14:16:24.625031","b6281841-9708-48a8-8db1-164d27d1cdd0","14811"
"249","152","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.634872","2020-11-13 14:16:24.634800","7afabc4a-299b-490c-ba33-ac74425ee3aa","14816"
"253","155","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.643696","2020-11-13 14:16:24.643631","967bc4de-1511-4736-a160-8d8cd10dd2b7","14820"
"258","157","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.653286","2020-11-13 14:16:24.653229","aa31f8d8-21d7-413b-9a49-7bdc31efa859","14825"
"259","158","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.665688","2020-11-13 14:16:24.664830","bb1697c0-aa37-43e9-a76b-9bc1be280202","14828"
"276","168","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.705834","2020-11-13 14:16:24.705774","a5673354-81d9-415f-8eed-0f0572a19571","14844"
"281","170","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.713047","2020-11-13 14:16:24.712969","81df16a7-68a9-47c4-906f-6b73dc710b18","14847"
"280","171","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.717927","2020-11-13 14:16:24.717843","014385ed-41a8-4983-b2ea-d10cdf2b4172","14849"
"283","172","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.722202","2020-11-13 14:16:24.721851","bf332f54-46fb-4162-a918-0c4dbd83796c","14851"
"286","173","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.725622","2020-11-13 14:16:24.725532","d7e4fac1-f594-4751-be97-90f3ec87c9dc","14853"
"288","175","1934","false","true","true",,,"NULL","2020-11-13 14:16:24.730386","2020-11-13 14:16:24.730183","445c5679-b882-4170-b5c6-b9d44424d3c9","14855"
"289","174","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.733892","2020-11-13 14:16:24.733782","e4d50201-d299-486b-bc36-244ba3ce92de","14856"
"291","176","1952","true","true","true",,,"NULL","2020-11-13 14:16:24.736722","2020-11-13 14:16:24.736657","3c3ca035-8ae2-4fbe-b56b-3bf01880e9b9","14858"
"294","177","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.743017","2020-11-13 14:16:24.742940","527d9c78-8919-4508-b46f-18b2f8d544f5","14861"
"298","180","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.751990","2020-11-13 14:16:24.751910","82f6637c-89a7-439b-b416-6f7df890349a","14865"
"300","181","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.765562","2020-11-13 14:16:24.765474","3d3544ed-6ffa-4cbf-8e76-a753e0c2a7bf","14867"
"301","181","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.765998","2020-11-13 14:16:24.765881","606b6447-16f6-44db-aa41-7d824dae76b4","14868"
"305","183","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.777951","2020-11-13 14:16:24.777874","1f13ba17-6c17-49a7-ad88-23fc7622cc2b","14872"
"306","184","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.778617","2020-11-13 14:16:24.778558","6cbbddbe-4e8d-4caf-ae9d-d44d66f956a3","14874"
"308","185","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.785770","2020-11-13 14:16:24.785326","51a4e7f6-363c-4417-abd7-167c56494f49","14875"
"311","186","1934","false","true","false",,,"NULL","2020-11-13 14:16:24.788175","2020-11-13 14:16:24.788085","82fed350-dfb9-41c1-b72c-cc820e7c8d55","14878"
"312","188","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.794628","2020-11-13 14:16:24.794505","53ad4e60-8803-4a5d-a8ae-62dd999c64ae","14879"
"315","191","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.795761","2020-11-13 14:16:24.795667","4354a7a9-f50a-433d-a1a2-4011affbce2c","14881"
"317","192","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.803798","2020-11-13 14:16:24.803732","bef254f8-87ab-4ba5-a9c9-dbaded2081af","14884"
"319","193","1952","true","true","false",,,"NULL","2020-11-13 14:16:24.805244","2020-11-13 14:16:24.805195","a9ab7c42-13fc-4436-88bd-1f087c74d0a9","14886"
