entrydate,schoolid,studentusi,primaryschool,entrygradeleveldescriptorid,entrygradelevelreasondescriptorid,entrytypedescriptorid,repeatgradeindicator,classofschoolyear,schoolchoicetransfer,exitwithdrawdate,exitwithdrawtypedescriptorid,residencystatusdescriptorid,graduationplantypedescriptorid,educationorganizationid,graduationschoolyear,employedwhileenrolled,calendarcode,schoolyear,fulltimeequivalency,termcompletionindicator,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-23","255901001","167",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.056998","2020-11-13 14:16:20.056883","c5659bfd-78e7-46e9-81b6-26f709c49bc4","13804"
"2010-08-23","255901001","233",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.065066","2020-11-13 14:16:20.064017","28818140-32db-42d9-8165-bf079e321a86","13806"
"2010-08-23","255901001","602",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.079418","2020-11-13 14:16:20.079298","5e96558c-1bac-4522-a026-952610d92a64","13811"
"2010-08-23","255901001","170",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.090019","2020-11-13 14:16:20.089895","42b243b9-5c34-4d57-b736-6befe8611373","13814"
"2010-08-23","255901001","939",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.097181","2020-11-13 14:16:20.097074","77db3dd7-934d-4b4a-8e20-86cca0603b15","13817"
"2010-08-23","255901001","655",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.102921","2020-11-13 14:16:20.102044","8b6a5fe2-504d-46aa-b365-80141f7470c5","13818"
"2010-08-23","255901001","172",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.116403","2020-11-13 14:16:20.116276","e7de6bb8-5324-4f17-ac0a-83e6ff28ec07","13823"
"2010-08-23","255901001","137",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.129010","2020-11-13 14:16:20.128870","95b73272-fb9d-45d9-933e-3b3320f8e0a1","13827"
"2010-08-23","255901001","246",,"942",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.149586","2020-11-13 14:16:20.149459","7af0a702-7ccb-478c-8509-acbe153f371e","13833"
"2010-08-23","255901001","647",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.168399","2020-11-13 14:16:20.167702","ab3c4880-286e-4468-9dde-364d30a3856f","13838"
"2010-08-23","255901001","114",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.185814","2020-11-13 14:16:20.185517","1169613d-f52a-482e-9a56-62cdcc299d2f","13843"
"2010-08-23","255901044","23",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.203017","2020-11-13 14:16:20.202916","662efd3a-28c9-46ad-8a9c-7f0b95bdb922","13848"
"2010-08-23","255901044","877",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.209375","2020-11-13 14:16:20.209251","c4019f3a-829a-4c3e-b648-5044f882ecbb","13849"
"2010-08-23","255901044","956",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.215406","2020-11-13 14:16:20.215340","3f2bc2a9-7318-4d44-926f-12ba5404b142","13852"
"2010-08-23","255901044","403",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.242982","2020-11-13 14:16:20.242788","c202cb11-7c92-4893-b7aa-e0019691eaef","13860"
"2010-08-23","255901044","828",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.255547","2020-11-13 14:16:20.255410","02d9cecc-a2bb-4003-9e0e-d8ecd42c11ed","13863"
"2010-08-23","255901044","562",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.292819","2020-11-13 14:16:20.292669","7a778576-1c38-4a59-881f-2d2744f4ce28","13876"
"2010-08-23","255901044","432",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.299267","2020-11-13 14:16:20.298986","6722e9d6-6f71-4cbf-83c4-52a5a4262d7e","13877"
"2010-08-23","255901044","92",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.319744","2020-11-13 14:16:20.319572","4c5784a5-8def-4a04-a7f7-de3767766fb8","13883"
"2010-08-23","255901044","69",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.325567","2020-11-13 14:16:20.325469","12670304-7478-4977-a7b7-9b2a11b63b77","13886"
"2010-08-23","255901044","296",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.344236","2020-11-13 14:16:20.344103","be1b96f4-a820-4af0-8034-4c5153a1baae","13891"
"2010-08-23","255901044","339",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.348365","2020-11-13 14:16:20.348112","4a090f24-bb77-4638-aedd-048962896ef4","13894"
"2010-08-23","255901044","784",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.360484","2020-11-13 14:16:20.360234","cf169539-91e0-4391-85cf-84700900ab37","13898"
"2010-08-23","255901044","352",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.371424","2020-11-13 14:16:20.371312","4bf15e6d-1804-4c06-b2fe-d5ab6a1e0f74","13901"
"2010-08-23","255901044","887",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.397121","2020-11-13 14:16:20.397008","9a6869f5-5561-4ba4-8082-b59699f8a086","13908"
"2010-08-23","255901044","535",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.401719","2020-11-13 14:16:20.401623","70eedb09-64d8-48b5-b029-c7634229760a","13910"
"2010-08-23","255901001","818",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:19.986812","2020-11-13 14:16:19.986671","f752133b-422e-449f-af64-0a3de8bc78a6","13782"
"2010-08-23","255901001","433",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:19.993029","2020-11-13 14:16:19.992105","ad7c4f88-e6de-4991-8dac-da20a1a429bc","13783"
"2010-08-23","255901001","263",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:19.998721","2020-11-13 14:16:19.998620","75b0cee9-cef5-490c-8cc1-40956eac758c","13786"
"2010-08-23","255901001","67",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.008800","2020-11-13 14:16:20.008671","facaa5b6-6eb5-4b20-98bc-e9c26748d98e","13789"
"2010-08-23","255901001","846",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.018985","2020-11-13 14:16:20.018856","2ca51066-bfcb-43b1-9400-3e301886ac6d","13792"
"2010-08-23","255901001","506",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.030940","2020-11-13 14:16:20.030746","d79fbd71-35c4-4d88-89e9-1c9dc8ad3728","13796"
"2010-08-23","255901001","896",,"942",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.035584","2020-11-13 14:16:20.034810","5bf06b3f-32d3-4119-bc98-4349759a3353","13798"
"2010-08-23","255901001","95",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.050709","2020-11-13 14:16:20.050085","af4ff9f7-4260-4a12-965b-8abb6b10d35a","13802"
"2010-08-23","255901001","5",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.067239","2020-11-13 14:16:20.067135","7f8ec6f6-74a2-4309-a1e4-60b60df11d25","13807"
"2010-08-23","255901001","911",,"942",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.071465","2020-11-13 14:16:20.071222","d12e96a6-7106-4b7c-9732-782a27a00843","13809"
"2010-08-23","255901001","720",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.083738","2020-11-13 14:16:20.083621","3f54e89b-05a6-4e34-9f65-58cfae0b7eb9","13813"
"2010-08-23","255901001","636",,"942",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.093897","2020-11-13 14:16:20.093784","94e31403-e686-44f2-a1c6-81155fbed949","13816"
"2010-08-23","255901001","895",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.109077","2020-11-13 14:16:20.108969","7f7f5b25-da2f-471e-991b-a9671e6e3f38","13821"
"2010-08-23","255901001","326",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.121458","2020-11-13 14:16:20.121367","339e831e-c4d3-464f-a794-db813a2a3c22","13825"
"2010-08-23","255901001","708",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.142385","2020-11-13 14:16:20.142267","8ec47cd3-8c8b-4998-8695-c1cfacb76c9f","13831"
"2010-08-23","255901001","929",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.154016","2020-11-13 14:16:20.153713","c85d28b5-78fe-4525-8e8b-11949c9cfe19","13834"
"2010-08-23","255901001","408",,"942",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.168542","2020-11-13 14:16:20.168419","239b4f5f-0fde-4c57-bbb4-dd2c9bd8e094","13839"
"2010-08-23","255901001","428",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.176502","2020-11-13 14:16:20.176075","fcea7a17-1f27-4b47-8abf-3c153cf3d092","13840"
"2010-08-23","255901001","832",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.180676","2020-11-13 14:16:20.180252","072d90f7-ee6f-4e67-8ffd-d66a7e0c9a9c","13841"
"2010-08-23","255901001","320",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.185622","2020-11-13 14:16:20.185234","2fc79d13-8f14-4eb9-af34-d0ffbbf5457a","13842"
"2010-08-23","255901001","897",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.194721","2020-11-13 14:16:20.194490","a573df0d-4ec0-401b-b2fe-b1047126cc7a","13845"
"2010-08-23","255901044","158",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.201461","2020-11-13 14:16:20.201345","4ed662fe-7d22-435e-95f3-f459508a8b2d","13847"
"2010-08-23","255901044","288",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.212918","2020-11-13 14:16:20.212753","326cab59-4861-4872-828e-1cedba77e254","13850"
"2010-08-23","255901044","187",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.228693","2020-11-13 14:16:20.228601","681e5104-aff6-4c73-97f3-132e949fc19a","13856"
"2010-08-23","255901044","914",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.242877","2020-11-13 14:16:20.242609","dd24a92a-f325-41ac-a035-6e8012528e8d","13859"
"2010-08-23","255901044","826",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.253198","2020-11-13 14:16:20.253114","02e511f3-d8e6-404e-9989-779eb5c4eb2d","13862"
"2010-08-23","255901044","681",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.264837","2020-11-13 14:16:20.264573","f115c05c-2ac4-40c2-90be-d8e42930dfaa","13866"
"2010-08-23","255901044","497",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.268417","2020-11-13 14:16:20.268258","8616561c-b877-4a3f-827f-cc443d2065a6","13868"
"2010-08-23","255901044","214",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.280665","2020-11-13 14:16:20.280566","ecb7a953-f4a6-4e3e-9cef-6ad3ce0fbe5a","13872"
"2010-08-23","255901044","31",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.304718","2020-11-13 14:16:20.304623","b2373362-648d-49b8-a7ae-d2f09ae246b9","13880"
"2010-08-23","255901044","700",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.312734","2020-11-13 14:16:20.312631","ea0f196f-03cd-4822-8cac-d1a9086d5b5a","13882"
"2010-08-23","255901044","406",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.323882","2020-11-13 14:16:20.323332","7e8624a1-dcd8-4a1b-a5b5-1904ccb085b5","13885"
"2010-08-23","255901044","232",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.337678","2020-11-13 14:16:20.337461","42b3cba3-974c-45e1-86f2-21e93f67aa01","13890"
"2010-08-23","255901044","593",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.346826","2020-11-13 14:16:20.346608","6c712fdd-5e7b-4d5a-9763-6bba59354b91","13892"
"2010-08-23","255901044","26",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.358291","2020-11-13 14:16:20.358181","12e2a219-7ed6-4184-a510-fb85a5bcae09","13896"
"2010-08-23","255901044","254",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.368970","2020-11-13 14:16:20.368851","cb345a94-ef61-4acf-b7e5-0408e6356bf5","13899"
"2010-08-23","255901044","354",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.382228","2020-11-13 14:16:20.382041","1f56494e-fdda-4e7d-8570-80919081d05b","13903"
"2010-08-23","255901044","551",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.389115","2020-11-13 14:16:20.389000","171017d9-d1e2-435e-902e-4c76b78fc21b","13906"
"2010-08-23","255901044","236",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.399686","2020-11-13 14:16:20.399513","836ec0e0-370f-4036-a87f-6061befa8351","13909"
"2010-08-23","255901044","645",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.422293","2020-11-13 14:16:20.422164","8682b297-75de-4a35-b350-47f53bd47c34","13916"
"2010-08-23","255901044","917",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.432876","2020-11-13 14:16:20.432772","13389559-83f3-4e38-b31c-8c790dc29036","13919"
"2010-08-23","255901044","853",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.437693","2020-11-13 14:16:20.437003","95e2cae9-1602-49b0-9571-282f5be806fc","13921"
"2010-08-23","255901044","248",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.456694","2020-11-13 14:16:20.456497","ca880f87-ec6d-4e49-8d51-35531bbb0696","13926"
"2010-08-23","255901107","907",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.460761","2020-11-13 14:16:20.460628","0668d272-ef54-4298-b9d2-829a0bcc1b13","13928"
"2010-08-23","255901107","411",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.465735","2020-11-13 14:16:20.465209","a3794e27-b978-48fc-98cf-fef8459fed84","13929"
"2010-08-23","255901107","690",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.469706","2020-11-13 14:16:20.469450","059770aa-44ce-446f-99d2-8e5569b25be9","13930"
"2010-08-23","255901107","872",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.480783","2020-11-13 14:16:20.480642","d0983d48-148a-472a-8a82-c3650fa5f61b","13933"
"2010-08-23","255901107","795",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.484608","2020-11-13 14:16:20.484414","8b0dac47-0281-4ca2-a43a-2373f2c21dc4","13935"
"2010-08-23","255901107","119",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.495577","2020-11-13 14:16:20.495479","e1611d88-e686-4236-9bb0-fc3809cba498","13938"
"2010-08-23","255901107","266",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.531684","2020-11-13 14:16:20.531503","181ec397-6d7f-4b4f-a8a0-da01ec0eea10","13949"
"2010-08-23","255901107","325",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.545107","2020-11-13 14:16:20.544994","89f5e852-72b3-4bbb-827d-766dfea633a4","13953"
"2010-08-23","255901107","922",,"945",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.557851","2020-11-13 14:16:20.557449","7f599b4a-7c65-4347-bc32-2fa5f56f1541","13957"
"2010-08-23","255901107","827",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.572814","2020-11-13 14:16:20.572639","9eb88735-a935-4333-9dc7-68f6b36be497","13961"
"2010-08-23","255901107","333",,"945",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.596893","2020-11-13 14:16:20.596748","9f8f686f-a207-4d61-9686-274569485a08","13966"
"2010-08-23","255901107","56",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.609794","2020-11-13 14:16:20.609650","b666bba1-6e89-4231-bb8d-cb29bcf14489","13971"
"2010-08-23","255901107","946",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.625324","2020-11-13 14:16:20.625215","d512c7f9-08eb-4a37-89a5-9fa0a62c091a","13976"
"2010-08-23","255901107","417",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.635432","2020-11-13 14:16:20.635343","aa4844c3-3527-411e-b724-c6095f106637","13978"
"2010-08-23","255901107","752",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.645711","2020-11-13 14:16:20.645586","4650f188-5f73-42a8-a616-1440b6b4e004","13981"
"2010-08-23","255901107","103",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.649075","2020-11-13 14:16:20.648738","9e4e1742-6b88-4375-8fb5-3ec1f45a108f","13984"
"2010-08-23","255901107","927",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.657967","2020-11-13 14:16:20.657857","bba0108a-1c12-47ec-b9ef-cd17004e85c0","13986"
"2010-08-23","255901107","639",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.669494","2020-11-13 14:16:20.669318","904bee5c-3419-45b4-b4a2-276271d7c77d","13989"
"2010-08-23","255901107","345",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.684263","2020-11-13 14:16:20.684163","d05a0012-9726-4660-a8f3-f9c1c1a7df63","13994"
"2010-08-23","255901107","659",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.688854","2020-11-13 14:16:20.688721","a08fc59d-f649-4032-b5b0-48848b3d904d","13996"
"2010-08-23","255901107","399",,"945",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.695705","2020-11-13 14:16:20.695598","540cdd73-b10a-4f68-b956-86222461b91c","13998"
"2010-08-23","255901107","490",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.708010","2020-11-13 14:16:20.707884","2fd5194c-34b9-4c59-9b08-7453d673f535","14002"
"2010-08-23","255901001","2",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.729914","2020-11-13 14:16:20.729739","4f2989b7-82c4-49b5-9f07-646ac2757f4e","14009"
"2010-08-23","255901001","227",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.741962","2020-11-13 14:16:20.741814","738fc4a6-208c-4b5e-9d0d-8f077e2556fc","14013"
"2010-08-23","255901001","512",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.753006","2020-11-13 14:16:20.752888","cd80b369-4311-47ea-981c-afd317452d87","14016"
"2010-08-23","255901001","98",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.759343","2020-11-13 14:16:20.759167","42af73be-e0ed-4c83-9288-f7a91dd84ddb","14018"
"2010-08-23","255901001","880",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.778848","2020-11-13 14:16:20.778580","76a537ce-7fbd-4cdd-b5b0-990ec1775e4e","14024"
"2010-08-23","255901001","627",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.789222","2020-11-13 14:16:20.788739","00d9774c-ad65-4ebb-bca9-ae8efb46f4b5","14025"
"2010-08-23","255901001","554",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.803619","2020-11-13 14:16:20.803269","013ce515-dad6-457c-9a6f-58280645d278","14029"
"2010-08-23","255901001","960",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.817639","2020-11-13 14:16:20.817485","3c277da5-faf0-4aa5-89f7-3b3959156d4b","14033"
"2010-08-23","255901001","304",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.840988","2020-11-13 14:16:20.840641","12839f42-30fb-4533-954c-d8bf7c5b5aed","14039"
"2010-08-23","255901001","710",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.853859","2020-11-13 14:16:20.853752","50a39797-a4e5-4f11-89cf-37e626558595","14041"
"2010-08-23","255901001","691",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.030455","2020-11-13 14:16:20.030268","c932d060-b5e4-430d-9c9b-f4aae20e1118","13795"
"2010-08-23","255901001","273",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.044599","2020-11-13 14:16:20.044496","f43206ed-4220-470f-b904-736b26bb2144","13801"
"2010-08-23","255901001","833",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.057495","2020-11-13 14:16:20.057388","6d3eff0f-2e7d-4ad8-a024-0fb0f80274c1","13805"
"2010-08-23","255901001","199",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.091553","2020-11-13 14:16:20.091432","7db80857-67ef-4d57-ba03-8b79e39b80c9","13815"
"2010-08-23","255901001","631",,"942",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.104470","2020-11-13 14:16:20.104368","bcc33067-2185-42ad-8736-35a2f4733487","13819"
"2010-08-23","255901001","12",,"942",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.130278","2020-11-13 14:16:20.130182","bf49a9b0-b9bd-41b6-9768-b43dda811637","13828"
"2010-08-23","255901044","386",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.222594","2020-11-13 14:16:20.222399","e233e2ff-7738-4699-9249-77bbff36cce7","13853"
"2010-08-23","255901044","944",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.251444","2020-11-13 14:16:20.251269","2cc1bad3-f7a3-44be-8b21-18ed7606201a","13861"
"2010-08-23","255901044","530",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.276460","2020-11-13 14:16:20.276351","52108f85-1e82-41fc-8f42-72cbfcd7cce0","13870"
"2010-08-23","255901044","318",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.288109","2020-11-13 14:16:20.288009","e75941e7-f290-4d7b-a581-e8dd9a3566b8","13874"
"2010-08-23","255901044","559",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.299957","2020-11-13 14:16:20.299837","5a0851b5-b872-4126-ad86-0003d3791b6f","13878"
"2010-08-23","255901044","811",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.320219","2020-11-13 14:16:20.320096","a54da815-70c2-47df-8694-80a86f7b26a5","13884"
