academicsubjectdescriptorid,courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,createdate
"37","608","ALG-2","255901001","255901001","2011","445","2333","2020-11-13 14:21:25.494863"
"37","608","ALG-2","255901001","255901001","2011","454","2333","2020-11-13 14:21:25.507773"
"37","608","ALG-2","255901001","255901001","2011","477","2330","2020-11-13 14:21:25.748404"
"37","608","ALG-2","255901001","255901001","2011","494","2330","2020-11-13 14:21:25.780346"
"37","608","ALG-2","255901001","255901001","2011","613","2333","2020-11-13 14:21:25.845217"
"37","608","ALG-2","255901001","255901001","2011","719","2333","2020-11-13 14:21:25.887596"
"37","608","ALG-2","255901001","255901001","2011","932","2333","2020-11-13 14:21:26.022835"
"37","608","ALG-2","255901001","255901001","2011","936","2330","2020-11-13 14:21:26.037399"
"37","608","ALG-2","255901001","255901001","2012","48","2333","2020-11-13 14:21:26.056435"
"37","608","ALG-2","255901001","255901001","2012","60","2330","2020-11-13 14:21:26.068769"
"37","608","ALG-2","255901001","255901001","2012","300","2330","2020-11-13 14:21:26.198802"
"37","608","ALG-2","255901001","255901001","2012","347","2333","2020-11-13 14:21:26.213678"
"37","608","ALG-2","255901001","255901001","2012","375","2333","2020-11-13 14:21:26.228854"
"40","608","ART-01","255901107","255901107","2011","421","2330","2020-11-13 14:21:26.273486"
"40","608","ART-01","255901107","255901107","2012","80","2333","2020-11-13 14:21:26.553596"
"40","608","ART-01","255901107","255901107","2012","210","2330","2020-11-13 14:21:26.638284"
"40","608","ART-01","255901107","255901107","2012","297","2333","2020-11-13 14:21:26.682902"
"40","608","ART-01","255901107","255901107","2012","317","2333","2020-11-13 14:21:26.936046"
"40","608","ART-01","255901107","255901107","2012","340","2333","2020-11-13 14:21:26.950958"
"40","609","ART-01","255901107","255901107","2011","848","2330","2020-11-13 14:21:27.054683"
"40","609","ART-01","255901107","255901107","2011","959","2330","2020-11-13 14:21:27.296314"
"40","609","ART-01","255901107","255901107","2012","50","2330","2020-11-13 14:21:27.315181"
"40","609","ART-01","255901107","255901107","2012","68","2333","2020-11-13 14:21:27.330839"
"40","609","ART-01","255901107","255901107","2012","317","2330","2020-11-13 14:21:27.362840"
"40","609","ART-02","255901107","255901107","2011","695","2330","2020-11-13 14:21:27.432265"
"40","609","ART-02","255901107","255901107","2011","786","2330","2020-11-13 14:21:27.450626"
"40","609","ART-02","255901107","255901107","2012","116","2330","2020-11-13 14:21:27.501033"
"40","609","ART-02","255901107","255901107","2012","239","2330","2020-11-13 14:21:27.517951"
"40","608","ART-02","255901107","255901107","2011","686","2330","2020-11-13 14:21:27.704387"
"40","608","ART-02","255901107","255901107","2012","34","2333","2020-11-13 14:21:27.843632"
"40","608","ART-02","255901107","255901107","2012","128","2333","2020-11-13 14:21:27.900069"
"40","608","ART-02","255901107","255901107","2012","202","2333","2020-11-13 14:21:27.943326"
"40","608","ART-03","255901107","255901107","2011","654","2333","2020-11-13 14:21:28.132898"
"40","608","ART-03","255901107","255901107","2011","714","2333","2020-11-13 14:21:28.177306"
"40","608","ART-03","255901107","255901107","2011","888","2330","2020-11-13 14:21:28.252004"
"40","608","ART-03","255901107","255901107","2012","11","2333","2020-11-13 14:21:28.314474"
"40","608","ART-03","255901107","255901107","2012","25","2333","2020-11-13 14:21:28.330101"
"40","608","ART-03","255901107","255901107","2012","287","2330","2020-11-13 14:21:28.494891"
"40","609","ART-04","255901107","255901107","2011","429","2333","2020-11-13 14:21:28.678572"
"40","609","ART-04","255901107","255901107","2011","596","2333","2020-11-13 14:21:28.689574"
"40","609","ART-04","255901107","255901107","2012","56","2333","2020-11-13 14:21:28.739613"
"40","609","ART-04","255901107","255901107","2012","166","2330","2020-11-13 14:21:28.848571"
"40","609","ART-04","255901107","255901107","2012","278","2330","2020-11-13 14:21:28.925639"
"40","609","ART-04","255901107","255901107","2012","360","2333","2020-11-13 14:21:28.941214"
"40","608","ART-04","255901107","255901107","2011","411","2330","2020-11-13 14:21:28.955993"
"40","608","ART-04","255901107","255901107","2011","416","2330","2020-11-13 14:21:28.971267"
"40","608","ART-04","255901107","255901107","2011","693","2333","2020-11-13 14:21:29.133121"
"40","608","ART-04","255901107","255901107","2011","731","2330","2020-11-13 14:21:29.146438"
"40","608","ART-04","255901107","255901107","2011","795","2330","2020-11-13 14:21:29.162341"
"40","608","ART-04","255901107","255901107","2012","33","2333","2020-11-13 14:21:29.248587"
"40","608","ART-04","255901107","255901107","2012","103","2330","2020-11-13 14:21:29.263883"
"40","608","ART-04","255901107","255901107","2012","119","2333","2020-11-13 14:21:29.276706"
"40","608","ART-04","255901107","255901107","2012","129","2330","2020-11-13 14:21:29.291047"
"40","608","ART-04","255901107","255901107","2012","201","2333","2020-11-13 14:21:29.357498"
"40","608","ART-04","255901107","255901107","2012","345","2330","2020-11-13 14:21:29.427696"
"40","608","ART-05","255901107","255901107","2011","555","2330","2020-11-13 14:21:29.480270"
"40","608","ART-05","255901107","255901107","2011","670","2330","2020-11-13 14:21:29.508407"
"40","608","ART-05","255901107","255901107","2011","798","2330","2020-11-13 14:21:29.593449"
"40","608","ART-05","255901107","255901107","2012","162","2333","2020-11-13 14:21:29.806233"
"40","608","ART-05","255901107","255901107","2012","271","2330","2020-11-13 14:21:30.088614"
"40","608","ART-05","255901107","255901107","2012","281","2330","2020-11-13 14:21:30.100691"
"40","609","ART-05","255901107","255901107","2011","640","2333","2020-11-13 14:21:30.185087"
"40","609","ART-05","255901107","255901107","2012","351","2330","2020-11-13 14:21:30.283005"
"40","609","ART-06","255901044","255901044","2012","165","2330","2020-11-13 14:21:30.381819"
"40","609","ART-06","255901044","255901044","2012","253","2333","2020-11-13 14:21:30.625281"
"40","609","ART-06","255901044","255901044","2012","372","2333","2020-11-13 14:21:30.643060"
"40","608","ART-06","255901044","255901044","2011","633","2330","2020-11-13 14:21:30.758964"
"40","608","ART-06","255901044","255901044","2011","682","2330","2020-11-13 14:21:30.791177"
"40","608","ART-06","255901044","255901044","2011","738","2333","2020-11-13 14:21:30.821329"
"40","608","ART-06","255901044","255901044","2011","739","2330","2020-11-13 14:21:30.833753"
"40","608","ART-06","255901044","255901044","2011","778","2333","2020-11-13 14:21:31.195157"
"40","608","ART-06","255901044","255901044","2011","807","2333","2020-11-13 14:21:31.214274"
"40","608","ART-06","255901044","255901044","2012","189","2333","2020-11-13 14:21:31.411195"
"40","608","ART-06","255901044","255901044","2012","342","2330","2020-11-13 14:21:31.470273"
"40","608","ART-06","255901044","255901044","2012","349","2330","2020-11-13 14:21:31.487334"
"40","608","ART-1","255901001","255901001","2011","531","2330","2020-11-13 14:21:31.628288"
"40","608","ART-1","255901001","255901001","2011","588","2333","2020-11-13 14:21:31.675656"
"40","608","ART-1","255901001","255901001","2011","710","2330","2020-11-13 14:21:31.764467"
"40","608","ART-1","255901001","255901001","2011","809","2330","2020-11-13 14:21:31.813431"
"40","608","ART-1","255901001","255901001","2011","919","2333","2020-11-13 14:21:32.119300"
"40","608","ART-1","255901001","255901001","2011","957","2330","2020-11-13 14:21:32.135764"
"40","608","ART-1","255901001","255901001","2012","85","2333","2020-11-13 14:21:32.189195"
"40","608","ART-1","255901001","255901001","2012","136","2333","2020-11-13 14:21:32.226325"
"40","609","ART-1","255901001","255901001","2011","728","2333","2020-11-13 14:21:32.362734"
"46","608","ART2-EM","255901001","255901001","2012","87","2333","2020-11-13 14:21:32.894860"
"46","608","ART2-EM","255901001","255901001","2012","108","2333","2020-11-13 14:21:32.906395"
"46","608","ART2-EM","255901001","255901001","2012","163","2330","2020-11-13 14:21:32.922413"
"46","608","ART2-EM","255901001","255901001","2012","215","2330","2020-11-13 14:21:32.937603"
"46","608","ART2-EM","255901001","255901001","2012","234","2333","2020-11-13 14:21:32.953538"
"46","608","ART3-EM","255901001","255901001","2011","474","2330","2020-11-13 14:21:33.115155"
"46","608","ART3-EM","255901001","255901001","2011","482","2333","2020-11-13 14:21:33.360340"
"46","608","ART3-EM","255901001","255901001","2011","655","2333","2020-11-13 14:21:33.453091"
"46","608","ART3-EM","255901001","255901001","2011","708","2330","2020-11-13 14:21:33.697472"
"46","608","ART3-EM","255901001","255901001","2011","833","2330","2020-11-13 14:21:33.760091"
"46","608","ART3-EM","255901001","255901001","2011","897","2333","2020-11-13 14:21:33.805138"
"46","608","ART3-EM","255901001","255901001","2011","911","2333","2020-11-13 14:21:33.822230"
"46","608","ART3-EM","255901001","255901001","2012","67","2330","2020-11-13 14:21:33.871232"
"46","608","ART3-EM","255901001","255901001","2012","95","2333","2020-11-13 14:21:33.888143"
"46","608","ART3-EM","255901001","255901001","2012","114","2333","2020-11-13 14:21:33.903118"
"46","608","ART3-EM","255901001","255901001","2012","199","2330","2020-11-13 14:21:33.942864"
"46","608","ART3-EM","255901001","255901001","2012","233","2330","2020-11-13 14:21:34.188465"
"46","608","ART3-EM","255901001","255901001","2012","246","2330","2020-11-13 14:21:34.208649"
"46","608","ART3-EM","255901001","255901001","2012","263","2333","2020-11-13 14:21:34.224950"
"40","609","BAND-07","255901044","255901044","2011","617","2333","2020-11-13 14:21:34.458337"
"40","609","BAND-07","255901044","255901044","2012","196","2333","2020-11-13 14:21:34.532689"
"40","608","BAND-07","255901044","255901044","2011","419","2330","2020-11-13 14:21:34.773182"
"37","608","ALG-2","255901001","255901001","2012","115","2333","2020-11-13 14:21:26.113657"
"37","608","ALG-2","255901001","255901001","2012","148","2333","2020-11-13 14:21:26.118523"
"37","608","ALG-2","255901001","255901001","2012","163","2333","2020-11-13 14:21:26.125133"
"37","608","ALG-2","255901001","255901001","2012","193","2333","2020-11-13 14:21:26.130627"
"37","608","ALG-2","255901001","255901001","2012","215","2330","2020-11-13 14:21:26.138996"
"37","608","ALG-2","255901001","255901001","2012","215","2333","2020-11-13 14:21:26.146365"
"37","608","ALG-2","255901001","255901001","2012","262","2330","2020-11-13 14:21:26.163852"
"37","608","ALG-2","255901001","255901001","2012","270","2330","2020-11-13 14:21:26.175947"
"37","608","ALG-2","255901001","255901001","2012","270","2333","2020-11-13 14:21:26.181845"
"37","608","ALG-2","255901001","255901001","2012","321","2330","2020-11-13 14:21:26.201103"
"37","608","ALG-2","255901001","255901001","2012","347","2330","2020-11-13 14:21:26.211620"
"37","608","ALG-2","255901001","255901001","2012","356","2330","2020-11-13 14:21:26.216172"
"37","608","ALG-2","255901001","255901001","2012","379","2330","2020-11-13 14:21:26.233701"
"37","608","ALG-2","255901001","255901001","2012","379","2333","2020-11-13 14:21:26.240941"
"37","608","ALG-2","255901001","255901001","2012","390","2330","2020-11-13 14:21:26.251639"
"40","608","ART-01","255901107","255901107","2011","410","2330","2020-11-13 14:21:26.258310"
"40","608","ART-01","255901107","255901107","2011","421","2333","2020-11-13 14:21:26.277656"
"40","608","ART-01","255901107","255901107","2011","457","2330","2020-11-13 14:21:26.286566"
"40","608","ART-01","255901107","255901107","2011","458","2330","2020-11-13 14:21:26.295710"
"40","608","ART-01","255901107","255901107","2011","460","2333","2020-11-13 14:21:26.302570"
"40","608","ART-01","255901107","255901107","2011","470","2333","2020-11-13 14:21:26.315742"
"40","608","ART-01","255901107","255901107","2011","478","2330","2020-11-13 14:21:26.324855"
"40","608","ART-01","255901107","255901107","2011","478","2333","2020-11-13 14:21:26.332096"
"40","608","ART-01","255901107","255901107","2011","577","2333","2020-11-13 14:21:26.352103"
"40","608","ART-01","255901107","255901107","2011","589","2330","2020-11-13 14:21:26.358779"
"40","608","ART-01","255901107","255901107","2011","660","2330","2020-11-13 14:21:26.366788"
"40","608","ART-01","255901107","255901107","2011","671","2333","2020-11-13 14:21:26.381076"
"40","608","ART-01","255901107","255901107","2011","723","2330","2020-11-13 14:21:26.394105"
"40","608","ART-01","255901107","255901107","2011","749","2333","2020-11-13 14:21:26.401988"
"40","608","ART-01","255901107","255901107","2011","751","2330","2020-11-13 14:21:26.407885"
"40","608","ART-01","255901107","255901107","2011","755","2333","2020-11-13 14:21:26.420333"
"40","608","ART-01","255901107","255901107","2011","758","2333","2020-11-13 14:21:26.426798"
"40","608","ART-01","255901107","255901107","2011","764","2333","2020-11-13 14:21:26.436812"
"40","608","ART-01","255901107","255901107","2011","787","2333","2020-11-13 14:21:26.443951"
"40","608","ART-01","255901107","255901107","2011","834","2333","2020-11-13 14:21:26.463281"
"40","608","ART-01","255901107","255901107","2011","892","2330","2020-11-13 14:21:26.479911"
"40","608","ART-01","255901107","255901107","2011","893","2333","2020-11-13 14:21:26.495436"
"40","608","ART-01","255901107","255901107","2012","16","2330","2020-11-13 14:21:26.511596"
"40","608","ART-01","255901107","255901107","2012","44","2333","2020-11-13 14:21:26.524081"
"40","608","ART-01","255901107","255901107","2012","70","2330","2020-11-13 14:21:26.530671"
"40","608","ART-01","255901107","255901107","2012","71","2333","2020-11-13 14:21:26.539517"
"40","608","ART-01","255901107","255901107","2012","83","2330","2020-11-13 14:21:26.555069"
"40","608","ART-01","255901107","255901107","2012","100","2333","2020-11-13 14:21:26.567962"
"40","608","ART-01","255901107","255901107","2012","126","2333","2020-11-13 14:21:26.583597"
"40","608","ART-01","255901107","255901107","2012","156","2333","2020-11-13 14:21:26.602504"
"40","608","ART-01","255901107","255901107","2012","184","2333","2020-11-13 14:21:26.609478"
"40","608","ART-01","255901107","255901107","2012","191","2330","2020-11-13 14:21:26.619055"
"40","608","ART-01","255901107","255901107","2012","208","2330","2020-11-13 14:21:26.628489"
"40","608","ART-01","255901107","255901107","2012","208","2333","2020-11-13 14:21:26.636094"
"40","608","ART-01","255901107","255901107","2012","216","2330","2020-11-13 14:21:26.645175"
"40","608","ART-01","255901107","255901107","2012","218","2333","2020-11-13 14:21:26.656334"
"40","608","ART-01","255901107","255901107","2012","260","2330","2020-11-13 14:21:26.666606"
"40","608","ART-01","255901107","255901107","2012","267","2333","2020-11-13 14:21:26.680484"
"40","608","ART-01","255901107","255901107","2012","303","2330","2020-11-13 14:21:26.695291"
