localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,staffusi,classroompositiondescriptorid,begindate,enddate,highlyqualifiedteacher,teacherstudentdatalinkexclusion,percentagecontribution,discriminator,createdate,lastmodifieddate,id,changeversion
"HLTH-ED","255901001","2011","25590100106Trad320HLTHED22011","2010-2011 Spring Semester","61","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.426446","2020-11-13 14:16:16.426393","27618ce2-8f98-4369-8bf1-3b5c85cf7b67","13269"
"HLTH-ED","255901001","2011","25590100107Trad320HLTHED22011","2010-2011 Spring Semester","61","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.433960","2020-11-13 14:16:16.433837","a2142c3b-21b5-4ca9-bcf3-e92dcae4c52e","13270"
"CREAT-WR","255901001","2011","25590100101Trad321CREATWR22011","2010-2011 Spring Semester","62","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.437568","2020-11-13 14:16:16.437495","52742863-6245-4c72-8db5-c6a7f622baba","13273"
"CREAT-WR","255901001","2011","25590100102Trad321CREATWR12011","2010-2011 Fall Semester","62","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.444369","2020-11-13 14:16:16.444288","f6bc8e70-aec1-486d-b2e9-36dfef4f78d1","13274"
"CREAT-WR","255901001","2011","25590100103Trad321CREATWR22011","2010-2011 Spring Semester","62","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.447975","2020-11-13 14:16:16.447880","dc041a61-c826-4b36-9959-7cb0dec2fb5d","13277"
"HUMT","255901001","2011","25590100104Trad321HUMT22011","2010-2011 Spring Semester","62","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.457927","2020-11-13 14:16:16.457831","a64b4c8d-2b0f-46ee-bd93-0105643eb969","13279"
"HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","62","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.462690","2020-11-13 14:16:16.462571","8fcf47ec-8270-47e8-8557-28396e6f3e6e","13280"
"ART-1","255901001","2011","25590100102Trad322ART112011","2010-2011 Fall Semester","64","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.480148","2020-11-13 14:16:16.479979","5313da77-b039-43ca-9eac-04584f466209","13286"
"ART2-EM","255901001","2011","25590100103Trad322ART2EM22011","2010-2011 Spring Semester","64","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.489397","2020-11-13 14:16:16.489304","b0c7bcf3-c43f-4dda-b82e-3788ada00a4c","13289"
"ART-1","255901001","2011","25590100107Trad322ART112011","2010-2011 Fall Semester","64","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.505450","2020-11-13 14:16:16.505332","10df3960-86fc-489c-af3e-b99d6a5f4511","13294"
"ART3-EM","255901001","2011","25590100102Trad323ART3EM22011","2010-2011 Spring Semester","65","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.515200","2020-11-13 14:16:16.515090","a56a6d70-68bb-4a55-8467-15ed8949cedc","13297"
"TAMULTIM","255901001","2011","25590100104Trad323TAMULTIM2201","2010-2011 Spring Semester","65","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.751777","2020-11-13 14:16:16.751672","99105a33-9de6-45b0-96ca-9509e5b09577","13301"
"ART3-EM","255901001","2011","25590100107Trad323ART3EM12011","2010-2011 Fall Semester","65","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.764065","2020-11-13 14:16:16.764015","d308e55f-f559-41b9-ad3a-b67a13fd857a","13306"
"SPAN-1","255901001","2011","25590100102Trad324SPAN112011","2010-2011 Fall Semester","67","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.775342","2020-11-13 14:16:16.775289","91b26c49-c3d7-46c8-87db-3e56d75c044d","13310"
"SPAN-1","255901001","2011","25590100103Trad324SPAN122011","2010-2011 Spring Semester","67","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.787317","2020-11-13 14:16:16.787263","4752a6bd-3368-4af1-9360-f77a4f17a337","13314"
"SPAN-2","255901001","2011","25590100105Trad324SPAN222011","2010-2011 Spring Semester","67","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.795198","2020-11-13 14:16:16.795137","dbbc1398-1fc1-4210-bbd1-c1e13dafd6de","13317"
"PHOTJOUR","255901001","2011","25590100101Trad124PHOTJOUR1201","2010-2011 Fall Semester","68","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.803553","2020-11-13 14:16:16.803442","8db8b64a-31de-4a3c-89a7-db1dc8d37817","13320"
"ECO-FE","255901001","2011","25590100103Trad124ECOFE22011","2010-2011 Spring Semester","68","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.815731","2020-11-13 14:16:16.815688","e85c1be0-756a-4a85-8eee-9c158ec73f2c","13325"
"PHOTJOUR","255901001","2011","25590100107Trad124PHOTJOUR1201","2010-2011 Fall Semester","68","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.827622","2020-11-13 14:16:16.827565","83daa824-dae5-4f36-a978-8df502d60fc3","13330"
"PHOTJOUR","255901001","2011","25590100107Trad124PHOTJOUR2201","2010-2011 Spring Semester","68","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.836515","2020-11-13 14:16:16.836444","562ab081-63f7-450e-ad60-06eb98b30ff0","13331"
"CHEM","255901001","2011","25590100105Trad223CHEM12011","2010-2011 Fall Semester","60","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.358329","2020-11-13 14:16:16.358247","361b9226-aa3d-4473-801f-1be7566baf12","13242"
"CHEM","255901001","2011","25590100105Trad223CHEM22011","2010-2011 Spring Semester","60","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.361211","2020-11-13 14:16:16.361107","6dc533f0-e685-463d-9b38-070b0324f23d","13243"
"GOVT","255901001","2011","25590100101Trad122GOVT22011","2010-2011 Spring Semester","59","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.373839","2020-11-13 14:16:16.373765","24c56731-fab1-4637-8708-d3e2b778a1ad","13249"
"WGEO","255901001","2011","25590100104Trad122WGEO22011","2010-2011 Spring Semester","59","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.382827","2020-11-13 14:16:16.382773","d54ade93-1bba-45e0-8e59-6a8425761fad","13253"
"WGEO","255901001","2011","25590100105Trad122WGEO22011","2010-2011 Spring Semester","59","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.392089","2020-11-13 14:16:16.392002","1762a8c7-8218-4b64-988a-5fcbdd3a2576","13255"
"US-HIST","255901001","2011","25590100101Trad123USHIST12011","2010-2011 Fall Semester","63","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.403603","2020-11-13 14:16:16.403544","e1bf61c7-93bf-4900-b8e1-ad72d075c725","13260"
"US-HIST","255901001","2011","25590100107Trad123USHIST12011","2010-2011 Fall Semester","63","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.414386","2020-11-13 14:16:16.414326","484c6a24-eb2a-42c4-becc-7e241f3207bf","13264"
"HLTH-ED","255901001","2011","25590100105Trad320HLTHED22011","2010-2011 Spring Semester","61","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.423361","2020-11-13 14:16:16.423300","4c5e1a87-18f7-4091-a551-9b20d22de85f","13267"
"HUMT","255901001","2011","25590100104Trad321HUMT12011","2010-2011 Fall Semester","62","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.455535","2020-11-13 14:16:16.455430","2cf189ef-26bb-4257-90c5-7a7782447071","13278"
"HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","62","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.462982","2020-11-13 14:16:16.462740","b10d862d-e6c8-440f-aa5e-270e8bffc5d5","13281"
"HUMT","255901001","2011","25590100107Trad321HUMT12011","2010-2011 Fall Semester","62","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.468909","2020-11-13 14:16:16.468767","3d98437b-aacd-468a-a29a-05d37391a1b6","13282"
"ART-1","255901001","2011","25590100101Trad322ART122011","2010-2011 Spring Semester","64","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.475855","2020-11-13 14:16:16.475763","b6e5cc4d-8a59-4a30-8ab6-06e74fd4a7fc","13285"
"ART2-EM","255901001","2011","25590100104Trad322ART2EM12011","2010-2011 Fall Semester","64","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.493053","2020-11-13 14:16:16.492971","bcb8920e-1ec1-4e1d-b4a7-3e087a4be5c2","13290"
"ART2-EM","255901001","2011","25590100104Trad322ART2EM22011","2010-2011 Spring Semester","64","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.498046","2020-11-13 14:16:16.497930","250755f7-6279-4cd6-b5a5-4ec2ddff4123","13291"
"ART2-EM","255901001","2011","25590100105Trad322ART2EM22011","2010-2011 Spring Semester","64","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.504782","2020-11-13 14:16:16.504704","8a288dd2-b76c-4527-8b00-0be307ec55da","13293"
"ART-1","255901001","2011","25590100107Trad322ART122011","2010-2011 Spring Semester","64","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.508754","2020-11-13 14:16:16.508682","57bafbe1-8a14-404c-b2ce-c8c0b37c4442","13295"
"TAMULTIM","255901001","2011","25590100103Trad323TAMULTIM2201","2010-2011 Spring Semester","65","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.751227","2020-11-13 14:16:16.751089","7b24f1a4-819b-4711-a2d6-833426c8ef80","13299"
"ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","65","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.763434","2020-11-13 14:16:16.763366","4b91f413-32ca-440f-8216-9eebbab8a5c4","13304"
"ART3-EM","255901001","2011","25590100107Trad323ART3EM22011","2010-2011 Spring Semester","65","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.773497","2020-11-13 14:16:16.773381","0a583e0b-b00f-4c11-819b-6861a0c0118d","13307"
"SPAN-1","255901001","2011","25590100102Trad324SPAN122011","2010-2011 Spring Semester","67","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.783092","2020-11-13 14:16:16.783023","29eb76bb-5a45-4193-9a4b-4c195a9444c7","13311"
"SPAN-1","255901001","2011","25590100104Trad324SPAN112011","2010-2011 Fall Semester","67","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.786507","2020-11-13 14:16:16.786434","a10d3521-90b7-4257-a8f4-ecb7f69e983b","13313"
"SPAN-1","255901001","2011","25590100104Trad324SPAN122011","2010-2011 Spring Semester","67","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.792879","2020-11-13 14:16:16.792785","21ae62df-d470-45a3-8c8e-66c9cc5f6e4b","13315"
"SPAN-2","255901001","2011","25590100107Trad325SPAN212011","2010-2011 Fall Semester","66","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.797399","2020-11-13 14:16:16.797336","9ce4af42-9fb8-42a7-bf95-73d751133c38","13318"
"PHOTJOUR","255901001","2011","25590100101Trad124PHOTJOUR2201","2010-2011 Spring Semester","68","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.804100","2020-11-13 14:16:16.804045","1070ec75-fe4f-4c0b-a8a4-adb9325de075","13321"
"ECO-FE","255901001","2011","25590100102Trad124ECOFE22011","2010-2011 Spring Semester","68","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.814004","2020-11-13 14:16:16.813903","8d3d73a4-dee6-4fee-845b-c96c6b456c13","13323"
"PHOTJOUR","255901001","2011","25590100106Trad124PHOTJOUR1201","2010-2011 Fall Semester","68","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.826663","2020-11-13 14:16:16.826609","30e1f3a2-0b86-4208-af0b-62ab8af5acd5","13328"
"PHYSICS","255901001","2011","25590100107Trad223PHYSICS22011","2010-2011 Spring Semester","60","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.371113","2020-11-13 14:16:16.371035","57442bcb-bf32-4927-b420-6e30f93bdd79","13247"
"GOVT","255901001","2011","25590100102Trad122GOVT22011","2010-2011 Spring Semester","59","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.380427","2020-11-13 14:16:16.380327","a6a2943e-22e2-4b1c-818e-dfe367f7a80f","13251"
"WGEO","255901001","2011","25590100106Trad122WGEO12011","2010-2011 Fall Semester","59","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.394107","2020-11-13 14:16:16.394045","820a8ef6-cac9-4739-94a8-ee4262de2376","13257"
"GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","59","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.402637","2020-11-13 14:16:16.402574","97dc4e73-fd00-427c-9401-27a8a136c8bb","13258"
"US-HIST","255901001","2011","25590100102Trad123USHIST22011","2010-2011 Spring Semester","63","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.414737","2020-11-13 14:16:16.414680","fa2a14b8-b6d6-47ed-94ff-6f03fa305292","13265"
"CREAT-WR","255901001","2011","25590100101Trad321CREATWR12011","2010-2011 Fall Semester","62","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.436477","2020-11-13 14:16:16.436391","5fdedcbc-6cc6-4bc0-bec0-889d5c77c730","13272"
"CREAT-WR","255901001","2011","25590100103Trad321CREATWR12011","2010-2011 Fall Semester","62","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.446570","2020-11-13 14:16:16.446511","c6696e82-b434-4169-9d4c-bd21e56c6ce6","13276"
"ART2-EM","255901001","2011","25590100103Trad322ART2EM12011","2010-2011 Fall Semester","64","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.487792","2020-11-13 14:16:16.487725","edd86624-bd56-4c94-aa61-064859f3c6f7","13288"
"ART3-EM","255901001","2011","25590100102Trad323ART3EM12011","2010-2011 Fall Semester","65","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.511897","2020-11-13 14:16:16.511811","9cdb5ece-877b-4ddc-922f-907de65b2cad","13296"
"TAMULTIM","255901001","2011","25590100105Trad323TAMULTIM1201","2010-2011 Fall Semester","65","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.752564","2020-11-13 14:16:16.752461","5f0046c8-a7e2-40e7-a6e4-faad7bcb1258","13302"
"TAMULTIM","255901001","2011","25590100105Trad323TAMULTIM2201","2010-2011 Spring Semester","65","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.761610","2020-11-13 14:16:16.761487","d92d7460-5ef4-48d9-be62-11f8d0df0023","13303"
"SPAN-2","255901001","2011","25590100101Trad324SPAN212011","2010-2011 Fall Semester","67","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.774575","2020-11-13 14:16:16.774509","b76cc488-50e5-4863-a845-0cfc265b7a63","13308"
"ECO-FE","255901001","2011","25590100103Trad124ECOFE12011","2010-2011 Fall Semester","68","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.815154","2020-11-13 14:16:16.815061","608a5db0-183d-4a44-a135-7c9f85c21c7a","13324"
"ECO-FE","255901001","2011","25590100104Trad124ECOFE22011","2010-2011 Spring Semester","68","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.825178","2020-11-13 14:16:16.825075","0e87a927-c0bd-48c1-b096-11ac32e06027","13327"
"MATH-01","255901107","2011","25590110703Trad101MATH0122011","2010-2011 Spring Semester","20","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.345468","2020-11-13 14:16:14.343859","bc455668-2810-4077-b68e-e5e81ba721e1","12805"
"SS-01","255901107","2011","25590110705Trad101SS0122011","2010-2011 Spring Semester","20","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.360675","2020-11-13 14:16:14.360479","d29f12e2-4fe4-4796-926e-5b56c960f827","12808"
"MATH-01","255901107","2011","25590110702Trad102MATH0112011","2010-2011 Fall Semester","16","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.372269","2020-11-13 14:16:14.372161","6c5e1cb5-33ad-493b-bdf4-6967b9ce96bd","12814"
"SS-01","255901107","2011","25590110706Trad102SS0112011","2010-2011 Fall Semester","16","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.381801","2020-11-13 14:16:14.381591","946f569b-7280-44d2-89a1-8a39f69d28cb","12818"
"MATH-01","255901107","2011","25590110702Trad103MATH0122011","2010-2011 Spring Semester","13","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.392397","2020-11-13 14:16:14.392326","fdda88bd-440c-4709-8651-e3888a3bb3f4","12823"
"SS-01","255901107","2011","25590110706Trad103SS0122011","2010-2011 Spring Semester","13","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.403333","2020-11-13 14:16:14.403251","353de427-de1a-43cf-ba72-e8af5552da22","12827"
"MATH-01","255901107","2011","25590110702Trad104MATH0122011","2010-2011 Spring Semester","15","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.412255","2020-11-13 14:16:14.412150","0f495b20-d602-4838-9ce1-4f6c3cb2dcf0","12831"
"SS-01","255901107","2011","25590110705Trad104SS0122011","2010-2011 Spring Semester","15","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.421951","2020-11-13 14:16:14.421893","5f9bdff4-84f8-40d3-afd4-0f9dfce88e76","12834"
"MATH-02","255901107","2011","25590110703Trad105MATH0212011","2010-2011 Fall Semester","18","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.434446","2020-11-13 14:16:14.434343","ad2911d0-378d-4b5c-bb22-63e7c42c3d7c","12837"
"SCI-02","255901107","2011","25590110704Trad105SCI0212011","2010-2011 Fall Semester","18","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.443405","2020-11-13 14:16:14.443284","add04fb7-8a72-4eaa-bc6b-3480352d14ee","12840"
"SS-02","255901107","2011","25590110705Trad105SS0222011","2010-2011 Spring Semester","18","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.447835","2020-11-13 14:16:14.447671","fbab9efa-b551-42c4-8d85-67d12ccfdc85","12842"
"ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","19","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.454631","2020-11-13 14:16:14.454517","c0ae0da8-a814-4c78-8317-87da72fa0497","12845"
"MATH-02","255901107","2011","25590110702Trad106MATH0222011","2010-2011 Spring Semester","19","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.458169","2020-11-13 14:16:14.458094","38def020-f5d4-4041-aca5-67a532673679","12847"
"SS-02","255901107","2011","25590110705Trad106SS0212011","2010-2011 Fall Semester","19","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.465458","2020-11-13 14:16:14.465390","b2777f4f-bb2e-4514-8eae-e0ae80f84228","12850"
"ELA-02","255901107","2011","25590110701Trad107ELA0212011","2010-2011 Fall Semester","14","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.474033","2020-11-13 14:16:14.473912","7b134a63-6c90-46b0-b073-712aec3d5ba2","12852"
"MATH-02","255901107","2011","25590110702Trad107MATH0222011","2010-2011 Spring Semester","14","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.477897","2020-11-13 14:16:14.477803","8a49c13d-e441-4f32-8294-dd9fa73e6daf","12855"
"SS-02","255901107","2011","25590110707Trad107SS0212011","2010-2011 Fall Semester","14","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.485044","2020-11-13 14:16:14.484978","1eeac5e7-9ec8-43d1-a1bf-da46f0fcd383","12857"
"MATH-02","255901107","2011","25590110702Trad108MATH0212011","2010-2011 Fall Semester","17","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.495088","2020-11-13 14:16:14.495020","99a23a1a-66e5-4d2d-9907-5e725754946f","12862"
"SS-02","255901107","2011","25590110707Trad108SS0222011","2010-2011 Spring Semester","17","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.505437","2020-11-13 14:16:14.505378","a38e107a-007e-43bb-91ed-06b15ec9572b","12867"
"MATH-03","255901107","2011","25590110702Trad201MATH0312011","2010-2011 Fall Semester","24","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.515601","2020-11-13 14:16:14.515523","77172457-33f9-4918-a0f2-786d3e569747","12870"
"SS-03","255901107","2011","25590110707Trad201SS0312011","2010-2011 Fall Semester","24","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.525975","2020-11-13 14:16:14.525912","3806125b-cc40-460c-a057-5c1fecdd472c","12874"
"ELA-03","255901107","2011","25590110701Trad202ELA0312011","2010-2011 Fall Semester","23","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.532997","2020-11-13 14:16:14.532816","e8e6e4b5-e5a7-4a40-8ab3-c8d26f465ecf","12876"
"MATH-03","255901107","2011","25590110703Trad202MATH0322011","2010-2011 Spring Semester","23","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.536259","2020-11-13 14:16:14.536152","cdd339e2-6dd5-457d-9906-37e4dbf3daa8","12879"
"SS-03","255901107","2011","25590110706Trad202SS0312011","2010-2011 Fall Semester","23","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.543375","2020-11-13 14:16:14.543288","532ddf4e-418e-4068-b41f-7a650fe8eebd","12882"
"ELA-03","255901107","2011","25590110701Trad203ELA0312011","2010-2011 Fall Semester","21","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.551815","2020-11-13 14:16:14.551704","4493ba97-4338-4b9f-b3bc-46a890611874","12884"
"SS-03","255901107","2011","25590110706Trad203SS0312011","2010-2011 Fall Semester","21","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.562481","2020-11-13 14:16:14.562402","e43fc4dc-0e4c-42a6-92c8-d4f132b03383","12890"
"MATH-03","255901107","2011","25590110703Trad204MATH0312011","2010-2011 Fall Semester","22","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.571642","2020-11-13 14:16:14.571529","53cb089b-c1e3-4e79-a870-1f8fe57ef621","12892"
"SS-03","255901107","2011","25590110707Trad204SS0322011","2010-2011 Spring Semester","22","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.582423","2020-11-13 14:16:14.582364","f205c2e2-a085-42b1-91d2-254ca3915ea4","12899"
"MATH-04","255901107","2011","25590110703Trad205MATH0412011","2010-2011 Fall Semester","25","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.591494","2020-11-13 14:16:14.591394","2863f2f1-5bdf-4888-b4f5-63609a3e3726","12901"
"SS-04","255901107","2011","25590110706Trad205SS0412011","2010-2011 Fall Semester","25","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.602852","2020-11-13 14:16:14.602627","d79133c0-556c-43eb-9b30-5132c33b0e26","12907"
"MATH-04","255901107","2011","25590110702Trad206MATH0422011","2010-2011 Spring Semester","28","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.612849","2020-11-13 14:16:14.612752","90897965-1279-4ab7-9005-7f10c125dda2","12911"
"SS-04","255901107","2011","25590110707Trad206SS0412011","2010-2011 Fall Semester","28","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.620504","2020-11-13 14:16:14.620427","be0fad44-ec04-4e7d-9bb1-a0895588b36b","12914"
"MATH-04","255901107","2011","25590110702Trad207MATH0412011","2010-2011 Fall Semester","27","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.629870","2020-11-13 14:16:14.629718","cbb1749a-a96c-445d-9eb6-fe5b860a62e6","12918"
"ELA-04","255901107","2011","25590110701Trad208ELA0412011","2010-2011 Fall Semester","26","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.639605","2020-11-13 14:16:14.639508","a4f23409-8fbf-4378-81ff-94faebda6231","12920"
"SCI-04","255901107","2011","25590110705Trad208SCI0422011","2010-2011 Spring Semester","26","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.650565","2020-11-13 14:16:14.650483","a4cdf70b-c2d1-4956-8b98-1f3e405afd26","12926"
"SS-04","255901107","2011","25590110707Trad208SS0412011","2010-2011 Fall Semester","26","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:14.658783","2020-11-13 14:16:14.658687","cd291d34-a5bb-4727-80fc-67d9258fa570","12928"
"ELA-05","255901107","2011","25590110702Trad301ELA0522011","2010-2011 Spring Semester","29","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.661760","2020-11-13 14:16:14.661669","71029b80-8178-4dfb-912a-de142e34b132","12931"
"MATH-05","255901107","2011","25590110705Trad301MATH0522011","2010-2011 Spring Semester","29","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.670317","2020-11-13 14:16:14.670221","ab330565-d365-4012-a77d-838a948aade7","12933"
"ELA-05","255901107","2011","25590110704Trad302ELA0512011","2010-2011 Spring Semester","30","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.681535","2020-11-13 14:16:14.681450","83f2c56c-7ff3-41b3-9b04-6136d9cbcc20","12939"
"SCI-05","255901107","2011","25590110706Trad302SCI0522011","2010-2011 Spring Semester","30","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.692425","2020-11-13 14:16:14.692296","88cea4fa-a318-45d9-9bd4-ee479a5c7200","12942"
"SS-05","255901107","2011","25590110707Trad302SS0522011","2010-2011 Spring Semester","30","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.708697","2020-11-13 14:16:14.708596","dff23823-e799-4c9a-9766-1117ddd28cdf","12947"
"MATH-05","255901107","2011","25590110704Trad303MATH0522011","2010-2011 Spring Semester","32","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.717003","2020-11-13 14:16:14.716901","4f9ac4a6-bf54-45d0-9fd5-5cc140fe61b2","12949"
"MATH-05","255901107","2011","25590110705Trad303MATH0522011","2010-2011 Spring Semester","32","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.719878","2020-11-13 14:16:14.719802","55986a91-cd23-4083-94bc-4d8108a02806","12951"
"SCI-05","255901107","2011","25590110706Trad303SCI0522011","2010-2011 Spring Semester","32","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.726475","2020-11-13 14:16:14.726348","f9d2ac3a-9711-4086-a4da-6b19fb27cff8","12952"
"SS-05","255901107","2011","25590110707Trad303SS0522011","2010-2011 Spring Semester","32","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:14.729572","2020-11-13 14:16:14.729498","78009b20-1965-4943-9815-1f035822bd4f","12955"
