localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,sequenceofcourse,educationalenvironmentdescriptorid,mediumofinstructiondescriptorid,populationserveddescriptorid,availablecredits,availablecredittypedescriptorid,availablecreditconversion,instructionlanguagedescriptorid,locationschoolid,locationclassroomidentificationcode,officialattendanceperiod,sectionname,discriminator,createdate,lastmodifieddate,id,changeversion
"SCI-02","255901107","2011","25590110703Trad107SCI0212011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","107",,,"NULL","2020-11-13 14:16:12.700340","2020-11-13 14:16:12.700168","2ce47101-5d58-4a34-9fd4-7653e2a3f6a6","12614"
"SCI-03","255901107","2011","25590110704Trad201SCI0312011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","201",,,"NULL","2020-11-13 14:16:12.715555","2020-11-13 14:16:12.715410","82093a74-ae62-4b96-a7a5-0d6ea538571e","12618"
"SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","202",,,"NULL","2020-11-13 14:16:12.722122","2020-11-13 14:16:12.721893","9a70d477-f0c3-485f-a37b-7527935027b9","12620"
"SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","207",,,"NULL","2020-11-13 14:16:12.729291","2020-11-13 14:16:12.729080","18a53496-1902-496f-ac78-83f124126034","12621"
"SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","301",,,"NULL","2020-11-13 14:16:12.740760","2020-11-13 14:16:12.740626","a08b1b69-debd-4a8c-8691-d06952d511f1","12625"
"SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","302",,,"NULL","2020-11-13 14:16:12.749332","2020-11-13 14:16:12.749136","61fffd3b-0fad-4d34-a361-51a87bc37980","12626"
"SS-01","255901107","2011","25590110706Trad103SS0112011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","103",,,"NULL","2020-11-13 14:16:12.761758","2020-11-13 14:16:12.761604","92c5589b-0e17-4ebf-af38-2f36ce0f028c","12631"
"SS-03","255901107","2011","25590110706Trad202SS0312011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","202",,,"NULL","2020-11-13 14:16:12.778497","2020-11-13 14:16:12.778256","b7be92f6-0c01-49bf-a33b-b3884fbf37f4","12636"
"SS-03","255901107","2011","25590110707Trad204SS0312011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","204",,,"NULL","2020-11-13 14:16:12.789861","2020-11-13 14:16:12.789722","f1036565-bcb9-43f5-a504-64a2b103e214","12639"
"SS-05","255901107","2011","25590110707Trad302SS0512011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","302",,,"NULL","2020-11-13 14:16:12.803066","2020-11-13 14:16:12.802944","d45753b1-30bc-42a3-9259-11182efbd7b1","12645"
"SS-05","255901107","2011","25590110707Trad303SS0512011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","303",,,"NULL","2020-11-13 14:16:12.812565","2020-11-13 14:16:12.812311","be0d6b79-9761-4149-8a47-53033ed972b6","12646"
"ART-01","255901107","2011","25590110706Trad504ART0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","504",,,"NULL","2020-11-13 14:16:12.825316","2020-11-13 14:16:12.825161","f0ae2a36-5192-43ff-8665-91f0f1df652a","12650"
"ART-02","255901107","2011","25590110705Trad505ART0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","505",,,"NULL","2020-11-13 14:16:12.837465","2020-11-13 14:16:12.837128","cf453e7f-bddb-4e84-b076-c07d7f25ce8b","12654"
"ART-03","255901107","2011","25590110706Trad505ART0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","505",,,"NULL","2020-11-13 14:16:12.850243","2020-11-13 14:16:12.850012","63c39eea-e5b6-4a38-a7e9-748131a5aa4f","12658"
"ART-04","255901107","2011","25590110706Trad506ART0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","506",,,"NULL","2020-11-13 14:16:12.864272","2020-11-13 14:16:12.864064","9ac34716-e403-4933-8e27-7d25069b3f19","12662"
"ART-05","255901107","2011","25590110701Trad506ART0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","506",,,"NULL","2020-11-13 14:16:12.868589","2020-11-13 14:16:12.868433","cf36046e-5c95-4710-a10b-978f3f744230","12665"
"ART-05","255901107","2011","25590110705Trad506ART0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","506",,,"NULL","2020-11-13 14:16:13.110763","2020-11-13 14:16:13.110540","63b98e96-4314-47c0-8a2a-4835ca69154e","12669"
"ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","104",,,"NULL","2020-11-13 14:16:13.123774","2020-11-13 14:16:13.123548","fb9ede64-bbd9-4114-9175-1c822a4d2133","12671"
"ELA-03","255901107","2011","25590110701Trad201ELA0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","201",,,"NULL","2020-11-13 14:16:13.140285","2020-11-13 14:16:13.140014","abee249a-025c-4b08-ab07-0e086bc71a0e","12676"
"ELA-04","255901107","2011","25590110701Trad206ELA0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","206",,,"NULL","2020-11-13 14:16:13.155315","2020-11-13 14:16:13.155174","b66459f4-a762-4261-9bd5-c418a7d89a65","12681"
"ELA-05","255901107","2011","25590110704Trad302ELA0512011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","302",,,"NULL","2020-11-13 14:16:13.169765","2020-11-13 14:16:13.169599","1010d931-f38b-4546-a04a-05cf39f946d5","12684"
"MATH-01","255901107","2011","25590110702Trad102MATH0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","102",,,"NULL","2020-11-13 14:16:13.181423","2020-11-13 14:16:13.181124","ed38bdb3-3c8a-464a-a9cd-b63b83e2d799","12687"
"MATH-02","255901107","2011","25590110702Trad108MATH0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","108",,,"NULL","2020-11-13 14:16:13.202038","2020-11-13 14:16:13.201856","899152fe-5681-4116-88bf-708ad4c63092","12693"
"MATH-03","255901107","2011","25590110702Trad203MATH0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","203",,,"NULL","2020-11-13 14:16:13.216261","2020-11-13 14:16:13.216075","3324d48e-5e29-494f-a1e6-f889c9dad673","12696"
"MATH-03","255901107","2011","25590110703Trad204MATH0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","204",,,"NULL","2020-11-13 14:16:13.220926","2020-11-13 14:16:13.220776","aefefd49-46f4-42a6-8ab8-dad548e98239","12698"
"MATH-04","255901107","2011","25590110702Trad208MATH0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","208",,,"NULL","2020-11-13 14:16:13.231905","2020-11-13 14:16:13.231722","3b01255c-29b1-495d-b826-192bada54383","12701"
"MATH-05","255901107","2011","25590110704Trad303MATH0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","303",,,"NULL","2020-11-13 14:16:13.241490","2020-11-13 14:16:13.241312","da9ee775-87cf-4783-958b-8489f1d9a0ab","12703"
"MATH-05","255901107","2011","25590110705Trad303MATH0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","303",,,"NULL","2020-11-13 14:16:13.247774","2020-11-13 14:16:13.247514","aa714ae0-3764-408b-8f9b-8f1cf86167cd","12706"
"MUS-01","255901107","2011","25590110703Trad501MUS0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","501",,,"NULL","2020-11-13 14:16:13.257420","2020-11-13 14:16:13.257238","c8390af4-cd55-4e79-b741-0e43dbf2635a","12708"
"MUS-02","255901107","2011","25590110702Trad501MUS0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","501",,,"NULL","2020-11-13 14:16:13.269050","2020-11-13 14:16:13.268804","b1735d92-f1b4-466a-ac42-0be24a3c247d","12711"
"MUS-03","255901107","2011","25590110702Trad502MUS0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","502",,,"NULL","2020-11-13 14:16:13.282927","2020-11-13 14:16:13.282680","a82b635e-4302-43c3-b029-ff3a1b9315f7","12715"
"MUS-04","255901107","2011","25590110706Trad503MUS0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","503",,,"NULL","2020-11-13 14:16:13.296320","2020-11-13 14:16:13.296160","62b4c4f3-33cd-4075-a485-88aaeb6ce148","12720"
"MUS-05","255901107","2011","25590110701Trad503MUS0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","503",,,"NULL","2020-11-13 14:16:13.309675","2020-11-13 14:16:13.309523","18e3aaa5-710c-42cc-8c64-1918d42c75bd","12724"
"PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","GYM-E",,,"NULL","2020-11-13 14:16:13.321869","2020-11-13 14:16:13.321688","5ef422b4-6ae7-4612-89e9-0b0409e9e8e6","12727"
"PE-03","255901107","2011","25590110705TradGYMWPE0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","GYM-W",,,"NULL","2020-11-13 14:16:13.335733","2020-11-13 14:16:13.335565","cfd2aaa9-dc12-4158-b76e-ce68b560a4ef","12732"
"PE-05","255901107","2011","25590110703TradGYMWPE0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","GYM-W",,,"NULL","2020-11-13 14:16:13.348999","2020-11-13 14:16:13.348811","a0c103b2-10c3-4971-9bab-f22080370554","12736"
"SCI-01","255901107","2011","25590110704Trad102SCI0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","102",,,"NULL","2020-11-13 14:16:13.363092","2020-11-13 14:16:13.362913","7dc994e7-b02b-4b60-8868-ba94d4ec0146","12739"
"SCI-02","255901107","2011","25590110703Trad108SCI0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","108",,,"NULL","2020-11-13 14:16:13.376490","2020-11-13 14:16:13.376276","60418115-f677-44a0-a556-1ffe48c5ef2f","12743"
"SCI-03","255901107","2011","25590110704Trad204SCI0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","204",,,"NULL","2020-11-13 14:16:13.390261","2020-11-13 14:16:13.390061","1ab9f47b-6c7b-4993-a67f-a98fc725124d","12747"
"SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","205",,,"NULL","2020-11-13 14:16:12.737562","2020-11-13 14:16:12.737341","f37a3490-581a-49d5-9f67-fbe276cb77b6","12622"
"SS-01","255901107","2011","25590110705Trad101SS0112011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","101",,,"NULL","2020-11-13 14:16:12.750135","2020-11-13 14:16:12.749982","1484687b-9e57-4e41-8130-0a6c70686023","12627"
"SS-01","255901107","2011","25590110706Trad102SS0112011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","102",,,"NULL","2020-11-13 14:16:12.761550","2020-11-13 14:16:12.761212","93806a89-905c-4d7a-b8fc-53407e1c8a21","12630"
"SS-02","255901107","2011","25590110707Trad108SS0212011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","108",,,"NULL","2020-11-13 14:16:12.777213","2020-11-13 14:16:12.776972","7faa4ea9-7f02-4572-b351-37de1a3709d1","12635"
"SS-04","255901107","2011","25590110706Trad207SS0412011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","207",,,"NULL","2020-11-13 14:16:12.790526","2020-11-13 14:16:12.790401","46cc8855-43b5-4fb0-9a67-4f7fe9e1ffb2","12640"
"SS-04","255901107","2011","25590110707Trad208SS0412011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","208",,,"NULL","2020-11-13 14:16:12.801703","2020-11-13 14:16:12.801522","a9ad469d-db5d-4a60-a33f-2c90f95f8be4","12643"
"SS-05","255901107","2011","25590110707Trad304SS0512011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","304",,,"NULL","2020-11-13 14:16:12.813196","2020-11-13 14:16:12.813038","1f2c2843-e37d-4719-9be4-4033c82d4ddb","12647"
"ART-01","255901107","2011","25590110705Trad504ART0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","504",,,"NULL","2020-11-13 14:16:12.825369","2020-11-13 14:16:12.825208","a5386ee6-075f-4acd-ad94-a32758746b45","12651"
"ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","504",,,"NULL","2020-11-13 14:16:12.839430","2020-11-13 14:16:12.839275","5f5d34ef-1ba7-46d0-a3f7-ff478a120d69","12655"
"ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","505",,,"NULL","2020-11-13 14:16:12.851070","2020-11-13 14:16:12.850907","ce81b3b7-a2e4-4085-bb12-6e6ea4816b40","12659"
"ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","506",,,"NULL","2020-11-13 14:16:12.864614","2020-11-13 14:16:12.864423","98f6e2f2-3529-4de2-aa97-f88b5b93d474","12663"
"ELA-01","255901107","2011","25590110701Trad101ELA0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","101",,,"NULL","2020-11-13 14:16:13.110745","2020-11-13 14:16:13.110554","7e6c8e5f-c284-40d2-9da9-2c808bf64e9c","12668"
"ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","105",,,"NULL","2020-11-13 14:16:13.126981","2020-11-13 14:16:13.126826","526b0f27-bd1a-44f0-aef7-79f63367ad54","12673"
"ELA-03","255901107","2011","25590110701Trad202ELA0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","202",,,"NULL","2020-11-13 14:16:13.140743","2020-11-13 14:16:13.140579","fbc5b650-5ff0-4244-ad14-311594d7a1b3","12677"
"ELA-04","255901107","2011","25590110701Trad205ELA0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","205",,,"NULL","2020-11-13 14:16:13.154932","2020-11-13 14:16:13.154775","afce6329-749e-488a-8e22-fd2c37f3dddc","12680"
"ELA-04","255901107","2011","25590110701Trad208ELA0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","208",,,"NULL","2020-11-13 14:16:13.166373","2020-11-13 14:16:13.166058","eb8e6fb6-8735-4939-be78-633dfed466f1","12683"
"MATH-01","255901107","2011","25590110702Trad103MATH0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","103",,,"NULL","2020-11-13 14:16:13.184385","2020-11-13 14:16:13.184193","1f170163-33fc-4875-9ced-360649b4ad1a","12688"
"MATH-02","255901107","2011","25590110703Trad105MATH0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","105",,,"NULL","2020-11-13 14:16:13.202920","2020-11-13 14:16:13.202764","5470b718-4280-490a-9171-48b43a8b0b34","12694"
"MATH-03","255901107","2011","25590110702Trad201MATH0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","201",,,"NULL","2020-11-13 14:16:13.214185","2020-11-13 14:16:13.210426","6f55bd09-2bb0-43ce-9daf-57d00fd92d66","12695"
"MATH-04","255901107","2011","25590110702Trad206MATH0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","206",,,"NULL","2020-11-13 14:16:13.228170","2020-11-13 14:16:13.227828","a58470f9-c5f1-4cea-87aa-210ba428e411","12699"
"MATH-04","255901107","2011","25590110703Trad205MATH0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","205",,,"NULL","2020-11-13 14:16:13.234257","2020-11-13 14:16:13.234048","ad70cca8-1c7f-4af8-b4e2-e134e868fa2a","12702"
"MATH-05","255901107","2011","25590110705Trad302MATH0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","302",,,"NULL","2020-11-13 14:16:13.246035","2020-11-13 14:16:13.245885","0f202b23-96d4-4bb9-9a91-bd15c48f0503","12705"
"MUS-01","255901107","2011","25590110705Trad501MUS0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","501",,,"NULL","2020-11-13 14:16:13.257641","2020-11-13 14:16:13.257455","cd38e17f-47ce-40e8-bc13-858e6ca4d3f1","12709"
"MUS-02","255901107","2011","25590110704Trad502MUS0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","502",,,"NULL","2020-11-13 14:16:13.269905","2020-11-13 14:16:13.269747","60bee778-b46e-4304-9520-fe09e7a9bdbc","12712"
"MUS-03","255901107","2011","25590110703Trad502MUS0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","502",,,"NULL","2020-11-13 14:16:13.282959","2020-11-13 14:16:13.282734","8bd9a1d5-1edb-4053-9539-523758005b4a","12716"
"MUS-04","255901107","2011","25590110703Trad503MUS0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","503",,,"NULL","2020-11-13 14:16:13.295933","2020-11-13 14:16:13.295687","c7790d1d-378f-47df-a6f7-df58992bf6f2","12719"
"MUS-05","255901107","2011","25590110701Trad502MUS0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","502",,,"NULL","2020-11-13 14:16:13.309110","2020-11-13 14:16:13.308941","82a6ce60-7cf2-41a2-b707-13a4a09266f2","12723"
"PE-01","255901107","2011","25590110707TradGYMWPE0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","GYM-W",,,"NULL","2020-11-13 14:16:13.322752","2020-11-13 14:16:13.322491","c1e10e9c-4b5b-4edd-a1d0-5a4c8daf8ae3","12728"
"PE-03","255901107","2011","25590110705TradGYMEPE0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","GYM-E",,,"NULL","2020-11-13 14:16:13.335233","2020-11-13 14:16:13.335070","0a67f5f5-b545-466c-8a9d-f357d70de77d","12731"
"PE-05","255901107","2011","25590110703TradGYMEPE0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","GYM-E",,,"NULL","2020-11-13 14:16:13.349084","2020-11-13 14:16:13.348836","5ea97b9f-1cd3-4a03-9962-99494be002e5","12735"
"SCI-02","255901107","2011","25590110703Trad106SCI0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","106",,,"NULL","2020-11-13 14:16:13.364851","2020-11-13 14:16:13.364687","6ac92ea5-79c4-4256-8d19-8fd6060a6a24","12740"
"SCI-02","255901107","2011","25590110704Trad105SCI0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","105",,,"NULL","2020-11-13 14:16:13.377192","2020-11-13 14:16:13.377025","7ae28bf4-a3e8-47ea-9949-e8c188f9991b","12744"
"SCI-03","255901107","2011","25590110704Trad203SCI0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","203",,,"NULL","2020-11-13 14:16:13.390702","2020-11-13 14:16:13.390473","42e21910-b381-42b8-a256-97bef22f41d5","12748"
"SCI-05","255901107","2011","25590110706Trad301SCI0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","301",,,"NULL","2020-11-13 14:16:13.404755","2020-11-13 14:16:13.404565","12701ed8-588e-4a67-a4e8-fd45ad078890","12752"
"SS-01","255901107","2011","25590110705Trad101SS0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","101",,,"NULL","2020-11-13 14:16:13.416849","2020-11-13 14:16:13.416638","1d8e6e72-e855-4827-86b1-a74fd0bc5037","12755"
"SS-02","255901107","2011","25590110707Trad107SS0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","107",,,"NULL","2020-11-13 14:16:13.434585","2020-11-13 14:16:13.434386","430c5c42-1457-4c6e-aec5-931f6a763fb6","12762"
"SS-03","255901107","2011","25590110706Trad202SS0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","202",,,"NULL","2020-11-13 14:16:13.445272","2020-11-13 14:16:13.445066","9bf69c5e-944c-4830-b04a-57b39afac7f4","12764"
"SS-04","255901107","2011","25590110706Trad205SS0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","205",,,"NULL","2020-11-13 14:16:13.457905","2020-11-13 14:16:13.457696","e595fc0d-4ea6-4f72-8fd3-ba59e5a5594f","12768"
"SS-04","255901107","2011","25590110707Trad206SS0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","206",,,"NULL","2020-11-13 14:16:13.461838","2020-11-13 14:16:13.461696","484d22d1-fdad-49b2-85bc-9baaaeb25bd9","12770"
"SS-05","255901107","2011","25590110707Trad301SS0512011","2010-2011 Fall Semester","1","810",,,"1.000",,,,"255901107","301",,,"NULL","2020-11-13 14:16:12.802647","2020-11-13 14:16:12.802532","52f66679-361d-4c7a-9053-0e7f56db61d6","12644"
"ART-01","255901107","2011","25590110702Trad504ART0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","504",,,"NULL","2020-11-13 14:16:12.813935","2020-11-13 14:16:12.813794","eac2d7ce-b0e4-405f-b4b6-bd6bf026d098","12648"
"ART-02","255901107","2011","25590110704Trad504ART0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","504",,,"NULL","2020-11-13 14:16:12.827016","2020-11-13 14:16:12.826863","1f448529-67fb-43d7-ac4a-009e920185cc","12652"
"ART-03","255901107","2011","25590110703Trad505ART0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","505",,,"NULL","2020-11-13 14:16:12.839618","2020-11-13 14:16:12.839456","408b5fff-d968-4c2b-8c6a-574e15d8dd39","12656"
"ART-04","255901107","2011","25590110702Trad506ART0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","506",,,"NULL","2020-11-13 14:16:12.854359","2020-11-13 14:16:12.852800","b703b9c0-d477-4a9e-a0c6-74263f193c29","12660"
"ART-05","255901107","2011","25590110701Trad505ART0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","505",,,"NULL","2020-11-13 14:16:12.867365","2020-11-13 14:16:12.867213","9cddd62b-4f69-4e5c-b901-dcd788c9d659","12664"
"ELA-01","255901107","2011","25590110701Trad102ELA0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","102",,,"NULL","2020-11-13 14:16:13.110764","2020-11-13 14:16:13.110631","c267105b-0e81-45d5-9fb7-4ac8873d934c","12667"
"ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","106",,,"NULL","2020-11-13 14:16:13.126997","2020-11-13 14:16:13.126869","75583a52-4297-485b-9170-0960cd98e29b","12672"
"ELA-03","255901107","2011","25590110701Trad203ELA0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","203",,,"NULL","2020-11-13 14:16:13.140920","2020-11-13 14:16:13.140808","6a6af0a0-a12f-436f-8804-88fbd0cfb452","12678"
"ELA-04","255901107","2011","25590110701Trad207ELA0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","207",,,"NULL","2020-11-13 14:16:13.155843","2020-11-13 14:16:13.155691","2c0deb32-844f-4220-bda4-8ee63fe0c59b","12682"
"ELA-05","255901107","2011","25590110702Trad301ELA0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","301",,,"NULL","2020-11-13 14:16:13.169759","2020-11-13 14:16:13.169580","9c21e3a4-c1bd-4051-846e-39df0bf0c326","12685"
"MATH-01","255901107","2011","25590110703Trad101MATH0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","101",,,"NULL","2020-11-13 14:16:13.185134","2020-11-13 14:16:13.184946","d43de8dd-1fbd-46b1-9302-d65587a6c9b2","12690"
"MATH-02","255901107","2011","25590110702Trad106MATH0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","106",,,"NULL","2020-11-13 14:16:13.195941","2020-11-13 14:16:13.195665","34b998c5-228d-4e3d-8963-96f458a7e62a","12691"
"MATH-03","255901107","2011","25590110703Trad202MATH0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","202",,,"NULL","2020-11-13 14:16:13.217646","2020-11-13 14:16:13.217454","7c6a8706-5a8c-46c3-a50f-2381406d3ed9","12697"
"MATH-04","255901107","2011","25590110702Trad207MATH0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","207",,,"NULL","2020-11-13 14:16:13.229987","2020-11-13 14:16:13.229831","a5928c7b-1387-40df-944b-2daff645f788","12700"
"MUS-01","255901107","2011","25590110704Trad501MUS0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","501",,,"NULL","2020-11-13 14:16:13.255956","2020-11-13 14:16:13.255682","50a4a924-21da-4df1-9397-ee251fd80417","12707"
"MUS-01","255901107","2011","25590110706Trad501MUS0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","501",,,"NULL","2020-11-13 14:16:13.260533","2020-11-13 14:16:13.260397","490c02b4-d07a-49a5-98ee-f4e15a016be1","12710"
"MUS-02","255901107","2011","25590110705Trad502MUS0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","502",,,"NULL","2020-11-13 14:16:13.271703","2020-11-13 14:16:13.271564","e5670a2e-5ae3-4f0d-aa66-00bcf2689017","12713"
"MUS-03","255901107","2011","25590110707Trad502MUS0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","502",,,"NULL","2020-11-13 14:16:13.284301","2020-11-13 14:16:13.284143","d7a6ac0e-1bae-41c7-b3c7-7e392b7e8ad0","12717"
"MUS-04","255901107","2011","25590110707Trad503MUS0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","503",,,"NULL","2020-11-13 14:16:13.298914","2020-11-13 14:16:13.298786","b41bfaee-3800-4085-8471-66a9b19ad7cd","12722"
"MUS-05","255901107","2011","25590110702Trad503MUS0522011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","503",,,"NULL","2020-11-13 14:16:13.310587","2020-11-13 14:16:13.310433","0478fe60-3133-48e3-b960-d9de0204d323","12725"
"PE-02","255901107","2011","25590110706TradGYMEPE0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","GYM-E",,,"NULL","2020-11-13 14:16:13.323638","2020-11-13 14:16:13.323509","b5759080-0c21-4745-bdde-4a00d3440728","12729"
"PE-04","255901107","2011","25590110704TradGYMEPE0422011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","GYM-E",,,"NULL","2020-11-13 14:16:13.336699","2020-11-13 14:16:13.336544","93013835-0638-416f-835b-5c4a40b45f8a","12733"
"SCI-01","255901107","2011","25590110703Trad103SCI0122011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","103",,,"NULL","2020-11-13 14:16:13.349958","2020-11-13 14:16:13.349785","6789c91a-48b7-46b4-a09e-de76f3a844e1","12737"
"SCI-02","255901107","2011","25590110703Trad107SCI0222011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","107",,,"NULL","2020-11-13 14:16:13.365443","2020-11-13 14:16:13.365252","8d425670-a047-4cdf-b1fb-e1ad25a5e5a2","12742"
"SCI-03","255901107","2011","25590110704Trad201SCI0322011","2010-2011 Spring Semester","1","810",,,"1.000",,,,"255901107","201",,,"NULL","2020-11-13 14:16:13.379774","2020-11-13 14:16:13.379635","fc6e49ca-c2d8-4775-8b1c-017c8a4b8657","12746"
