descriptorid,namespace,codevalue,shortdescription,description,priordescriptorid,effectivebegindate,effectiveenddate,createdate,lastmodifieddate,id,changeversion
"163","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Math Matrix","Math Matrix","Math Matrix",,,,"2020-11-13 14:14:48.981500","2020-11-13 14:14:48.981451","c4c44589-c2b4-4a3d-bed4-b680c96fe1a8","223"
"166","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:48.988767","2020-11-13 14:14:48.988520","d15ed83f-5dae-4a46-9e05-09aefbba10c4","226"
"169","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Performance task","Performance task","Performance task",,,,"2020-11-13 14:14:48.996457","2020-11-13 14:14:48.996033","192de4ab-e4a5-4256-8f0f-9c8581775ad1","229"
"173","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Rubric","Rubric","Rubric",,,,"2020-11-13 14:14:49.002926","2020-11-13 14:14:49.002788","e6977c43-8045-4aa6-9d8f-320976892699","233"
"176","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Substitution","Substitution","Substitution",,,,"2020-11-13 14:14:49.007417","2020-11-13 14:14:49.007378","72231d0b-8d94-4e48-a6b9-44adb43a784c","236"
"177","uri://ed-fi.org/AssessmentItemCategoryDescriptor","True-False","True-False","True-False",,,,"2020-11-13 14:14:49.010029","2020-11-13 14:14:49.009909","2120a7d7-17d3-4181-a6f7-fb7c03eb162a","237"
"181","uri://ed-fi.org/AssessmentItemResultDescriptor","Incorrect","Incorrect","Incorrect",,,,"2020-11-13 14:14:49.042413","2020-11-13 14:14:49.040939","4141bc5d-4630-489a-96eb-36b04918964c","241"
"183","uri://ed-fi.org/AssessmentItemResultDescriptor","Met Standard","Met Standard","Met Standard",,,,"2020-11-13 14:14:49.053009","2020-11-13 14:14:49.052948","c5173335-7087-452b-8d71-9ee948b5da77","243"
"185","uri://ed-fi.org/AssessmentPeriodDescriptor","EOY","EOY","End of Year",,,,"2020-11-13 14:14:49.083361","2020-11-13 14:14:49.082003","61f20827-b107-4ae8-935e-0815da1e180b","245"
"190","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Adaptive scale score","Adaptive scale score","Adaptive scale score",,,,"2020-11-13 14:14:49.094396","2020-11-13 14:14:49.094354","b3a85484-9e73-4940-b662-7013637b28bc","250"
"194","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Composite Score","Composite Score","Composite Score",,,,"2020-11-13 14:14:49.104579","2020-11-13 14:14:49.104560","68a67988-de24-4ef6-b8f9-0534be5f3747","254"
"196","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Composition Score","Composition Score","Composition Score",,,,"2020-11-13 14:14:49.110022","2020-11-13 14:14:49.109966","0b581bdf-e412-4a33-9d86-3f6c489262c8","256"
"199","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Growth/value-added/indexing","Growth/value-added/indexing","Growth/value-added/indexing",,,,"2020-11-13 14:14:49.115107","2020-11-13 14:14:49.115059","9c44f7ac-959d-4e08-b26e-c52ab112a721","259"
"201","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Letter grade/mark","Letter grade/mark","Letter grade/mark",,,,"2020-11-13 14:14:49.119338","2020-11-13 14:14:49.119208","0735ecd2-7c01-4478-b87f-970c85375097","261"
"92","uri://ed-fi.org/AddressTypeDescriptor","Mother Address","Mother Address","Mother Address",,,,"2020-11-13 14:14:48.727205","2020-11-13 14:14:48.727173","bd57eec0-00a2-4795-a297-d1ba3fffd407","152"
"94","uri://ed-fi.org/AddressTypeDescriptor","Physical","Physical","Physical",,,,"2020-11-13 14:14:48.733851","2020-11-13 14:14:48.733752","1944a1fa-43d6-4c25-a92f-ea71ef0f82ac","154"
"109","uri://ed-fi.org/AssessmentCategoryDescriptor","Class quiz","Class quiz","Class quiz",,,,"2020-11-13 14:14:48.819177","2020-11-13 14:14:48.817802","c4f4f36a-3e40-4bcb-81b5-71b68ddf18ec","169"
"113","uri://ed-fi.org/AssessmentCategoryDescriptor","College entrance exam","College entrance exam","College entrance exam",,,,"2020-11-13 14:14:48.829894","2020-11-13 14:14:48.829830","f5978b2c-6388-4e12-8683-f3c98091fb17","173"
"117","uri://ed-fi.org/AssessmentCategoryDescriptor","Manual dexterity test","Manual dexterity test","Manual dexterity test",,,,"2020-11-13 14:14:48.838926","2020-11-13 14:14:48.838882","2379d58b-9791-4bfe-8ecf-6d114f518e01","177"
"136","uri://ed-fi.org/AssessmentCategoryDescriptor","Interim","Interim","Interim",,,,"2020-11-13 14:14:48.875108","2020-11-13 14:14:48.875066","7b277965-70d1-4975-85f7-2c2d18eed6f0","196"
"140","uri://ed-fi.org/AssessmentCategoryDescriptor","State alternative assessment/grade-level standards","State alternative assessment/grade-level standards","State alternative assessment/grade-level standards",,,,"2020-11-13 14:14:48.881541","2020-11-13 14:14:48.881457","d1bf16e2-094d-4e14-9691-2f70eb7b5c2e","200"
"143","uri://ed-fi.org/AssessmentCategoryDescriptor","Alternate assessment/grade-level standards","Alternate assessment/grade-level standards","Alternate assessment/grade-level standards",,,,"2020-11-13 14:14:48.888334","2020-11-13 14:14:48.888282","2cd6f48e-f14d-4bf9-9053-bbb553ef1b0f","203"
"151","uri://ed-fi.org/AssessmentIdentificationSystemDescriptor","Other Federal","Other Federal","Other Federal",,,,"2020-11-13 14:14:48.929978","2020-11-13 14:14:48.928585","9a380cac-607d-404f-9cf3-dbc4bc590b23","211"
"157","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Essay","Essay","Essay",,,,"2020-11-13 14:14:48.970899","2020-11-13 14:14:48.969546","ff3b95f1-0118-4f0d-a7e7-8f494389ecd6","217"
"161","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Matching","Matching","Matching",,,,"2020-11-13 14:14:48.980422","2020-11-13 14:14:48.980371","6d541cad-e30f-4bb3-b98f-3d1ccc0f947a","221"
"171","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Prose","Prose","Prose",,,,"2020-11-13 14:14:48.997224","2020-11-13 14:14:48.997159","a951a996-5162-4353-a17f-9785a694071e","231"
"179","uri://ed-fi.org/AssessmentItemResultDescriptor","Correct","Correct","Correct",,,,"2020-11-13 14:14:49.042198","2020-11-13 14:14:49.040955","a305c943-70ce-466e-aae1-e65b7b714617","239"
"189","uri://ed-fi.org/AssessmentReportingMethodDescriptor","ACT score","DEPRECATED: ACT score","DEPRECATED: ACT score",,,,"2020-11-13 14:14:49.093912","2020-11-13 14:14:49.092279","9f5ba213-4f87-430e-8941-b47efddffa97","249"
"203","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Normal curve equivalent","Normal curve equivalent","Normal curve equivalent",,,,"2020-11-13 14:14:49.122734","2020-11-13 14:14:49.122690","cec497f3-4277-4b06-87fa-e555308f9555","263"
"211","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Ranking","Ranking","Ranking",,,,"2020-11-13 14:14:49.137228","2020-11-13 14:14:49.137103","fe42af24-f13e-4196-9e24-cd3257a9824a","271"
"219","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Theta","Theta","Theta",,,,"2020-11-13 14:14:49.155065","2020-11-13 14:14:49.155001","f5c2196f-1f72-44b4-a496-e91826277ced","279"
"233","uri://ed-fi.org/AttemptStatusDescriptor","Withdrawn","Withdrawn","Withdrawn",,,,"2020-11-13 14:14:49.211834","2020-11-13 14:14:49.210478","878e5cb7-9781-4c2b-ad2a-dcf8e97fad45","293"
"239","uri://ed-fi.org/AttemptStatusDescriptor","Discontinued schooling","DEPRECATED: Discontinued schooling","DEPRECATED: Discontinued schooling",,,,"2020-11-13 14:14:49.223717","2020-11-13 14:14:49.223212","09a5ff38-b1af-45f2-a437-490a5c69edf2","299"
"243","uri://ed-fi.org/AttemptStatusDescriptor","Received certificate of completion or equivalent","DEPRECATED: Received completion certificate, modified diploma, or met IEP r","DEPRECATED: Received certificate of completion, modified diploma, or finished IEP requirements",,,,"2020-11-13 14:14:49.232533","2020-11-13 14:14:49.232394","9c3531e6-a6d9-4441-9505-4c33e3594f35","303"
"246","uri://ed-fi.org/AttemptStatusDescriptor","Unknown reason","DEPRECATED: Unknown reason","DEPRECATED: Unknown reason",,,,"2020-11-13 14:14:49.241020","2020-11-13 14:14:49.240999","982fb92e-67c2-4f40-974b-1cd8b7f123f5","306"
"251","uri://ed-fi.org/AttendanceEventCategoryDescriptor","Tardy","Tardy","Tardy",,,,"2020-11-13 14:14:49.275434","2020-11-13 14:14:49.274006","d62de6d0-e4ad-4efb-8fbf-fc99da6b7940","311"
"257","uri://ed-fi.org/BehaviorDescriptor","State Offense","State Offense","State Offense",,,,"2020-11-13 14:14:49.317041","2020-11-13 14:14:49.315643","49923ac8-a987-468f-b24e-495676cfa397","317"
"259","uri://ed-fi.org/CalendarEventDescriptor","Holiday","Holiday","Instruction cancelled or reduced due to a holiday",,,,"2020-11-13 14:14:49.355256","2020-11-13 14:14:49.354065","6de55359-0fed-422f-b1ed-5dfa95328882","319"
"265","uri://ed-fi.org/CalendarEventDescriptor","Student late arrival/early dismissal","Student late arrival/early dismissal","Abbreviated instructional day due to student late arrival or early dismissal",,,,"2020-11-13 14:14:49.367466","2020-11-13 14:14:49.367426","0ca92b88-2fa4-4437-a267-2236cb37a170","325"
"269","uri://ed-fi.org/CalendarTypeDescriptor","Grade Level","Grade Level","Grade Level",,,,"2020-11-13 14:14:49.406712","2020-11-13 14:14:49.405273","a973c81a-e769-47d4-b110-3f3b11ba1249","329"
"276","uri://ed-fi.org/CareerPathwayDescriptor","Architecture and Construction","Architecture and Construction","Architecture and Construction",,,,"2020-11-13 14:14:49.449050","2020-11-13 14:14:49.447617","f75d230a-83bb-4b5f-a295-92ac16cdaa56","336"
"278","uri://ed-fi.org/CareerPathwayDescriptor","Education and Training","Education and Training","Education and Training",,,,"2020-11-13 14:14:49.459140","2020-11-13 14:14:49.458966","9fdb3f0d-8953-4fcb-abea-fe39cb7e318c","338"
"287","uri://ed-fi.org/CareerPathwayDescriptor","Marketing, Sales and Service","Marketing, Sales and Service","Marketing, Sales and Service",,,,"2020-11-13 14:14:49.476350","2020-11-13 14:14:49.476320","bc7b02be-941f-449f-93e9-87cb62427dea","347"
"292","uri://ed-fi.org/CharterApprovalAgencyTypeDescriptor","University","University","University",,,,"2020-11-13 14:14:49.514185","2020-11-13 14:14:49.512661","d1798d0e-ad94-4626-bd21-c15df3f261a1","352"
"294","uri://ed-fi.org/CharterStatusDescriptor","Not a Charter School","Not a Charter School","Not a Charter School",,,,"2020-11-13 14:14:49.557183","2020-11-13 14:14:49.555911","714ee244-fd90-470d-b393-875c19cece44","354"
"300","uri://ed-fi.org/CitizenshipStatusDescriptor","Permanent resident","Permanent resident","Permanent resident",,,,"2020-11-13 14:14:49.599116","2020-11-13 14:14:49.597587","480f5ffb-5769-4e1e-a750-fbc91af8c023","360"
"305","uri://ed-fi.org/ClassroomPositionDescriptor","Teacher of Record","Teacher of Record","Teacher of Record",,,,"2020-11-13 14:14:49.644364","2020-11-13 14:14:49.643166","67d48e68-b52e-4f96-bced-c5761e363074","365"
"310","uri://ed-fi.org/CohortScopeDescriptor","Network","Network","Network",,,,"2020-11-13 14:14:49.687349","2020-11-13 14:14:49.686172","596cc71d-3e93-4680-94b0-1389db6e7475","370"
"313","uri://ed-fi.org/CohortScopeDescriptor","School","School","School",,,,"2020-11-13 14:14:49.928782","2020-11-13 14:14:49.928737","34b3c2a0-47c6-48c4-83c7-264e34e9fe63","373"
"318","uri://ed-fi.org/CohortTypeDescriptor","Counselor List","Counselor List","Counselor List",,,,"2020-11-13 14:14:49.973297","2020-11-13 14:14:49.971890","e48565f7-9109-4a50-9549-639296ff398f","378"
"323","uri://ed-fi.org/CohortTypeDescriptor","In-school Suspension","In-school Suspension","In-school Suspension",,,,"2020-11-13 14:14:49.985242","2020-11-13 14:14:49.985220","9eed3c5a-d5da-4083-8f53-7f350ea3c71d","383"
"329","uri://ed-fi.org/CohortYearTypeDescriptor","Eleventh grade","Eleventh grade","Eleventh grade",,,,"2020-11-13 14:14:50.028163","2020-11-13 14:14:50.026549","a2ec5940-ab6b-42af-b685-3cd184967550","389"
"333","uri://ed-fi.org/CohortYearTypeDescriptor","First grade","First grade","First grade",,,,"2020-11-13 14:14:50.252493","2020-11-13 14:14:50.252247","cf276535-0bae-4e2c-8ffd-173e2ea6caae","393"
"337","uri://ed-fi.org/CohortYearTypeDescriptor","Sixth grade","Sixth grade","Sixth grade",,,,"2020-11-13 14:14:50.264096","2020-11-13 14:14:50.264036","0678e002-44e6-401b-9451-c7312a7af547","397"
"342","uri://ed-fi.org/CompetencyLevelDescriptor","Fail","Fail","Fail",,,,"2020-11-13 14:14:50.311394","2020-11-13 14:14:50.309650","68686c66-a5a6-431c-8b37-8ec636522a1c","402"
"350","uri://ed-fi.org/ContentClassDescriptor","Video","Video","Video",,,,"2020-11-13 14:14:50.371574","2020-11-13 14:14:50.371480","9bc1f3ea-5202-4710-b5d2-7b0b5da07060","410"
"360","uri://ed-fi.org/CountryDescriptor","AG","Antigua and Barbuda","Antigua and Barbuda",,,,"2020-11-13 14:14:50.849805","2020-11-13 14:14:50.848599","e7e7c419-8cd7-484d-af03-4fee8d76b010","420"
"364","uri://ed-fi.org/CountryDescriptor","AO","Angola","Angola",,,,"2020-11-13 14:14:50.860173","2020-11-13 14:14:50.860067","8d3a22ce-bd16-4645-895f-713acecbb4c1","424"
"366","uri://ed-fi.org/CountryDescriptor","AT","Austria","Austria",,,,"2020-11-13 14:14:50.868320","2020-11-13 14:14:50.868274","d98df3c7-f6a3-465d-a0f0-8f9d21b5f35c","426"
"172","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Reordering","Reordering","Reordering",,,,"2020-11-13 14:14:48.998264","2020-11-13 14:14:48.998210","596b7afc-9ae3-49ed-ae8e-599fa6aa3b76","232"
"174","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Show your work","Show your work","Show your work",,,,"2020-11-13 14:14:49.005109","2020-11-13 14:14:49.005059","c2fd0082-3429-4179-8f9d-aed35e72a9ff","234"
"178","uri://ed-fi.org/AssessmentItemCategoryDescriptor","Visual representation","Visual representation","Visual representation",,,,"2020-11-13 14:14:49.011995","2020-11-13 14:14:49.011953","df712c55-adb4-44f7-8644-bd1048b9932b","238"
"180","uri://ed-fi.org/AssessmentItemResultDescriptor","Below Standard","Below Standard","Below Standard",,,,"2020-11-13 14:14:49.042197","2020-11-13 14:14:49.040942","417f9838-b48e-4c29-9000-b3b36217e625","240"
"184","uri://ed-fi.org/AssessmentItemResultDescriptor","Partially Correct","Partially Correct","Partially Correct",,,,"2020-11-13 14:14:49.053095","2020-11-13 14:14:49.053040","cb4f86ab-c89d-48d6-a654-8aafaa13c904","244"
"187","uri://ed-fi.org/AssessmentPeriodDescriptor","MOY","MOY","Middle of Year",,,,"2020-11-13 14:14:49.083555","2020-11-13 14:14:49.082019","aabf31f4-9711-4ec5-a37f-e79ed538cd74","247"
"188","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Achievement/proficiency level","Achievement/proficiency level","Achievement/proficiency level",,,,"2020-11-13 14:14:49.093652","2020-11-13 14:14:49.092111","cd3fef2b-8d25-41ce-83ac-6ac089e48246","248"
"192","uri://ed-fi.org/AssessmentReportingMethodDescriptor","C-scaled scores","C-scaled scores","C-scaled scores",,,,"2020-11-13 14:14:49.102694","2020-11-13 14:14:49.102637","cbb5db6b-0aba-4af0-a231-d85b6639c515","252"
"195","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Composite Rating","Composite Rating","Composite Rating",,,,"2020-11-13 14:14:49.105781","2020-11-13 14:14:49.105730","847d26a5-0915-4762-9af9-99e1b123427f","255"
"198","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Graduation score","Graduation score","Graduation score",,,,"2020-11-13 14:14:49.112038","2020-11-13 14:14:49.112005","c9fab08d-9bda-42e4-8e19-541187baee3d","258"
"202","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Mastery level","Mastery level","Mastery level",,,,"2020-11-13 14:14:49.120553","2020-11-13 14:14:49.120509","8c3bd0b7-8eeb-4568-a523-77974d8a739f","262"
"207","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Percentile","Percentile","Percentile",,,,"2020-11-13 14:14:49.130051","2020-11-13 14:14:49.130000","8dada553-5666-49d1-a140-143783f199db","267"
"209","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Promotion score","Promotion score","Promotion score",,,,"2020-11-13 14:14:49.135608","2020-11-13 14:14:49.135484","ff981a16-639c-4507-9e70-b63286d4a06a","269"
"213","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Scale score","Scale score","Scale score",,,,"2020-11-13 14:14:49.145908","2020-11-13 14:14:49.145718","79a2d1aa-4318-4f52-8569-cac97cb1595f","273"
"216","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Standard age score","Standard age score","Standard age score",,,,"2020-11-13 14:14:49.149389","2020-11-13 14:14:49.149351","2d1e731a-23cc-47e0-bab1-de3e9be6135a","276"
"220","uri://ed-fi.org/AssessmentReportingMethodDescriptor","T-score","T-score","T-score",,,,"2020-11-13 14:14:49.159818","2020-11-13 14:14:49.159621","98fec85d-eeb6-4640-b031-cbb46aaa4f42","280"
"226","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Quantile Measure","Quantile Measure","Quantile Measure",,,,"2020-11-13 14:14:49.170985","2020-11-13 14:14:49.170650","4ecdea50-30bf-42c1-a187-5b65b71dd682","286"
"228","uri://ed-fi.org/AssessmentReportingMethodDescriptor","Vertical Scale Score","Vertical Scale Score","Vertical Scale Score",,,,"2020-11-13 14:14:49.173850","2020-11-13 14:14:49.173811","99e445aa-2861-48fe-bf55-8f3c0db70dbe","288"
"232","uri://ed-fi.org/AttemptStatusDescriptor","Incomplete","Incomplete","Incomplete",,,,"2020-11-13 14:14:49.211668","2020-11-13 14:14:49.210465","e1c7dbaa-4600-4d13-b415-71e3de509acf","292"
"236","uri://ed-fi.org/AttemptStatusDescriptor","Audited","Audited","Audited",,,,"2020-11-13 14:14:49.221542","2020-11-13 14:14:49.221515","556c914f-2073-4ea4-9792-912a11d8cb10","296"
"242","uri://ed-fi.org/AttemptStatusDescriptor","Reached maximum age","DEPRECATED: Reached maximum age","DEPRECATED: Reached maximum age",,,,"2020-11-13 14:14:49.231303","2020-11-13 14:14:49.230333","7bff829e-9e6a-46b3-a4f9-5a6115871590","302"
"245","uri://ed-fi.org/AttemptStatusDescriptor","Withdrawal by a parent (or guardian)","DEPRECATED: Withdrawal by a parent (or guardian)","DEPRECATED: Withdrawal by a parent (or guardian)",,,,"2020-11-13 14:14:49.240727","2020-11-13 14:14:49.240531","d81fcc7a-776f-4e89-84e7-19012c3605ca","305"
"249","uri://ed-fi.org/AttendanceEventCategoryDescriptor","In Attendance","In Attendance","In Attendance",,,,"2020-11-13 14:14:49.275231","2020-11-13 14:14:49.273990","4c86470e-aad7-4ec4-8325-8334ecf58ccf","309"
"253","uri://ed-fi.org/AttendanceEventCategoryDescriptor","Partial","Partial","Partial",,,,"2020-11-13 14:14:49.286061","2020-11-13 14:14:49.286014","c86faeef-5576-493b-9417-7135510ae517","313"
"255","uri://ed-fi.org/BehaviorDescriptor","School Code of Conduct","School Code of Conduct","School Code of Conduct",,,,"2020-11-13 14:14:49.316852","2020-11-13 14:14:49.315627","142241e5-14d7-4372-b9fa-5a6069bd0959","315"
"258","uri://ed-fi.org/CalendarEventDescriptor","Emergency day","Emergency day","Instruction cancelled or reduced due to an emergency",,,,"2020-11-13 14:14:49.355431","2020-11-13 14:14:49.354056","d4290f58-bcda-4d01-9769-cdebfc3e3753","318"
"264","uri://ed-fi.org/CalendarEventDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:49.366553","2020-11-13 14:14:49.366485","76fceb80-80da-437a-8fde-05a8ee2e4a32","324"
"271","uri://ed-fi.org/CalendarTypeDescriptor","IEP","IEP","IEP",,,,"2020-11-13 14:14:49.406455","2020-11-13 14:14:49.405255","bd59a067-ee83-4d89-a942-4ce1461752fe","331"
