assessmentidentifier,namespace,studentassessmentidentifier,studentusi,administrationdate,administrationenddate,serialnumber,administrationlanguagedescriptorid,administrationenvironmentdescriptorid,retestindicatordescriptorid,reasonnottesteddescriptorid,whenassessedgradeleveldescriptorid,eventcircumstancedescriptorid,eventdescription,schoolyear,platformtypedescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","pdLNocSi9zzCAch91KGc5nSOv4n58fdoQ8qhEi8L","170","2010-12-01 16:00:00.000000",,"9646083","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.648112","2020-11-13 14:16:31.647676","515190be-87df-485a-9245-d85d36412df1","16550"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","QEv02OFQ9ZCDCAsSOO/TDDOw0eWC66KWhwCRH2go","597","2010-12-01 16:00:00.000000",,"1028507","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.663257","2020-11-13 14:16:31.663055","ecfb0bd4-fecd-4834-9cbf-403b16d90444","16553"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","rfu5tdDyYT+FdtBDzM6Ho7W8MPGS81k4bSt6oVQ7","77","2010-12-01 16:00:00.000000",,"6314238","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.676104","2020-11-13 14:16:31.673898","41d48c3f-5f43-4568-ba04-7b363e0d77b3","16555"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","s8ndsXrF4Mva9S+FbXCrMNTg0zKwSEUSFeB97ed9","246","2010-12-01 16:00:00.000000",,"2040657","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.690870","2020-11-13 14:16:31.690686","b0a3545b-23aa-4ac9-9429-6e07679e8a9e","16558"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","tagiVUMw6n5TGS0N/2GMm002onAi33bu5V+rdp+b","367","2010-12-01 16:00:00.000000",,"8835333","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.704623","2020-11-13 14:16:31.703575","56494d16-51fd-4aee-9b64-6235bbc3e5cd","16561"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","VQVVPwkMq1u8XoPsXQbO9HGONIyAGejgoWK52I1F","172","2010-12-01 16:00:00.000000",,"1561573","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.711471","2020-11-13 14:16:31.710487","19dd86a7-7022-4f72-8b15-4fdd4c903f16","16564"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","xCYBea0gXN7fqME3P981emTh65Otlp40WuiOtEpL","114","2010-12-01 16:00:00.000000",,"1235811","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.724216","2020-11-13 14:16:31.724025","7c385e2d-f615-4cd4-96aa-65f28a25292e","16567"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","yJ4a4AM/suudM/GcXlg+LKYLUrsjBhPtbUITofRt","767","2010-12-01 16:00:00.000000",,"1999537","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.742309","2020-11-13 14:16:31.742174","502355e5-538b-49a0-925f-f89cbd74de89","16571"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","YSLvQNgbz0HahDvn9KssZE0fUQiAA3m1Xqp2buWF","567","2010-12-01 16:00:00.000000",,"1285293","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.752233","2020-11-13 14:16:31.749406","e8cefd1c-935f-48b5-bc2b-2d54e1963c68","16572"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","yWaYmH9LKBMqJW9CayFJquD/ZXDQsuwLBV8jHQwY","67","2010-12-01 16:00:00.000000",,"1702718","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.762551","2020-11-13 14:16:31.762315","d0a5e708-0506-48d2-8d0f-8cc8705afb90","16573"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","3o2HPZ21exlO49NgCFD09F53Y+R4umpPnbUnvdo6","711","2010-12-01 16:00:00.000000",,"1444513","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.779057","2020-11-13 14:16:31.778905","c963c91d-aa6f-4a44-9ce5-51706ae04a04","16577"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","4CQ5YtPQXjOBeX3XC4TpZBr1sSs7xROiggX/F7Dn","846","2010-12-01 16:00:00.000000",,"1345062","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.785330","2020-11-13 14:16:31.785037","cb7bd770-aba5-449f-b3e2-cabf86d77637","16578"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","4tl6G5EyQ3HTSCGEZ2QDtX9HOPJxYOzQyRNZu8xD","708","2010-12-01 16:00:00.000000",,"1186238","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.792151","2020-11-13 14:16:31.791613","8e5d52eb-5340-449c-bd45-572cdf9e5d9c","16580"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","9tIhWgK3TOtWq9xACEGs/+PGx8qdw1p/WZOI4CmM","67","2010-12-01 16:00:00.000000",,"1702718","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.803333","2020-11-13 14:16:31.803128","ab4e918b-489c-43ca-b2cf-8bfd59210ed9","16582"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","AqPgYfEwcT6cp5Zh7E5zgjZbhLuuVLt9b+3vDSPn","368","2010-12-01 16:00:00.000000",,"1441025","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.818424","2020-11-13 14:16:31.818175","1283a9ab-dc56-4b62-af15-70fe9a949101","16586"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","dGnCSZr7cH/mGGBrnshhjZxdPgqlnliees01tvPq","871","2010-12-01 16:00:00.000000",,"1105826","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.841038","2020-11-13 14:16:31.840644","281ec729-1196-4792-bd2e-cc319d4d68a3","16592"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","eX8gVjFbtSBuqrStZX8E+mPKMCNAFE7+wrfVNz1H","263","2010-12-01 16:00:00.000000",,"1590108","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.854371","2020-11-13 14:16:31.854228","94be94c5-d064-4600-8a60-eecc56e4f006","16595"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","I1g3GwI10NiEjKdBMHQYFvZJ2guermPD2XYM8FO9","506","2010-12-01 16:00:00.000000",,"1930327","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.875313","2020-11-13 14:16:31.875130","cc64320b-6dfc-4a89-8a30-0870bb3a4c61","16599"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","Jud64O7rCDOQ+7/50nAaCNQuIk8B9cQYbCsN9PhL","493","2010-12-01 16:00:00.000000",,"1260972","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.891396","2020-11-13 14:16:31.891251","717b13b3-de5d-4398-829d-194e065a671f","16604"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","ldi5yctzoMK1ipdr1vVyksO+060Xa6dx2od1jbMc","833","2010-12-01 16:00:00.000000",,"1554750","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.925650","2020-11-13 14:16:31.925026","3b154cd4-b3c1-400f-a3bd-db114c781c41","16607"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","Mj4UXWBWO7OyFW0nMTmeNYY6GGCrGHa6pHC1HLjz","453","2010-12-01 16:00:00.000000",,"1159557","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.940994","2020-11-13 14:16:31.939846","e945e2d3-aea2-49f6-b5db-fbbe14716472","16610"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","O7/+YCF+KHiWgnrSayxtEU8oGCg1hXK9vL+W7fTb","720","2010-12-01 16:00:00.000000",,"1785075","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.948351","2020-11-13 14:16:31.948070","2f93836e-e2bb-41fa-ba6f-331f7cec018d","16613"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","OT3EcnDdZuAeFIQmzZQ/+ly/MsEGsPzrPlMZT+s4","63","2010-12-01 16:00:00.000000",,"2006407","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.957068","2020-11-13 14:16:31.956587","fa709c0e-e3e9-416d-8477-9ec94c0b8149","16614"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","Sf4Nkm0+PFC/kl9bOqaySOzmN8F2yYkwg0+9SDn7","137","2010-12-01 16:00:00.000000",,"1997529","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.967402","2020-11-13 14:16:31.967219","4cbc6003-7f1e-46a2-8be8-4d5c1f59c38c","16617"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","TbII4pQnRoPKm7VAbbixpFxHapR9fy8TIHh5X+b7","81","2010-12-01 16:00:00.000000",,"1882708","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.981878","2020-11-13 14:16:31.981710","efc7dd30-38c2-4c3a-807d-dc062eaf1834","16620"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","UqXwywZtGTY4e21H8j4fcfrSngYnPD8v4mdbDuFK","691","2010-12-01 16:00:00.000000",,"4715423","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.996974","2020-11-13 14:16:31.996798","b7df22ea-786f-4598-ba7f-0f63e88b4d6b","16623"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","vJYyNdpglLjegc5N3yHShJnRMFX2bDLDE5t6dK7A","930","2010-12-01 16:00:00.000000",,"9647974","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:32.004295","2020-11-13 14:16:32.004106","8a2e2fea-befc-47cf-9c16-be19af8e6861","16625"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","VPHjGUSemw909QvhGPCyalBCPpiYo0hQ7+PBWSVE","655","2010-12-01 16:00:00.000000",,"1698421","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:32.012624","2020-11-13 14:16:32.011994","7489d2b8-9009-41a9-bb32-7d87a287bf93","16626"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","Wf5mfX73L0iZyk/H3c5Ojtpc/a+cvatVW1wdDQCD","733","2010-12-01 16:00:00.000000",,"4050926","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:32.022473","2020-11-13 14:16:32.021473","2f7d73da-b857-4179-97c2-ac02217a87cd","16628"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","XorwOrfjEuu/qjMVYIqDpQ4cq0UmL1GlYrKmwgRI","167","2010-12-01 16:00:00.000000",,"8676664","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:32.037408","2020-11-13 14:16:32.037246","becfa033-ad87-4f7a-9bc5-f45851990008","16632"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","+aLioBUaC8eYKxboMN/eiCJpBmlqstlA9qsvmt64","581","2010-12-01 16:00:00.000000",,"1587075","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.031359","2020-11-13 14:16:31.017732","e0d297ad-b66a-4abd-9185-4e20dc5a1ffd","16444"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","0wlcUvuxcdhrnJH+V29GNSO36wWNYCJTcmxwEg7r","137","2010-12-01 16:00:00.000000",,"1997529","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.057741","2020-11-13 14:16:31.057557","e98f4850-bc53-44af-a96d-d10c503722fc","16445"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","4e7AG6cah/PVmM1YHDybJxcffqEhfwkiO7Day5hb","833","2010-12-01 16:00:00.000000",,"1554750","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.071328","2020-11-13 14:16:31.071119","6f3c191a-4229-4aa8-b2ed-fc879145b312","16448"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","6xNAAWoLFw0HCc2YjloCpY58Kt1FjxQ/7lWUuefT","367","2010-12-01 16:00:00.000000",,"8835333","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.084846","2020-11-13 14:16:31.084688","bd65d6c6-e054-4611-8ee8-6c3fd882d330","16452"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","aRkziUG8QJQfZ3LXIKWcMFH0AnUR3pViBrWmmVuf","63","2010-12-01 16:00:00.000000",,"2006407","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.101090","2020-11-13 14:16:31.100812","53f7cd93-4db5-46fd-8164-4d3cbd5e9bc2","16455"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","cdEG7vAqG21Ve+3dVusKnTnQAcEZDBk+ANv85ouA","493","2010-12-01 16:00:00.000000",,"1260972","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.120755","2020-11-13 14:16:31.119316","333b1d4e-ebb1-4556-a55f-1f2cdc8cb88a","16457"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","f1UhXHo7CGJ3PoMyH8AClKD37kkrueeY06d2v64t","846","2010-12-01 16:00:00.000000",,"1345062","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.133448","2020-11-13 14:16:31.132030","cfcde830-2fa9-45a5-bc73-fc326f85a17d","16459"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","hBj0jy10h330yw9W0gYD/AyXWpB5AL2BVJT7qtd8","425","2010-12-01 16:00:00.000000",,"1551497","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.154190","2020-11-13 14:16:31.154011","009733d8-a96e-4e3e-9d31-5cdea2ba7a8f","16464"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","hUaMZdLFFAwBKfT2uuwHcjPAb+G1/5Mjk5mhGTsA","446","2010-12-01 16:00:00.000000",,"1193893","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.166888","2020-11-13 14:16:31.166502","9cc8d163-e68b-4bd8-b04d-a214b8431bbb","16467"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","i4wa3/POfmDCNxNeuH4NOZxo+tUBDNdGHFavik4h","647","2010-12-01 16:00:00.000000",,"8992721","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.174747","2020-11-13 14:16:31.174318","9f40667f-7f77-4392-aafc-81fd771b5a9c","16469"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","J8ez6WNEqMpbE655h65oZuAH31ETH0wcElF0UDOy","320","2010-10-01 16:00:00.000000",,"1116641","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.183623","2020-11-13 14:16:31.182006","4cbeb5eb-a90f-43b3-ab9a-3b0e1b7743d9","16470"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","kKN4ClAlazFoy9Jrm81WwYImGp8hvdvUJHY9//g6","806","2010-12-01 16:00:00.000000",,"1415522","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.198801","2020-11-13 14:16:31.198600","a2f7d136-5d51-4964-a594-c9c3fb8c5a51","16474"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","LTx2Bc84Nb9jEMtV11r7+rLGjUgiryvBAR2qxXzB","597","2010-12-01 16:00:00.000000",,"1028507","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.216974","2020-11-13 14:16:31.216405","3c7845d0-407d-4bf2-bf7a-666a0a1dcb5c","16478"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","N4J+XLQzUY+BNKysmmJNK1D+pb5WTkYzt6nXJPp3","295","2010-12-01 16:00:00.000000",,"1484649","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.232561","2020-11-13 14:16:31.232135","a20f0880-e8d5-432b-942e-8ac50ab32514","16480"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","ODBo2u+wI19knn9kiDXKmjFJkRs+dH1QO5WEVmcX","95","2010-12-01 16:00:00.000000",,"1780668","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.237403","2020-11-13 14:16:31.236707","f8bf09b2-6351-4428-909b-46f1bb9f855a","16482"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","oIBXF9RP/e9EAAMbsSQr/cKIeHQ8jiK4fzxXEEa/","655","2010-12-01 16:00:00.000000",,"1698421","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.245033","2020-11-13 14:16:31.244782","0a1b4e22-acfd-4bff-a247-9b92e008a82d","16483"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","ommS84yeVVj//cygzlMUPEZWa5Lc7p4iI/2S81oP","67","2010-12-01 16:00:00.000000",,"1702718","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.273348","2020-11-13 14:16:31.272920","5787b4d2-141c-407b-b68d-cafd7b870d84","16484"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","pxYLVicYyB7ZN7in6U5IkU9hWtviDEIn3wpSzTD9","649","2010-12-01 16:00:00.000000",,"1308012","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.292078","2020-11-13 14:16:31.287242","d1eaa0b1-5434-4e04-a4d4-ff20cdc6be71","16488"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","QlaLPqY9ggsLRKVeKw0SCJuUM77MGA9fOJ3+hCkG","453","2010-12-01 16:00:00.000000",,"1159557","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.297297","2020-11-13 14:16:31.297077","94ef2ae6-b542-4502-8586-d38a83dea0fb","16491"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","R7BugTHrL8gfX0pfUcIWPYxl9gtTudQYG5o8joTu","77","2010-12-01 16:00:00.000000",,"6314238","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.309386","2020-11-13 14:16:31.309184","d9c8160f-c54a-4837-b0fb-e40c7c4cba64","16492"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","T0rDkihrJWaalIVH9Vy20SUPtwrNsQsrCqau+6Xt","12","2010-12-01 16:00:00.000000",,"2099659","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.325531","2020-11-13 14:16:31.324665","94e1d9a1-918c-41bc-ae87-da5a0719f5eb","16496"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","vXYRbH6suoi5lIZXxKgFXwTZ5S5zc+787AppVVdN","104","2010-12-01 16:00:00.000000",,"1179821","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.341751","2020-11-13 14:16:31.341297","49f4ae77-0f01-42f9-9a7a-b7e89ddd8e13","16501"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","yRlGF6pbIZqHV8sUugmwKhU68MF9W7QEOXJF9YPK","488","2010-12-01 16:00:00.000000",,"1182108","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.362352","2020-11-13 14:16:31.362009","a0f7d5b1-3ed1-4ce1-8aac-91fff45fb6a8","16505"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","Z0679JvNIXM4auo5QyCqR6/emM4uot8ils/eHc4D","114","2010-12-01 16:00:00.000000",,"1235811","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.370448","2020-11-13 14:16:31.368299","e4f0183b-8214-476d-9abd-5b2361db980f","16506"
"ACT Composite","uri://ed-fi.org/Assessment/Assessment.xml","ZMK0yFpctTopwptX626mBPuWfYoDZKB8n7sbXPuD","871","2010-12-01 16:00:00.000000",,"1105826","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.378727","2020-11-13 14:16:31.378566","8efb1d84-f277-43d1-b5b9-a7d94b653aff","16509"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","0nZJsXpUzRVC1Hul5MFsJM52Yv9RlAuxsUqweyEH","326","2010-12-01 16:00:00.000000",,"1224617","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.398319","2020-11-13 14:16:31.398156","828f8b0e-7768-4ed8-beab-cc1816d5bd25","16513"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","AnduBX4MRX2bQjHHJEbnL8WpYuOxHnFKTwftyobW","368","2010-12-01 16:00:00.000000",,"1441025","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.499041","2020-11-13 14:16:31.498435","c5a83e94-87e3-4973-a0bc-0dbe715ceb6d","16521"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","Cb4W+DukPujuJ1sFKCyqAZjCPRWCMO2K5A7wR5So","446","2010-12-01 16:00:00.000000",,"1193893","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.513470","2020-11-13 14:16:31.513277","81060868-fac1-4c43-b124-43df7190db20","16524"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","CzAIs5SUhVtHjvFW43VHWOAVahjf38Y38wEZ7VDA","474","2010-12-01 16:00:00.000000",,"1868566","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.524612","2020-11-13 14:16:31.522874","c9d12ea9-e11c-49e4-b2cd-04849584bae4","16526"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","epIyh+KM/sDGmN52Z+nxrrGBsLdBGkmKlUvAfQW3","818","2010-12-01 16:00:00.000000",,"1884291","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.540489","2020-11-13 14:16:31.538809","03577ced-0621-43f9-87af-2be8dee82a89","16528"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","G3cn7+Chc+j+tq4apq5svHNvQ3jhCgouHI8Khy6o","930","2010-12-01 16:00:00.000000",,"9647974","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.548912","2020-11-13 14:16:31.548554","a33e852d-65b8-43f2-9aa3-448acba1f8d5","16531"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","ghxk9gqQUuAR7Rg1g7AfJkes0r6uXo4y41lq1/fZ","493","2010-12-01 16:00:00.000000",,"1260972","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.561148","2020-11-13 14:16:31.560222","747d84ca-aa74-4ee6-8ebf-eaad2503ec5c","16532"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","h0KaelMWj4MUbZiPJ2Hulad9ZG+BLcFSNf65EtAp","273","2010-12-01 16:00:00.000000",,"1321841","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.568899","2020-11-13 14:16:31.568697","8c1b8499-58d6-4f9e-b49b-9fce8d61fc35","16534"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","ikLJRrTxQdWxYu0jiNQ72HFDGmuAdf9H3X1G/1Sy","104","2010-12-01 16:00:00.000000",,"1179821","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.580805","2020-11-13 14:16:31.578087","927650da-20d5-4b8c-a9a0-7cd085d0dc9e","16536"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","jKfLF/WQtsNAVLmqM0Qt0Lxp1/7AVNMJ7AkO/dP/","615","2010-12-01 16:00:00.000000",,"2118445","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.587943","2020-11-13 14:16:31.587684","c3920c4a-fdc0-44fe-b4ed-466d71a0a2bf","16538"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","klmzMNBdGXNS8vbQza7wGwv30LSrqSLR27G1LIKd","631","2010-12-01 16:00:00.000000",,"1359366","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.617641","2020-11-13 14:16:31.616598","ce484945-8f7c-45b9-b520-76c11f6a15d7","16543"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","MPF1xt+oyfviMmfwmNto0qKMX4+nunUDhrfxDGTx","636","2010-10-01 16:00:00.000000",,"1722073","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.636607","2020-11-13 14:16:31.634248","9bae383d-209e-4492-bb32-8183883f915d","16547"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","pfcxW78jZf9A4+J0SJt2nBvg1prz/RZoCv35PO+9","320","2010-10-01 16:00:00.000000",,"1116641","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.663334","2020-11-13 14:16:31.663093","b53898a2-daa2-4f60-bff0-4c94aa9a84fe","16552"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","s1tmP8XylhCOrt2Tyqt3F476p7Q58PufalPb5aBB","142","2010-12-01 16:00:00.000000",,"1205354","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.677349","2020-11-13 14:16:31.677172","aafe3017-cb90-4d54-899e-b054261db676","16556"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","S71U9ba8mHhq7y4ekLDF9knSH1JhGSo/355vGIi7","425","2010-12-01 16:00:00.000000",,"1551497","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.685751","2020-11-13 14:16:31.684489","ab3ad718-05c3-4d0d-a05e-c1a8d307594b","16557"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","SA7UzaQo3Ve1I69iHscVzyCJ1oD/No0UIIU/rIIj","691","2010-12-01 16:00:00.000000",,"4715423","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.692695","2020-11-13 14:16:31.691968","b50a123b-39f7-4807-8a5c-126e72c3b68b","16559"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","X0tzF5odWR/2He99UMkg1W8x0oD5o+2ZHKsp0B2Q","647","2010-12-01 16:00:00.000000",,"8992721","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.722642","2020-11-13 14:16:31.722202","f679e922-4d5f-4de0-b825-c74945541ec0","16565"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","y++0QeIvKriMXX4fme8ho4h4kQqs1AeXxsc+H3CJ","63","2010-12-01 16:00:00.000000",,"2006407","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.740164","2020-11-13 14:16:31.739894","d3686e3f-9a27-4dac-b718-4c481204b8ca","16570"
"ACT English","uri://ed-fi.org/Assessment/Assessment.xml","ZifphGmyah4jKKUF6B1V100MjGDwPkm7CGOorumJ","895","2010-12-01 16:00:00.000000",,"4243804","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.762673","2020-11-13 14:16:31.762360","07542328-a41b-484c-b033-5bb7b5a1198d","16575"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","1JcWI39c+RJin9cxu1FAKykjq4tfFtSbt0+gMDz9","895","2010-12-01 16:00:00.000000",,"4243804","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.775662","2020-11-13 14:16:31.774680","8c723eb5-7cc4-4093-b14a-0b1b31398ccc","16576"
"ACT Reading","uri://ed-fi.org/Assessment/Assessment.xml","4FYUotADEIFjjUtfIfqMUhWBth3ScqpHXVv/zxMu","95","2010-12-01 16:00:00.000000",,"1780668","1181","101",,,"942",,,"2011","1739","NULL","2020-11-13 14:16:31.787012","2020-11-13 14:16:31.786260","d8f0a3a6-3b65-4b07-a3c5-b78cd8488ab0","16579"
