attendanceeventcategorydescriptorid,eventdate,schoolid,schoolyear,sessionname,studentusi,attendanceeventreason,educationalenvironmentdescriptorid,eventduration,schoolattendanceduration,arrivaltime,departuretime,discriminator,createdate,lastmodifieddate,id,changeversion
"250","2010-10-22","255901001","2011","2010-2011 Fall Semester","222","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.413601","2020-11-13 14:17:40.413526","1cbb9253-e2ea-402a-9f6f-13a6e3c712ad","32947"
"250","2010-10-11","255901001","2011","2010-2011 Fall Semester","223","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.421559","2020-11-13 14:17:40.421464","188dba12-9985-4776-984f-40f113625d66","32951"
"250","2010-10-21","255901001","2011","2010-2011 Fall Semester","223","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.429201","2020-11-13 14:17:40.428986","dad1c194-3907-47ed-ad1b-6c53fb105997","32953"
"250","2011-03-10","255901001","2011","2010-2011 Spring Semester","223","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.440745","2020-11-13 14:17:40.440669","899a3379-187f-4f42-8483-079d5569075d","32959"
"248","2010-09-07","255901001","2011","2010-2011 Fall Semester","225","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.448414","2020-11-13 14:17:40.448360","99aac405-0d7c-4eda-af5f-38b7168ef504","32963"
"248","2010-08-27","255901001","2011","2010-2011 Fall Semester","227","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.457049","2020-11-13 14:17:40.456940","3b7a4306-6897-4b50-8133-d0161e38651f","32966"
"248","2010-10-28","255901001","2011","2010-2011 Fall Semester","227","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.464998","2020-11-13 14:17:40.464585","8e7ee9c1-3c1f-451b-95df-8c4a8f9a4355","32970"
"248","2011-05-20","255901001","2011","2010-2011 Spring Semester","227","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.480218","2020-11-13 14:17:40.479633","18ea7f6a-1be7-4e75-8071-211405f60b93","32976"
"248","2010-11-18","255901001","2011","2010-2011 Fall Semester","272","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.489720","2020-11-13 14:17:40.489549","1a219d93-c673-4a12-86b5-ed448ce789e8","32980"
"248","2011-05-11","255901001","2011","2010-2011 Spring Semester","272","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.507556","2020-11-13 14:17:40.507504","05652dfc-ced0-4607-9572-e3bf2460e184","32988"
"248","2011-01-20","255901001","2011","2010-2011 Spring Semester","363","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.517266","2020-11-13 14:17:40.517186","16d7307c-249b-4426-8c39-694d869b67bd","32992"
"250","2010-09-09","255901001","2011","2010-2011 Fall Semester","376","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.525534","2020-11-13 14:17:40.525462","bf169893-8ae7-4d35-a614-083207a15e5b","32995"
"248","2011-01-06","255901001","2011","2010-2011 Spring Semester","376","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.537585","2020-11-13 14:17:40.537535","138abc86-b3bd-4ac0-8f37-2bd2cbdc6359","33000"
"248","2011-05-11","255901001","2011","2010-2011 Spring Semester","376","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.545883","2020-11-13 14:17:40.545795","c9cb441a-cd88-47e3-bfac-7c4eea061873","33004"
"248","2011-02-21","255901001","2011","2010-2011 Spring Semester","384","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.554100","2020-11-13 14:17:40.553972","8e3d9ded-1d75-4a89-bafe-521c2f7fc135","33007"
"250","2011-03-29","255901001","2011","2010-2011 Spring Semester","394","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.565413","2020-11-13 14:17:40.565334","b0e54f53-faf2-4548-b71f-72711b3ebbef","33012"
"248","2010-12-15","255901001","2011","2010-2011 Fall Semester","402","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.574092","2020-11-13 14:17:40.573999","4a151659-c2e9-4692-9c19-5253c6f7a342","33016"
"250","2010-11-02","255901001","2011","2010-2011 Fall Semester","404","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.588810","2020-11-13 14:17:40.588730","bdd6340d-422f-496f-a07f-9682ef48b5ec","33021"
"250","2011-01-24","255901001","2011","2010-2011 Spring Semester","413","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.619603","2020-11-13 14:17:40.619528","0618e9f3-f98c-4dcf-92dc-d9a02f2a267e","33031"
"250","2010-12-06","255901001","2011","2010-2011 Fall Semester","422","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.631240","2020-11-13 14:17:40.631031","789c6813-7ef6-4adf-9ce9-394e7ef9e251","33035"
"248","2010-08-30","255901001","2011","2010-2011 Fall Semester","425","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.642050","2020-11-13 14:17:40.641982","9c3ccd99-93ab-49a8-bb98-74bde6d00ff9","33039"
"250","2010-10-15","255901001","2011","2010-2011 Fall Semester","425","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.664617","2020-11-13 14:17:40.664535","8400389e-6e24-43a6-933c-e3c71385c85a","33043"
"250","2010-10-22","255901001","2011","2010-2011 Fall Semester","425","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.672081","2020-11-13 14:17:40.671991","d601cce7-c4a8-4ca6-b3ea-2de49d79e0f4","33045"
"250","2011-03-22","255901001","2011","2010-2011 Spring Semester","425","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.691129","2020-11-13 14:17:40.691065","d5d3d8da-25dc-4ddf-9548-cf67dc06a3b4","33053"
"248","2011-04-15","255901001","2011","2010-2011 Spring Semester","430","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.719612","2020-11-13 14:17:40.719518","853dadd8-a67a-4f8c-953d-bfcee4252a11","33066"
"248","2010-09-30","255901001","2011","2010-2011 Fall Semester","433","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.729976","2020-11-13 14:17:40.729821","83934058-b9fb-404e-9bf2-a630a9ae146d","33071"
"248","2010-11-16","255901001","2011","2010-2011 Fall Semester","433","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.740194","2020-11-13 14:17:40.740140","f34941a6-5dbe-4070-a086-ff0ced8a0128","33075"
"248","2011-05-05","255901001","2011","2010-2011 Spring Semester","433","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.763321","2020-11-13 14:17:40.763232","b887b7ca-b046-4ae7-92a6-449f6d55b7d1","33085"
"248","2010-09-02","255901001","2011","2010-2011 Fall Semester","442","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.771661","2020-11-13 14:17:40.771584","541a6a21-6cd3-4c99-99cb-80c232bc0930","33089"
"248","2010-11-05","255901001","2011","2010-2011 Fall Semester","442","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.781082","2020-11-13 14:17:40.780994","feeb8046-0f83-4e7d-97f0-ea2b63a65954","33093"
"248","2010-11-22","255901001","2011","2010-2011 Fall Semester","442","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.789819","2020-11-13 14:17:40.789747","1a1ca43b-fdaf-42da-bb54-881236c82ccb","33097"
"248","2011-01-12","255901001","2011","2010-2011 Spring Semester","442","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.796318","2020-11-13 14:17:40.796263","30460810-5324-43ae-bbc8-8d353bbedf78","33099"
"248","2011-04-14","255901001","2011","2010-2011 Spring Semester","442","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.806875","2020-11-13 14:17:40.806759","dbee1231-1096-4595-86da-f8cea83d99b5","33104"
"248","2011-04-11","255901001","2011","2010-2011 Spring Semester","474","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.814982","2020-11-13 14:17:40.814917","791acc2c-d450-4753-9aa6-d28961be90c8","33108"
"248","2011-01-28","255901001","2011","2010-2011 Spring Semester","481","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.824834","2020-11-13 14:17:40.824756","ad67b94b-dd92-486f-a30d-5397c3ef623a","33112"
"248","2011-01-10","255901001","2011","2010-2011 Spring Semester","482","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.834393","2020-11-13 14:17:40.834331","179b26f7-98dd-419e-ba55-3b425061d090","33117"
"248","2011-01-11","255901001","2011","2010-2011 Spring Semester","496","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.841258","2020-11-13 14:17:40.841163","19e06e68-fcf8-4063-8dea-869feee3513b","33119"
"248","2010-09-30","255901001","2011","2010-2011 Fall Semester","499","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.852100","2020-11-13 14:17:40.852040","dc5ac5a1-eceb-4fe7-9105-b73c16f03577","33124"
"248","2010-11-22","255901001","2011","2010-2011 Fall Semester","499","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.862399","2020-11-13 14:17:40.862337","fe424ea4-86fd-499e-ad72-27cc8f022d1e","33128"
"248","2011-01-07","255901001","2011","2010-2011 Spring Semester","499","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.871774","2020-11-13 14:17:40.871645","bd137c59-b16a-4791-9da7-b77563169992","33132"
"248","2011-01-26","255901001","2011","2010-2011 Spring Semester","499","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.881821","2020-11-13 14:17:40.881736","f364f9fe-3a75-42f1-99f7-3b1b1735eff5","33136"
"248","2011-03-22","255901001","2011","2010-2011 Spring Semester","499","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.890719","2020-11-13 14:17:40.890666","7eaceb5f-3760-4361-8f8c-17391cb0bdc8","33140"
"248","2010-09-14","255901001","2011","2010-2011 Fall Semester","502","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.900132","2020-11-13 14:17:40.900060","1c37ab57-efdb-46e5-8d00-2c95bb22d0b0","33144"
"248","2010-11-04","255901001","2011","2010-2011 Fall Semester","502","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.910138","2020-11-13 14:17:40.910071","2a08d8bd-5f15-404c-a01b-46d54c5f95a6","33147"
"248","2010-11-30","255901001","2011","2010-2011 Fall Semester","502","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.920170","2020-11-13 14:17:40.920067","cfb10dfb-1d47-4131-aea5-8a74e293d8c0","33151"
"248","2011-02-04","255901001","2011","2010-2011 Spring Semester","502","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.931070","2020-11-13 14:17:40.930976","f072f842-54ff-43de-a871-31c87c76445a","33156"
"250","2011-04-11","255901001","2011","2010-2011 Spring Semester","120","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.323621","2020-11-13 14:17:40.323541","4c06e6b5-701b-4d60-9b79-b578c80e33e9","32912"
"248","2010-08-31","255901001","2011","2010-2011 Fall Semester","148","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.334091","2020-11-13 14:17:40.334032","e2ef8f4b-f149-427e-b1cb-7e4a61955540","32916"
"248","2010-08-25","255901001","2011","2010-2011 Fall Semester","155","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.343470","2020-11-13 14:17:40.343391","00d0d16c-4551-4d26-aaad-079e2ad15e13","32919"
"248","2010-09-30","255901001","2011","2010-2011 Fall Semester","155","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.353395","2020-11-13 14:17:40.353320","fd8d58fd-f2e3-4a69-89c7-4884fc6f103f","32924"
"248","2010-11-10","255901001","2011","2010-2011 Fall Semester","155","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.364365","2020-11-13 14:17:40.364279","7a606b8a-1b87-4ce1-916a-e17fc3b31241","32928"
"248","2011-01-31","255901001","2011","2010-2011 Spring Semester","155","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.375167","2020-11-13 14:17:40.375073","eb45c8b7-e61c-4958-b489-32eda5074212","32932"
"248","2011-03-01","255901001","2011","2010-2011 Spring Semester","155","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.384742","2020-11-13 14:17:40.384693","6f8d7319-1d8d-4c20-bc1c-0b608b7bae37","32936"
"248","2010-09-17","255901001","2011","2010-2011 Fall Semester","164","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.393774","2020-11-13 14:17:40.393657","de44b637-b828-403e-919e-087178208c4f","32940"
"250","2010-09-14","255901001","2011","2010-2011 Fall Semester","221","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.403754","2020-11-13 14:17:40.403656","2ba0e8d6-39b6-4c07-9ba9-f432c138cd08","32944"
"250","2010-10-19","255901001","2011","2010-2011 Fall Semester","223","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.422873","2020-11-13 14:17:40.422814","5eb7083f-3cef-4f85-8804-1de8ab9dd271","32952"
"250","2010-11-18","255901001","2011","2010-2011 Fall Semester","223","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.430348","2020-11-13 14:17:40.430235","4d95ce85-fd7f-469b-b507-a6738080e130","32955"
"250","2011-03-25","255901001","2011","2010-2011 Spring Semester","223","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.440857","2020-11-13 14:17:40.440787","92d2ecb0-be25-4e5d-b9fc-330da3bb9e95","32960"
"248","2011-02-25","255901001","2011","2010-2011 Spring Semester","272","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.498311","2020-11-13 14:17:40.498209","087e577f-7c09-40e5-94b2-9d29cb16bc58","32983"
"248","2011-05-02","255901001","2011","2010-2011 Spring Semester","384","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.555452","2020-11-13 14:17:40.555397","f587170c-9f19-4d0e-a991-2f2fb4b4068f","33009"
"250","2011-04-12","255901001","2011","2010-2011 Spring Semester","404","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:40.601005","2020-11-13 14:17:40.600900","34a3c4ee-f90c-4123-b815-5ef1727e0516","33025"
"248","2010-09-02","255901001","2011","2010-2011 Fall Semester","425","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.662128","2020-11-13 14:17:40.661936","6c3d9ac6-9401-41be-bed0-657b9eae5d5c","33040"
"248","2011-03-25","255901001","2011","2010-2011 Spring Semester","430","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.712097","2020-11-13 14:17:40.712011","38d3dc56-332e-49f6-b6a9-9196f5dd6c98","33062"
"248","2011-05-06","255901001","2011","2010-2011 Spring Semester","430","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.721409","2020-11-13 14:17:40.721324","cb2eaf76-4090-4d41-9cd4-f637a9925883","33067"
"248","2011-05-26","255901001","2011","2010-2011 Spring Semester","481","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.825089","2020-11-13 14:17:40.825038","c21c28a3-f1b1-4c67-bfc0-fc219f1826c6","33113"
"248","2010-11-04","255901001","2011","2010-2011 Fall Semester","482","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.832286","2020-11-13 14:17:40.832222","956d5105-c9bb-438d-a474-16231881484e","33115"
"248","2011-01-20","255901001","2011","2010-2011 Spring Semester","496","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.842141","2020-11-13 14:17:40.842010","42050836-e334-4681-a01e-2acf936e4962","33120"
"248","2010-10-20","255901001","2011","2010-2011 Fall Semester","499","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.852267","2020-11-13 14:17:40.852206","93175974-3c80-433c-b2e9-5496dd254470","33125"
"248","2010-11-08","255901001","2011","2010-2011 Fall Semester","499","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.862787","2020-11-13 14:17:40.862731","0d53f29b-3fae-4937-a20b-d3fb7557b79f","33129"
"248","2011-03-29","255901001","2011","2010-2011 Spring Semester","512","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.950599","2020-11-13 14:17:40.950486","52b76ef5-7b0a-4ac8-8389-989bf2da693c","33162"
"248","2010-11-16","255901001","2011","2010-2011 Fall Semester","531","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:40.959950","2020-11-13 14:17:40.959877","31d1039a-8d70-4cb1-b10f-0f5e78f06522","33166"
"248","2010-11-16","255901001","2011","2010-2011 Fall Semester","564","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.051237","2020-11-13 14:17:41.051150","cc355f04-5490-4294-af8b-78bfb3a39640","33171"
"250","2010-10-05","255901001","2011","2010-2011 Fall Semester","619","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.125971","2020-11-13 14:17:41.125912","f5fc2557-9819-4754-8753-e9214269038b","33202"
"250","2011-01-12","255901001","2011","2010-2011 Spring Semester","619","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.134318","2020-11-13 14:17:41.134238","19efb53b-dc99-4e5e-b0f1-8406d4aef398","33206"
"250","2011-03-22","255901001","2011","2010-2011 Spring Semester","619","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.143243","2020-11-13 14:17:41.143157","018a1d5e-aeca-4e2c-9b05-151b9c634463","33210"
"250","2011-01-13","255901001","2011","2010-2011 Spring Semester","623","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.152773","2020-11-13 14:17:41.152727","e12af862-1930-42eb-ac1a-b6bffe1e4064","33214"
"250","2011-05-18","255901001","2011","2010-2011 Spring Semester","652","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.259469","2020-11-13 14:17:41.259409","968d16cb-0587-41ba-93f3-17c0a9e28fa8","33261"
"248","2011-02-25","255901001","2011","2010-2011 Spring Semester","668","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.294204","2020-11-13 14:17:41.294150","162c3fe2-e7a3-4319-bcf2-36f297714ed3","33278"
"248","2011-04-12","255901001","2011","2010-2011 Spring Semester","668","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.552983","2020-11-13 14:17:41.552898","90f987e6-2c31-4688-aa46-dd54363a74e7","33282"
"248","2010-09-22","255901001","2011","2010-2011 Fall Semester","688","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.562709","2020-11-13 14:17:41.562586","5418e978-a6a1-45f8-b110-a4dd67976241","33284"
"248","2010-09-02","255901001","2011","2010-2011 Fall Semester","728","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.616959","2020-11-13 14:17:41.616819","3f3ea652-909a-42df-bc45-1061d4a0480a","33303"
"250","2010-11-02","255901001","2011","2010-2011 Fall Semester","733","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.657566","2020-11-13 14:17:41.657479","99f62439-c908-4fcf-8ecc-8eea811a6086","33319"
"250","2011-04-19","255901001","2011","2010-2011 Spring Semester","774","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.766854","2020-11-13 14:17:41.766734","974075aa-ad77-4e94-8c33-e226c4269070","33357"
"250","2010-09-30","255901001","2011","2010-2011 Fall Semester","790","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.779764","2020-11-13 14:17:41.779716","0f2fd1bc-ed5f-48ff-8728-b10304882283","33363"
"250","2010-11-16","255901001","2011","2010-2011 Fall Semester","790","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.789623","2020-11-13 14:17:41.789538","c64f347a-9161-422a-8221-b249e3298b9a","33367"
"250","2011-05-26","255901001","2011","2010-2011 Spring Semester","790","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.799854","2020-11-13 14:17:41.799795","23264884-212f-4485-bd18-ae19ca0d3b29","33371"
"248","2010-10-04","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.836813","2020-11-13 14:17:41.836751","ee3da2c8-9b42-4834-836c-64c9ecb3bb03","33386"
"248","2010-10-12","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.843100","2020-11-13 14:17:41.843033","c0ea8495-1cbd-4496-9e4c-ac190b7e5fcd","33388"
"250","2010-12-06","255901044","2011","2010-2011 Fall Semester","121","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.041356","2020-11-13 14:17:42.041275","50a1394b-9a55-4384-8492-6f1c8a92c38e","33478"
"250","2011-04-29","255901044","2011","2010-2011 Spring Semester","121","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.062428","2020-11-13 14:17:42.062352","3b0cb71c-dcf9-4b44-9d50-efefe1b615c9","33488"
"250","2011-04-21","255901044","2011","2010-2011 Spring Semester","182","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.083018","2020-11-13 14:17:42.082938","71e14aa4-7c89-4946-becc-9dc04c6489cf","33496"
"250","2011-02-10","255901044","2011","2010-2011 Spring Semester","187","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.090885","2020-11-13 14:17:42.090798","22fa46e4-6545-4ba7-b5cd-164329e30116","33499"
"250","2010-10-22","255901044","2011","2010-2011 Fall Semester","186","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.110973","2020-11-13 14:17:42.110904","fe968b0d-f60b-4f6a-a719-462734e5977b","33508"
