assessmentidentifier,identificationcode,namespace,studentassessmentidentifier,studentusi,createdate
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","A1hAVDeyIn0Mf/kTgCBVTRsYg8kg6fsXI9b8fTrP","187","2020-11-13 14:16:41.109660"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","A1hAVDeyIn0Mf/kTgCBVTRsYg8kg6fsXI9b8fTrP","187","2020-11-13 14:16:41.109669"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","2020-11-13 14:16:41.170820"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","2020-11-13 14:16:41.171603"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","2020-11-13 14:16:41.171632"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","2020-11-13 14:16:41.171641"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","2020-11-13 14:16:41.171651"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","2020-11-13 14:16:41.171659"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","2020-11-13 14:16:41.171667"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.020734"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021640"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021672"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021682"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021691"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021702"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021710"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021719"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021730"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021745"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021756"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2020-11-13 14:16:41.021766"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.079441"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080213"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080227"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080235"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080245"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080253"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080261"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080269"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080278"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080285"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080293"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2020-11-13 14:16:41.080302"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.126738"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127338"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127351"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127361"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127372"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127380"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127388"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127397"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127405"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127413"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127422"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2020-11-13 14:16:41.127431"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.158910"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161477"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161529"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161566"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161586"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161596"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161615"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.118388"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.118398"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.118406"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.118414"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.118423"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156067"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156790"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156807"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156816"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156824"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156833"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156841"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156849"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156860"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156872"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156884"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2020-11-13 14:16:41.156896"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.214561"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215134"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215152"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215178"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215188"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215196"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215204"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215212"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215221"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215229"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215238"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2020-11-13 14:16:41.215247"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.259873"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260469"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260482"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260490"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260498"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260507"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260514"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260522"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260531"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260539"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260546"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2020-11-13 14:16:41.260650"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","gkgmC9B+3p+N7MOij/hNkJV/Fjuwy5MThJxsH/1y","925","2020-11-13 14:16:41.299497"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","gkgmC9B+3p+N7MOij/hNkJV/Fjuwy5MThJxsH/1y","925","2020-11-13 14:16:41.300099"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161627"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161638"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161647"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161657"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2020-11-13 14:16:41.161668"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.202958"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203573"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203587"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203595"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203603"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203612"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203620"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203631"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203641"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203652"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203663"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2020-11-13 14:16:41.203672"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","DYrzoMRoefhhDUSGaK+GIXvdU3dtJDHN0CLPID4t","559","2020-11-13 14:16:41.246121"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","DYrzoMRoefhhDUSGaK+GIXvdU3dtJDHN0CLPID4t","559","2020-11-13 14:16:41.246767"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","DYrzoMRoefhhDUSGaK+GIXvdU3dtJDHN0CLPID4t","559","2020-11-13 14:16:41.246795"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","DYrzoMRoefhhDUSGaK+GIXvdU3dtJDHN0CLPID4t","559","2020-11-13 14:16:41.246804"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","DYrzoMRoefhhDUSGaK+GIXvdU3dtJDHN0CLPID4t","559","2020-11-13 14:16:41.246814"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","DYrzoMRoefhhDUSGaK+GIXvdU3dtJDHN0CLPID4t","559","2020-11-13 14:16:41.246821"
