courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,attemptedcredits,attemptedcredittypedescriptorid,attemptedcreditconversion,earnedcredits,earnedcredittypedescriptorid,earnedcreditconversion,whentakengradeleveldescriptorid,methodcreditearneddescriptorid,finallettergradeearned,finalnumericgradeearned,courserepeatcodedescriptorid,coursetitle,alternativecoursetitle,alternativecoursecode,externaleducationorganizationid,assigningorganizationidentificationcode,coursecatalogurl,discriminator,createdate,lastmodifieddate,id,changeversion
"608","03100500","255901001","255901001","2011","829","2333","1.000",,,"1.000",,,"950","1648","D","60.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.977847","2020-11-13 14:21:24.977620","cf1f50aa-1f5e-42ad-9b88-1cd3b21e4b6a","90470"
"608","03100500","255901001","255901001","2011","841","2333","1.000",,,"1.000",,,"950","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.986452","2020-11-13 14:21:24.986163","618bec38-5996-4661-8ead-a4e536e2fea9","90471"
"608","03100500","255901001","255901001","2011","843","2333","1.000",,,"1.000",,,"950","1648","D","69.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.999068","2020-11-13 14:21:24.997544","443e63e6-8ece-4102-809d-78de78e20dd1","90473"
"608","03100500","255901001","255901001","2011","879","2333","1.000",,,"1.000",,,"950","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.017330","2020-11-13 14:21:25.016346","e5774a6d-5607-413b-bb9a-7a7f7d58ba35","90477"
"608","03100500","255901001","255901001","2011","916","2330","1.000",,,"1.000",,,"950","1648","B","85.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.030377","2020-11-13 14:21:25.030165","b6cf08f2-15a2-48e0-9945-a86a95f9d809","90480"
"608","03100500","255901001","255901001","2011","957","2330","1.000",,,"1.000",,,"950","1648","C","73.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.051331","2020-11-13 14:21:25.051124","716e8d7e-5eff-4d56-bf1f-d0d5e15ab639","90486"
"608","03100500","255901001","255901001","2012","2","2333","1.000",,,"1.000",,,"950","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.062671","2020-11-13 14:21:25.062447","d74dae23-d402-49d6-9d86-0a8276d1bf6f","90488"
"608","03100500","255901001","255901001","2012","28","2330","1.000",,,"1.000",,,"950","1648","B","88.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.076869","2020-11-13 14:21:25.076164","1c4e3f1b-fd74-4701-9af7-893746044990","90491"
"608","03100500","255901001","255901001","2012","43","2333","1.000",,,"1.000",,,"950","1648","A","95.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.087474","2020-11-13 14:21:25.087190","2e9aa500-a798-4a5a-8f06-136e0fa21944","90494"
"608","03100500","255901001","255901001","2012","61","2333","1.000",,,"1.000",,,"950","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.095247","2020-11-13 14:21:25.095059","a4e14ff2-bfd2-4328-b117-c6a219ca70b3","90497"
"608","03100500","255901001","255901001","2012","85","2330","1.000",,,"1.000",,,"950","1648","A","90.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.104244","2020-11-13 14:21:25.103970","d88f9b64-8a41-4dd3-8dc9-5349dfff5a86","90498"
"608","03100500","255901001","255901001","2012","98","2333","1.000",,,"1.000",,,"950","1648","B","87.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.110069","2020-11-13 14:21:25.109848","6aee8b41-f1ac-4155-a6d0-a8cc48b6f860","90500"
"608","03100500","255901001","255901001","2012","118","2330","1.000",,,"1.000",,,"950","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.131636","2020-11-13 14:21:25.131480","bf9548eb-8467-40f5-ac3a-b7239c355577","90505"
"608","03100500","255901001","255901001","2012","136","2333","1.000",,,"1.000",,,"950","1648","C","78.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.144028","2020-11-13 14:21:25.143716","a5cea71e-0d95-4328-839e-e0b137602f42","90508"
"608","03100500","255901001","255901001","2012","154","2330","1.000",,,"1.000",,,"950","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.154736","2020-11-13 14:21:25.154531","b5718770-88f4-4c37-9b16-90d1bfa09eb5","90510"
"608","03100500","255901001","255901001","2012","195","2330","1.000",,,"1.000",,,"950","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.160583","2020-11-13 14:21:25.160274","3e2215bc-80c0-475d-82f0-d494b5bbb3e0","90512"
"608","03100500","255901001","255901001","2012","211","2330","1.000",,,"1.000",,,"950","1648","C","77.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.171156","2020-11-13 14:21:25.170748","c308bd6d-f395-4212-99a5-105783c33b28","90514"
"608","03100500","255901001","255901001","2012","223","2330","1.000",,,"1.000",,,"950","1648","C","74.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.177229","2020-11-13 14:21:25.177085","f7b11d46-290c-4350-868f-b3d726c4fde1","90517"
"608","03100500","255901001","255901001","2012","227","2330","1.000",,,"1.000",,,"950","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.188764","2020-11-13 14:21:25.188562","ba78222b-deaa-4b8d-ae65-66806628db2f","90519"
"608","03100500","255901001","255901001","2012","268","2333","1.000",,,"1.000",,,"950","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.202798","2020-11-13 14:21:25.202498","2ff1a4d4-adc7-477a-9540-3023ab69dd07","90522"
"608","03100500","255901001","255901001","2012","309","2333","1.000",,,"1.000",,,"950","1648","A","95.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.217866","2020-11-13 14:21:25.217681","8590623e-319a-4651-91a8-126897add112","90526"
"608","03100500","255901001","255901001","2012","315","2333","1.000",,,"1.000",,,"950","1648","C","77.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.229494","2020-11-13 14:21:25.229305","e9a70f56-d291-4c2d-8db2-3af3f5728baa","90529"
"608","03100500","255901001","255901001","2012","353","2333","1.000",,,"1.000",,,"950","1648","A","91.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.235638","2020-11-13 14:21:25.235385","bd09190a-841a-4f2d-afe6-6520f0c80c1a","90531"
"609","03100500","255901001","255901001","2011","437","2333","1.000",,,"0.500",,,"950","1648","F","41.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.255594","2020-11-13 14:21:25.255393","f8edc1f1-4ae9-4aa7-bb7f-189b322165da","90536"
"609","03100500","255901001","255901001","2011","483","2330","1.000",,,"0.500",,,"950","1648","F","50.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.265831","2020-11-13 14:21:25.265597","0f6042ab-322b-4adb-a1e5-dab2c780c7cd","90537"
"609","03100500","255901001","255901001","2011","498","2333","1.000",,,"0.500",,,"950","1648","F","35.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.271477","2020-11-13 14:21:25.271280","e261f02c-6649-4063-9665-945ddba5e9a6","90539"
"609","03100500","255901001","255901001","2011","554","2333","1.000",,,"0.500",,,"950","1648","F","31.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.282346","2020-11-13 14:21:25.282047","cd2c4dcc-e437-4d42-b52b-452a373caa24","90541"
"609","03100500","255901001","255901001","2011","736","2330","1.000",,,"0.500",,,"950","1648","F","55.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.301931","2020-11-13 14:21:25.301716","9718c90e-1265-421a-a1c9-b456a62c05b6","90547"
"609","03100500","255901001","255901001","2011","800","2333","1.000",,,"0.500",,,"950","1648","F","54.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.309601","2020-11-13 14:21:25.309272","b501db79-af9b-4d54-bcfc-2adc48253614","90548"
"609","03100500","255901001","255901001","2011","841","2330","1.000",,,"0.500",,,"950","1648","F","52.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.319418","2020-11-13 14:21:25.319205","18f6a9d7-32db-4d1f-82d0-f76b5bf59ff0","90551"
"609","03100500","255901001","255901001","2011","955","2333","1.000",,,"0.500",,,"950","1648","F","48.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.331964","2020-11-13 14:21:25.331606","48746c49-30b3-4017-876c-48cf1093da68","90554"
"609","ALG-2","255901001","255901001","2011","441","2330","1.000",,,"0.500",,,"957","1648","F","51.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.374582","2020-11-13 14:21:25.374413","2d57920c-f469-4d55-b592-19bf0e4ccfb8","90564"
"609","ALG-2","255901001","255901001","2011","502","2330","1.000",,,"0.500",,,"957","1648","F","50.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.392679","2020-11-13 14:21:25.392440","6f52032d-288c-492a-8200-ff01be1305b3","90567"
"609","ALG-2","255901001","255901001","2011","601","2333","1.000",,,"0.500",,,"957","1648","F","57.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.406326","2020-11-13 14:21:25.406150","3e38d640-dc96-403e-b0c9-ea302e552eee","90571"
"609","ALG-2","255901001","255901001","2011","926","2330","1.000",,,"0.500",,,"957","1648","F","41.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.421324","2020-11-13 14:21:25.421168","8000b0c4-fa66-44ab-b736-c7881b6f855f","90575"
"609","ALG-2","255901001","255901001","2012","163","2330","1.000",,,"0.500",,,"957","1648","F","50.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.435263","2020-11-13 14:21:25.435091","cfd408a7-e7eb-4afe-9835-dabc98cce180","90579"
"608","03100500","255901001","255901001","2011","662","2333","1.000",,,"1.000",,,"950","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.254247","2020-11-13 14:21:24.254050","39514632-dec6-4020-a27c-7059d65a8b72","90446"
"608","03100500","255901001","255901001","2011","666","2330","1.000",,,"1.000",,,"950","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.886482","2020-11-13 14:21:24.885966","9119c601-9aa2-4298-8c85-e70ab0039fa7","90449"
"608","03100500","255901001","255901001","2011","710","2330","1.000",,,"1.000",,,"950","1648","A","100.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.909751","2020-11-13 14:21:24.909420","f7ccf82c-5593-4026-b906-55950fc3bdab","90455"
"608","03100500","255901001","255901001","2011","728","2333","1.000",,,"1.000",,,"950","1648","B","86.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.924581","2020-11-13 14:21:24.924233","6f19534d-73d1-46ec-bbdf-a8afb1ab6ded","90458"
"608","03100500","255901001","255901001","2011","735","2333","1.000",,,"1.000",,,"950","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.933446","2020-11-13 14:21:24.932848","3db91e1c-9443-40ec-bec4-69443dbad7c8","90460"
"608","03100500","255901001","255901001","2011","736","2333","1.000",,,"1.000",,,"950","1648","A","100.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.941533","2020-11-13 14:21:24.940430","395697de-be34-4f20-a7db-ca2a0e787cf1","90461"
"608","03100500","255901001","255901001","2011","805","2330","1.000",,,"1.000",,,"950","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.958423","2020-11-13 14:21:24.958208","be8322c7-ad4e-4b67-8431-86809749a1c8","90465"
"608","03100500","255901001","255901001","2011","809","2333","1.000",,,"1.000",,,"950","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.969331","2020-11-13 14:21:24.968959","4a222304-1e57-40d9-8d36-bd6bf8c85ac4","90467"
"608","03100500","255901001","255901001","2011","817","2333","1.000",,,"1.000",,,"950","1648","A","96.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.975681","2020-11-13 14:21:24.975443","489748b6-0dfa-4c22-aaa7-9bc6a1355c0b","90469"
"608","03100500","255901001","255901001","2011","843","2330","1.000",,,"1.000",,,"950","1648","A","99.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:24.991340","2020-11-13 14:21:24.986926","f6ead902-cdf7-46f6-a32b-6514caf13f51","90472"
"608","03100500","255901001","255901001","2011","875","2333","1.000",,,"1.000",,,"950","1648","C","71.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.006992","2020-11-13 14:21:25.006318","6d57acb8-0b7b-4125-9ddc-b30b37dcbfce","90475"
"608","03100500","255901001","255901001","2011","879","2330","1.000",,,"1.000",,,"950","1648","A","98.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.014772","2020-11-13 14:21:25.014487","274b3ff8-04d7-4c9b-88a5-8860fc5e009e","90476"
"608","03100500","255901001","255901001","2011","880","2333","1.000",,,"1.000",,,"950","1648","A","90.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.027475","2020-11-13 14:21:25.027215","e0bbc5f8-4855-4bc4-a372-8e54e171be29","90479"
"608","03100500","255901001","255901001","2011","919","2330","1.000",,,"1.000",,,"950","1648","D","69.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.033709","2020-11-13 14:21:25.033414","9b470284-f0cf-4761-a2c3-602018cf64f2","90482"
"608","03100500","255901001","255901001","2011","955","2330","1.000",,,"1.000",,,"950","1648","D","68.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.047134","2020-11-13 14:21:25.046989","8d34dfbc-2114-4bbf-a0ff-52e17948090b","90485"
"608","03100500","255901001","255901001","2012","2","2330","1.000",,,"1.000",,,"950","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.060060","2020-11-13 14:21:25.059643","d9091a6e-8412-4543-ba5b-9c8d6316f23c","90487"
"608","03100500","255901001","255901001","2012","27","2333","1.000",,,"1.000",,,"950","1648","B","82.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.068675","2020-11-13 14:21:25.068323","8fa4e67d-3cd0-4e2f-961d-484dd302bba7","90490"
"608","03100500","255901001","255901001","2012","28","2333","1.000",,,"1.000",,,"950","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.077497","2020-11-13 14:21:25.077126","82efea27-6dc0-4aa4-a59c-6f990cf3ddc1","90492"
"608","03100500","255901001","255901001","2012","61","2330","1.000",,,"1.000",,,"950","1648","A","100.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.093452","2020-11-13 14:21:25.093202","f6d7f2d1-dfc7-4aba-9c52-dc05905c880c","90496"
"608","03100500","255901001","255901001","2012","85","2333","1.000",,,"1.000",,,"950","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.107265","2020-11-13 14:21:25.106974","f4f92406-49d0-4ed7-b218-09538ef72083","90499"
"608","03100500","255901001","255901001","2012","107","2330","1.000",,,"1.000",,,"950","1648","C","76.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.113054","2020-11-13 14:21:25.112866","19bb0e86-fa85-4d88-8ea0-049b80ee456b","90501"
"608","03100500","255901001","255901001","2012","107","2333","1.000",,,"1.000",,,"950","1648","A","91.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.120107","2020-11-13 14:21:25.119866","02fc5430-55de-4aae-acda-5b285b6bb1c0","90502"
"608","03100500","255901001","255901001","2012","120","2333","1.000",,,"1.000",,,"950","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.130463","2020-11-13 14:21:25.130256","63ff8997-fa41-4f7b-b6c2-dc444912c8d5","90504"
"608","03100500","255901001","255901001","2012","118","2333","1.000",,,"1.000",,,"950","1648","B","86.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.138054","2020-11-13 14:21:25.137847","41f6c619-9f2f-4c25-9ba2-565fefa66b9d","90506"
"608","03100500","255901001","255901001","2012","136","2330","1.000",,,"1.000",,,"950","1648","B","82.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.143421","2020-11-13 14:21:25.143173","eb1db10b-b0ad-4908-b384-0ae10a0649ae","90507"
"608","03100500","255901001","255901001","2012","154","2333","1.000",,,"1.000",,,"950","1648","A","98.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.159301","2020-11-13 14:21:25.159080","964b6a82-ad98-4649-8571-6f898f6f6a02","90511"
"608","03100500","255901001","255901001","2012","211","2333","1.000",,,"1.000",,,"950","1648","A","99.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.174005","2020-11-13 14:21:25.173819","00a565c3-a377-44cc-afea-b196dac141b2","90515"
"608","03100500","255901001","255901001","2012","223","2333","1.000",,,"1.000",,,"950","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.186433","2020-11-13 14:21:25.186222","a86cbd71-0803-4452-a154-6c1c928b93a8","90518"
"608","03100500","255901001","255901001","2012","268","2330","1.000",,,"1.000",,,"950","1648","D","62.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.194548","2020-11-13 14:21:25.194211","7ad99a7f-71b7-487c-8e12-dcefc81e2573","90521"
"608","03100500","255901001","255901001","2012","309","2330","1.000",,,"1.000",,,"950","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.213150","2020-11-13 14:21:25.211919","988d6640-dac1-4068-8ff3-ecca3145460d","90525"
"608","03100500","255901001","255901001","2012","314","2333","1.000",,,"1.000",,,"950","1648","C","79.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.220324","2020-11-13 14:21:25.220117","42c5d0e5-19d7-4e15-b098-55a61a8d234b","90527"
"608","03100500","255901001","255901001","2012","328","2333","1.000",,,"1.000",,,"950","1648","B","85.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.232692","2020-11-13 14:21:25.232408","defbfce9-570d-46fd-88ca-94062aed2b3d","90530"
"609","03100500","255901001","255901001","2011","422","2330","1.000",,,"0.500",,,"950","1648","F","59.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.249490","2020-11-13 14:21:25.249018","26bd7839-76ce-4190-8291-657b3d4cdd17","90533"
"609","03100500","255901001","255901001","2011","443","2330","1.000",,,"0.500",,,"950","1648","F","59.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.255523","2020-11-13 14:21:25.255296","9441e0ec-59a9-438a-b32e-b8f94eea3e4c","90535"
"609","03100500","255901001","255901001","2011","489","2330","1.000",,,"0.500",,,"950","1648","F","54.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.266783","2020-11-13 14:21:25.266533","4654c9ba-88ec-402c-8042-337e07da5449","90538"
"609","03100500","255901001","255901001","2011","550","2333","1.000",,,"0.500",,,"950","1648","F","56.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.274012","2020-11-13 14:21:25.273818","78d64bf1-403f-4d5e-bb8c-c47e886d5eec","90540"
"609","03100500","255901001","255901001","2011","635","2333","1.000",,,"0.500",,,"950","1648","F","57.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:25.286368","2020-11-13 14:21:25.286198","befd048f-a09e-4f53-a09a-2bd700af1fdd","90543"
