begindate,gradetypedescriptorid,gradingperioddescriptorid,gradingperiodschoolyear,gradingperiodsequence,learningstandardid,localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,studentusi,lettergradeearned,numericgradeearned,diagnosticstatement,performancebaseconversiondescriptorid,createdate
"2010-08-23","966","977","2011","1","110.18.2.C","ELA-06","255901044","2011","25590104403Trad110ELA0612011","2010-2011 Fall Semester","760",,"67.00",,,"2020-11-13 14:18:32.933193"
"2010-08-23","966","977","2011","1","110.18.2.C","ELA-06","255901044","2011","25590104403Trad110ELA0612011","2010-2011 Fall Semester","851",,"76.00",,,"2020-11-13 14:18:32.956857"
"2010-08-23","966","977","2011","1","110.18.2.C","ELA-06","255901044","2011","25590104403Trad110ELA0612011","2010-2011 Fall Semester","924",,"73.00",,,"2020-11-13 14:18:32.990937"
"2010-08-23","966","977","2011","1","110.18.2.C","ELA-06","255901044","2011","25590104403Trad110ELA0612011","2010-2011 Fall Semester","948",,"68.00",,,"2020-11-13 14:18:33.001400"
"2010-08-23","966","977","2011","1","110.19.20.A","ELA-07","255901044","2011","25590104403Trad111ELA0712011","2010-2011 Fall Semester","448",,"47.00",,,"2020-11-13 14:18:33.028283"
"2010-08-23","966","977","2011","1","110.19.20.A","ELA-07","255901044","2011","25590104403Trad111ELA0712011","2010-2011 Fall Semester","504",,"66.00",,,"2020-11-13 14:18:33.039608"
"2010-08-23","966","977","2011","1","110.19.20.A","ELA-07","255901044","2011","25590104403Trad111ELA0712011","2010-2011 Fall Semester","532",,"100.00",,,"2020-11-13 14:18:33.049995"
"2010-08-23","966","977","2011","1","110.19.20.A","ELA-07","255901044","2011","25590104404Trad110ELA0712011","2010-2011 Fall Semester","280",,"73.00",,,"2020-11-13 14:18:33.147886"
"2010-08-23","966","977","2011","1","110.19.20.A","ELA-07","255901044","2011","25590104404Trad111ELA0712011","2010-2011 Fall Semester","856",,"73.00",,,"2020-11-13 14:18:33.230416"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","656",,"100.00",,,"2020-11-13 14:18:26.381271"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","710",,"100.00",,,"2020-11-13 14:18:26.408858"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","735",,"98.00",,,"2020-11-13 14:18:26.420563"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","805",,"70.00",,,"2020-11-13 14:18:26.433153"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","919",,"69.00",,,"2020-11-13 14:18:26.459210"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","954",,"72.00",,,"2020-11-13 14:18:26.466834"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","955",,"68.00",,,"2020-11-13 14:18:26.470989"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","48",,"64.00",,,"2020-11-13 14:18:26.481947"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","79",,"65.00",,,"2020-11-13 14:18:26.493311"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","148",,"60.00",,,"2020-11-13 14:18:26.506586"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","215",,"93.00",,,"2020-11-13 14:18:26.516130"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","238",,"80.00",,,"2020-11-13 14:18:26.524775"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","272",,"72.00",,,"2020-11-13 14:18:26.529216"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","299",,"94.00",,,"2020-11-13 14:18:26.540176"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","375",,"92.00",,,"2020-11-13 14:18:26.552081"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","390",,"99.00",,,"2020-11-13 14:18:26.562656"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","431",,"80.00",,,"2020-11-13 14:18:26.576931"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","452",,"63.00",,,"2020-11-13 14:18:26.589440"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","481",,"72.00",,,"2020-11-13 14:18:26.601726"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","502",,"50.00",,,"2020-11-13 14:18:26.613870"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","560",,"65.00",,,"2020-11-13 14:18:26.623200"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","607",,"71.00",,,"2020-11-13 14:18:26.633365"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","619",,"70.00",,,"2020-11-13 14:18:26.637780"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","684",,"90.00",,,"2020-11-13 14:18:26.646799"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","730",,"92.00",,,"2020-11-13 14:18:26.656472"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","789",,"67.00",,,"2020-11-13 14:18:26.667747"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","794",,"63.00",,,"2020-11-13 14:18:26.673428"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","824",,"70.00",,,"2020-11-13 14:18:26.678746"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","870",,"82.00",,,"2020-11-13 14:18:26.683944"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","873",,"97.00",,,"2020-11-13 14:18:26.688708"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","908",,"30.00",,,"2020-11-13 14:18:26.692765"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","935",,"74.00",,,"2020-11-13 14:18:26.702898"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","936",,"85.00",,,"2020-11-13 14:18:26.710909"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100103Trad222BIO12011","2010-2011 Fall Semester","43",,"56.00",,,"2020-11-13 14:18:29.942277"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100103Trad222BIO12011","2010-2011 Fall Semester","85",,"94.00",,,"2020-11-13 14:18:29.953790"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100103Trad222BIO12011","2010-2011 Fall Semester","120",,"67.00",,,"2020-11-13 14:18:29.966827"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100103Trad222BIO12011","2010-2011 Fall Semester","154",,"88.00",,,"2020-11-13 14:18:29.982907"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100103Trad222BIO12011","2010-2011 Fall Semester","223",,"71.00",,,"2020-11-13 14:18:29.993760"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100103Trad222BIO12011","2010-2011 Fall Semester","304",,"90.00",,,"2020-11-13 14:18:29.999771"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100103Trad222BIO12011","2010-2011 Fall Semester","314",,"96.00",,,"2020-11-13 14:18:30.006914"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO12011","2010-2011 Fall Semester","437",,"86.00",,,"2020-11-13 14:18:30.022880"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO12011","2010-2011 Fall Semester","456",,"95.00",,,"2020-11-13 14:18:30.033746"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO12011","2010-2011 Fall Semester","498",,"90.00",,,"2020-11-13 14:18:30.046436"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO12011","2010-2011 Fall Semester","526",,"75.00",,,"2020-11-13 14:18:30.058402"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO12011","2010-2011 Fall Semester","531",,"100.00",,,"2020-11-13 14:18:30.069160"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO12011","2010-2011 Fall Semester","570",,"69.00",,,"2020-11-13 14:18:30.077511"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO12011","2010-2011 Fall Semester","627",,"52.00",,,"2020-11-13 14:18:30.090002"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100105Trad222BIO12011","2010-2011 Fall Semester","657",,"93.00",,,"2020-11-13 14:18:30.103204"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100105Trad222BIO12011","2010-2011 Fall Semester","663",,"82.00",,,"2020-11-13 14:18:30.109834"
"2010-08-23","966","977","2011","1","112.34.11.C","BIO","255901001","2011","25590100105Trad222BIO12011","2010-2011 Fall Semester","688",,"94.00",,,"2020-11-13 14:18:30.114146"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","657",,"76.00",,,"2020-11-13 14:18:26.383843"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","662",,"67.00",,,"2020-11-13 14:18:26.389434"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","688",,"47.00",,,"2020-11-13 14:18:26.396117"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","692",,"76.00",,,"2020-11-13 14:18:26.406242"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","728",,"75.00",,,"2020-11-13 14:18:26.413374"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","736",,"85.00",,,"2020-11-13 14:18:26.421635"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","800",,"95.00",,,"2020-11-13 14:18:26.428266"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","809",,"84.00",,,"2020-11-13 14:18:26.434508"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","829",,"86.00",,,"2020-11-13 14:18:26.441593"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","875",,"84.00",,,"2020-11-13 14:18:26.447990"
"2010-08-23","966","977","2011","1","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","880",,"72.00",,,"2020-11-13 14:18:26.457431"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","1",,"69.00",,,"2020-11-13 14:18:26.472009"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","15",,"85.00",,,"2020-11-13 14:18:26.480050"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","66",,"84.00",,,"2020-11-13 14:18:26.484852"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","72",,"78.00",,,"2020-11-13 14:18:26.493028"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","115",,"89.00",,,"2020-11-13 14:18:26.504944"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","193",,"73.00",,,"2020-11-13 14:18:26.513555"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","225",,"36.00",,,"2020-11-13 14:18:26.518667"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","262",,"61.00",,,"2020-11-13 14:18:26.528527"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","283",,"62.00",,,"2020-11-13 14:18:26.537113"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","321",,"86.00",,,"2020-11-13 14:18:26.541972"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","347",,"72.00",,,"2020-11-13 14:18:26.548756"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","379",,"65.00",,,"2020-11-13 14:18:26.555550"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","388",,"88.00",,,"2020-11-13 14:18:26.561128"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","407",,"75.00",,,"2020-11-13 14:18:26.569798"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","430",,"65.00",,,"2020-11-13 14:18:26.576918"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","441",,"51.00",,,"2020-11-13 14:18:26.582734"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","454",,"67.00",,,"2020-11-13 14:18:26.589307"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","468",,"80.00",,,"2020-11-13 14:18:26.595486"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","477",,"98.00",,,"2020-11-13 14:18:26.600928"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","494",,"72.00",,,"2020-11-13 14:18:26.608027"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","499",,"74.00",,,"2020-11-13 14:18:26.612453"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG212011","2010-2011 Fall Semester","543",,"96.00",,,"2020-11-13 14:18:26.620351"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","591",,"86.00",,,"2020-11-13 14:18:26.625247"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","601",,"83.00",,,"2020-11-13 14:18:26.631773"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","613",,"78.00",,,"2020-11-13 14:18:26.635612"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","626",,"100.00",,,"2020-11-13 14:18:26.645432"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","719",,"79.00",,,"2020-11-13 14:18:26.651576"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","747",,"90.00",,,"2020-11-13 14:18:26.656568"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","781",,"81.00",,,"2020-11-13 14:18:26.662762"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","783",,"92.00",,,"2020-11-13 14:18:26.667175"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","791",,"79.00",,,"2020-11-13 14:18:26.670979"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","808",,"66.00",,,"2020-11-13 14:18:26.678258"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","862",,"69.00",,,"2020-11-13 14:18:26.682354"
"2010-08-23","966","977","2011","1","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","898",,"59.00",,,"2020-11-13 14:18:26.689511"
