begindate,localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,studentusi,enddate,homeroomindicator,repeatidentifierdescriptorid,teacherstudentdatalinkexclusion,attemptstatusdescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","460","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.861749","2020-11-13 14:16:42.861094","a437230d-096a-4378-8c46-8f0d93fc45de","17836"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","466","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.870916","2020-11-13 14:16:42.870807","08dfb15b-9f72-4862-bfad-a1b62786d7fe","17841"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","434","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.879601","2020-11-13 14:16:42.879331","bf9904a0-a6d0-4ab7-914d-d187ff187bd1","17845"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","478","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.890333","2020-11-13 14:16:42.890258","9a7d0750-1357-490e-be2e-005b41aec84d","17850"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","552","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.897762","2020-11-13 14:16:42.897700","65a2352c-5f95-4b55-8076-bb8651390e23","17854"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","557","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.906543","2020-11-13 14:16:42.906489","50e5fd8b-dc2d-429e-9655-2de58830083f","17858"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","577","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.911588","2020-11-13 14:16:42.911440","9493cb9e-49ec-4121-840e-ef68697245b4","17860"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","660","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.916345","2020-11-13 14:16:42.916179","8c0abe6e-a2fa-4b84-a798-2cc074ed3c3a","17863"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","487","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.920574","2020-11-13 14:16:42.920519","f3aca417-ee19-484d-b840-7547e322573b","17864"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","603","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.927992","2020-11-13 14:16:42.927618","5e456c5e-ae18-40bf-8b89-b805042a4088","17868"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","884","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.935022","2020-11-13 14:16:42.934851","d051bc69-ade1-4065-b7ba-e802b2fedcc0","17872"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","671","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.941420","2020-11-13 14:16:42.941371","19aa2d41-a7ad-4079-9674-2fa81c230a4c","17875"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","823","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.945122","2020-11-13 14:16:42.944998","fb3f6890-53be-44f4-be4d-913ffb641f17","17878"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","953","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.952334","2020-11-13 14:16:42.952245","fea9cd9c-d1ae-4c5e-a951-8d17e1cc913f","17879"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","758","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.960122","2020-11-13 14:16:42.960010","90d9f3aa-3004-45e4-989e-fbaa663311b9","17883"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","759","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.962424","2020-11-13 14:16:42.962366","6da616b4-facc-434e-b3fe-002bbefb7798","17885"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","672","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.968488","2020-11-13 14:16:42.968266","afe02423-566d-48eb-972a-130d24910cf8","17887"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","775","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.973080","2020-11-13 14:16:42.972936","04a276b3-1ecc-4a1b-905c-45bf5a604843","17890"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","884","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.977800","2020-11-13 14:16:42.977718","6d77747d-5c87-4c0a-8e84-818c5a116d74","17892"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","671","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.986024","2020-11-13 14:16:42.985825","163b15ca-24c8-483c-bfd7-48a54fdf06be","17896"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","953","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.993811","2020-11-13 14:16:42.993734","6053ac1c-3eac-4358-b810-f35c35c7b0f4","17900"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","755","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.999351","2020-11-13 14:16:42.999253","d0903803-528c-4539-9f6c-f69980506520","17902"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","759","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.003548","2020-11-13 14:16:43.003495","a0f50184-4c21-41f9-be09-1ac82de267b4","17905"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","959","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.008199","2020-11-13 14:16:43.007509","2e4b9689-8382-4095-9654-7a09c1f29fa1","17906"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","112","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.017830","2020-11-13 14:16:43.017781","667f9175-036e-4d12-8261-042f01d2ee1f","17912"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","59","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.025091","2020-11-13 14:16:43.024947","533804d8-50c9-4104-afbc-315fa9c7ea92","17916"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","139","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.033443","2020-11-13 14:16:43.033302","d14bc4d1-7436-4c12-acf9-d6b3548dfac1","17919"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","159","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.037664","2020-11-13 14:16:43.037458","bdac9ace-48e4-4fed-8ad0-b28cf0506324","17921"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","29","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.044115","2020-11-13 14:16:43.044042","9e78040c-2d34-4c4f-afb9-5c04411207e7","17924"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","84","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.048001","2020-11-13 14:16:43.047951","11ae571b-ffd3-42f9-b149-62b4faab854f","17926"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","9","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.057082","2020-11-13 14:16:43.056425","1af4c9ca-0b42-4aa8-8eaf-3d492fdf766b","17931"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","59","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.068807","2020-11-13 14:16:43.068736","4793b999-0409-493a-a804-13e74b3181f3","17936"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","139","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.074491","2020-11-13 14:16:43.074293","8b03390b-ac0f-4c1b-9e29-6e52c91e86dd","17939"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","159","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.077466","2020-11-13 14:16:43.077303","9d8c0296-a751-4731-bce4-1c5c27397e7c","17941"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","109","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.081691","2020-11-13 14:16:43.081577","daf08b59-430e-41ce-896e-be90e6ac21e0","17943"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","146","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.090512","2020-11-13 14:16:43.090363","78ee0612-003f-4b89-8be5-b0e9f133da0d","17947"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","34","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.094680","2020-11-13 14:16:43.094616","7c77a0aa-72f0-4fa4-8073-a86a28a589ce","17949"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad106ELA0212011","2010-2011 Fall Semester","322","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.099176","2020-11-13 14:16:43.099084","a63d0435-747f-4924-ac88-d9fd0bae16c9","17951"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad106ELA0212011","2010-2011 Fall Semester","174","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.104750","2020-11-13 14:16:43.104621","20e07423-be2c-45d8-aea2-b9091022258a","17954"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad102ELA0112011","2010-2011 Fall Semester","297","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.783552","2020-11-13 14:16:42.783496","10f137af-df30-433f-9cf4-2c73eadd0ae4","17803"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad102ELA0112011","2010-2011 Fall Semester","218","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.789061","2020-11-13 14:16:42.788996","31a9c612-3304-4b3a-a98a-9a1f0807e0ba","17805"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad102ELA0112011","2010-2011 Fall Semester","208","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.797214","2020-11-13 14:16:42.797139","7aa4644a-4cc8-4ee3-a0bb-4126b20d3666","17809"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad102ELA0122011","2010-2011 Spring Semester","267","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.803217","2020-11-13 14:16:42.803135","cb3970c2-1ef1-4d37-a4be-d4c7b34f4dc0","17812"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad102ELA0122011","2010-2011 Spring Semester","369","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.824864","2020-11-13 14:16:42.824785","9841f5e6-1580-45d7-9966-58c830a4a853","17818"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad102ELA0122011","2010-2011 Spring Semester","218","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.835509","2020-11-13 14:16:42.835444","1b43687e-5ab9-4659-b8be-4526430ef94f","17824"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad102ELA0122011","2010-2011 Spring Semester","317","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.841005","2020-11-13 14:16:42.840914","5caee2af-7f7b-44ab-ae07-1ab7083e12ac","17827"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad102ELA0122011","2010-2011 Spring Semester","324","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.847307","2020-11-13 14:16:42.847239","383359dd-f89b-4562-bd78-3ba06183405c","17830"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","552","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.855796","2020-11-13 14:16:42.855719","220b8a28-6625-470b-82e5-dd25ed61785d","17834"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","658","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.862263","2020-11-13 14:16:42.862184","7da546b9-f07e-4d51-9676-384873a3e4dc","17837"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","660","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.873253","2020-11-13 14:16:42.873189","f0cfe5b4-3929-42ce-bf2d-e0d5ebffef23","17842"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","415","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.881823","2020-11-13 14:16:42.881754","e9dbaea3-7e26-43c9-a56b-e7cfdbf773bb","17846"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad103ELA0112011","2010-2011 Fall Semester","458","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.888516","2020-11-13 14:16:42.888441","7a6c3a28-fefc-429e-810d-1e0c9b160eac","17849"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","544","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.896329","2020-11-13 14:16:42.895790","71d315ad-c468-4df0-bfba-e195a05849b5","17852"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","470","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.915595","2020-11-13 14:16:42.915489","23d1050e-a81d-420c-9740-73f41fc48f06","17862"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","434","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.921970","2020-11-13 14:16:42.921922","d70dbb2c-308a-4740-a712-3522cf46e866","17865"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad103ELA0122011","2010-2011 Spring Semester","458","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.928742","2020-11-13 14:16:42.928682","1c1b8434-cac4-4cbd-80f1-96918109d436","17869"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","751","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.937439","2020-11-13 14:16:42.937200","111dd021-0080-4edb-8ff7-5f5defb416e9","17874"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","764","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.942577","2020-11-13 14:16:42.942513","90edccc4-03b9-49b2-a2c6-7ebb4fbd5c29","17876"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","876","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.953583","2020-11-13 14:16:42.953517","d10a7760-e527-4b64-a4cb-98df38a3ba1d","17880"
"2010-08-23","ELA-01","255901107","2011","25590110701Trad104ELA0112011","2010-2011 Fall Semester","893","2010-12-17","true",,,,"NULL","2020-11-13 14:16:42.968742","2020-11-13 14:16:42.968411","d1cf9591-7d0e-472a-b0b6-bb82d91bdef5","17888"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","749","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.977902","2020-11-13 14:16:42.977844","14e6ead8-8e7b-47d8-82f8-76f48d918553","17893"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","892","2011-05-27","true",,,,"NULL","2020-11-13 14:16:42.986082","2020-11-13 14:16:42.986017","82890943-2784-4b51-abe2-454722400e6f","17897"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","758","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.001240","2020-11-13 14:16:43.001173","486c8fb0-6006-45a9-a266-5b09e89fd8c0","17903"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","672","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.010079","2020-11-13 14:16:43.009792","68de9e13-f17f-4c59-8ab9-328be40daa59","17907"
"2011-01-04","ELA-01","255901107","2011","25590110701Trad104ELA0122011","2010-2011 Spring Semester","775","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.016161","2020-11-13 14:16:43.016013","51c49b75-bb65-43b0-b9a1-77069de067e5","17910"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","131","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.024230","2020-11-13 14:16:43.024119","8d807449-fc62-46c6-83ce-cf48f88105be","17914"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","58","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.033560","2020-11-13 14:16:43.033387","93f2ece2-f677-466c-a9f5-248bc117cece","17920"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad105ELA0212011","2010-2011 Fall Semester","128","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.051663","2020-11-13 14:16:43.051609","6de0546f-d1e2-41f1-9caa-06864e197b72","17928"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","112","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.060321","2020-11-13 14:16:43.060255","ce478bc5-6a89-41b5-8806-377ccfe93386","17932"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","131","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.064433","2020-11-13 14:16:43.064322","54756255-2bd1-4295-9e40-cd3f2a06880a","17934"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","45","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.069800","2020-11-13 14:16:43.069691","8da420c2-3a6a-492d-a171-22bf39785a07","17937"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","29","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.082936","2020-11-13 14:16:43.082884","844f9be3-fe23-46af-910f-025f84ae6ec3","17944"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","128","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.090925","2020-11-13 14:16:43.090854","ff91037c-2470-49c2-9bc2-deed0b654bfb","17948"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad105ELA0222011","2010-2011 Spring Semester","20","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.099786","2020-11-13 14:16:43.099712","0f514079-4689-4027-84e1-065a79140cd5","17952"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad106ELA0212011","2010-2011 Fall Semester","472","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.116060","2020-11-13 14:16:43.115997","3e75e853-f49e-49d3-8b7a-e394de9b7927","17959"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad106ELA0212011","2010-2011 Fall Semester","282","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.125514","2020-11-13 14:16:43.125059","79457652-d1df-4954-8128-e0ca4bb23229","17964"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad106ELA0212011","2010-2011 Fall Semester","361","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.152206","2020-11-13 14:16:43.151916","bacc9546-afbe-4b6b-997a-da585273e577","17966"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad106ELA0212011","2010-2011 Fall Semester","451","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.161268","2020-11-13 14:16:43.161185","d606b249-6c5d-43d7-aa2a-545411663ca3","17970"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","418","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.170762","2020-11-13 14:16:43.170698","4c89657c-0f24-4233-8a8c-9c9c6fbd0b93","17975"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","475","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.181397","2020-11-13 14:16:43.181343","9a4ccf6c-79d2-4420-bb3f-e2524bcece8a","17980"
"2011-01-04","ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","449","2011-05-27","true",,,,"NULL","2020-11-13 14:16:43.191315","2020-11-13 14:16:43.191257","fcb6efeb-6660-44ac-93c3-a85b68858055","17986"
"2010-08-23","ELA-02","255901107","2011","25590110701Trad107ELA0212011","2010-2011 Fall Semester","584","2010-12-17","true",,,,"NULL","2020-11-13 14:16:43.206450","2020-11-13 14:16:43.206343","8cc140c1-9814-4251-bef6-c53348a0e788","17994"
