assessmentidentifier,identificationcode,namespace,studentassessmentidentifier,studentusi,assessmentresponse,descriptivefeedback,responseindicatordescriptorid,assessmentitemresultdescriptorid,rawscoreresult,timeassessed,createdate
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848495","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034212"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850632","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034223"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850728","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034234"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850932","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034245"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851332","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034254"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851446","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034264"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851566","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034273"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851990","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034283"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852162","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034294"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852312","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034305"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852692","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034317"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852854","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034328"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9856666","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034336"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9872514","uri://ed-fi.org/Assessment/Assessment.xml","5kjLJvffMr1Bs71riK7qrfpwVir4QKcKA/UCTz3L","274","F",,"1994","179",,,"2020-11-13 14:16:33.034347"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848478","uri://ed-fi.org/Assessment/Assessment.xml","aA0OTQdvCF6kistYsfbSIiqgGNdFSrBmfFW25dHO","701","E",,"1994","179",,,"2020-11-13 14:16:33.066494"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848480","uri://ed-fi.org/Assessment/Assessment.xml","aA0OTQdvCF6kistYsfbSIiqgGNdFSrBmfFW25dHO","701","E",,"1994","179",,,"2020-11-13 14:16:33.066550"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848481","uri://ed-fi.org/Assessment/Assessment.xml","aA0OTQdvCF6kistYsfbSIiqgGNdFSrBmfFW25dHO","701","E",,"1994","179",,,"2020-11-13 14:16:33.066562"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848484","uri://ed-fi.org/Assessment/Assessment.xml","aA0OTQdvCF6kistYsfbSIiqgGNdFSrBmfFW25dHO","701","E",,"1994","179",,,"2020-11-13 14:16:33.066574"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848486","uri://ed-fi.org/Assessment/Assessment.xml","aA0OTQdvCF6kistYsfbSIiqgGNdFSrBmfFW25dHO","701","E",,"1994","179",,,"2020-11-13 14:16:33.066584"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848487","uri://ed-fi.org/Assessment/Assessment.xml","aA0OTQdvCF6kistYsfbSIiqgGNdFSrBmfFW25dHO","701","E",,"1994","179",,,"2020-11-13 14:16:33.066597"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848492","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982178"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848493","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982187"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848495","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982197"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850632","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982208"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850728","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982216"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850932","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982225"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851332","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982235"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851446","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982244"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851566","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982255"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851990","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982263"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852162","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982274"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852312","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982284"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852692","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982295"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852854","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982304"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9856666","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982315"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9872514","uri://ed-fi.org/Assessment/Assessment.xml","+1L0Z4bMVQSSHHpaMJY9UkR45g7+OAFiVvaAxOB5","160","G",,"1994","179",,,"2020-11-13 14:16:32.982328"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848478","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026869"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848480","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026923"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848481","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026936"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848484","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026947"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848486","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026956"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848487","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026967"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848488","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026976"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848489","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026986"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848490","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.026995"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848491","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027004"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848492","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027017"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848493","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027027"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848495","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027037"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850632","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027046"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850728","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027056"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850932","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027064"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851332","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027074"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851446","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027083"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851566","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027091"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851990","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027101"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852162","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027111"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852312","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027121"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852692","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027131"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852854","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027141"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9856666","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027154"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9872514","uri://ed-fi.org/Assessment/Assessment.xml","2qGCu377jZw7NTGO9r6cCFZP2hW1Byq+jLOOQYEl","713","B",,"1994","179",,,"2020-11-13 14:16:33.027165"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848478","uri://ed-fi.org/Assessment/Assessment.xml","bEW2TQKwyKgBgBZMebi8YcV9jOhp0PVkZ+BwHRXx","840","B",,"1994","179",,,"2020-11-13 14:16:33.080014"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851446","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041184"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851566","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041195"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851990","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041204"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852162","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041216"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852312","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041225"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852692","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041236"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852854","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041245"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9856666","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041256"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9872514","uri://ed-fi.org/Assessment/Assessment.xml","5aBfRDECST+hNqMjl4/pWsfq07AYxqUmzk2Jp9ix","594","A",,"1994","179",,,"2020-11-13 14:16:33.041264"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848478","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074715"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848480","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074767"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848481","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074779"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848484","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074790"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848486","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074801"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848487","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074815"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848488","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074825"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848489","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074837"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848490","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074845"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848491","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074857"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848492","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074872"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848493","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074886"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848495","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074902"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850632","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074915"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850728","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074930"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9850932","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074947"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851332","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074963"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851446","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074973"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851566","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074982"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9851990","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.074992"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852162","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.075010"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852312","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.075066"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852692","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.075080"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9852854","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.075090"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9856666","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.075100"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9872514","uri://ed-fi.org/Assessment/Assessment.xml","B/yyV+B8TADJuEpaZOuM1Qweg/dscUI0jrzdhK2A","469","A",,"1994","179",,,"2020-11-13 14:16:33.075110"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848478","uri://ed-fi.org/Assessment/Assessment.xml","E70Tn+uDjjstHnVZIVJ23QxSZwMe5H2qipknoqWr","514","D",,"1994","179",,,"2020-11-13 14:16:33.151413"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848480","uri://ed-fi.org/Assessment/Assessment.xml","E70Tn+uDjjstHnVZIVJ23QxSZwMe5H2qipknoqWr","514","D",,"1994","179",,,"2020-11-13 14:16:33.151553"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848481","uri://ed-fi.org/Assessment/Assessment.xml","E70Tn+uDjjstHnVZIVJ23QxSZwMe5H2qipknoqWr","514","D",,"1994","179",,,"2020-11-13 14:16:33.151567"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848484","uri://ed-fi.org/Assessment/Assessment.xml","E70Tn+uDjjstHnVZIVJ23QxSZwMe5H2qipknoqWr","514","D",,"1994","179",,,"2020-11-13 14:16:33.151579"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848486","uri://ed-fi.org/Assessment/Assessment.xml","E70Tn+uDjjstHnVZIVJ23QxSZwMe5H2qipknoqWr","514","D",,"1994","179",,,"2020-11-13 14:16:33.151589"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848487","uri://ed-fi.org/Assessment/Assessment.xml","E70Tn+uDjjstHnVZIVJ23QxSZwMe5H2qipknoqWr","514","D",,"1994","179",,,"2020-11-13 14:16:33.151600"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848488","uri://ed-fi.org/Assessment/Assessment.xml","E70Tn+uDjjstHnVZIVJ23QxSZwMe5H2qipknoqWr","514","D",,"1994","179",,,"2020-11-13 14:16:33.151610"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848489","uri://ed-fi.org/Assessment/Assessment.xml","E70Tn+uDjjstHnVZIVJ23QxSZwMe5H2qipknoqWr","514","D",,"1994","179",,,"2020-11-13 14:16:33.151618"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848491","uri://ed-fi.org/Assessment/Assessment.xml","8Hfczz7TuUjQxUYFPuhcg981F+GTuI8xjWRWoydM","3","C",,"1994","179",,,"2020-11-13 14:16:33.062054"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848492","uri://ed-fi.org/Assessment/Assessment.xml","8Hfczz7TuUjQxUYFPuhcg981F+GTuI8xjWRWoydM","3","C",,"1994","179",,,"2020-11-13 14:16:33.062065"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848493","uri://ed-fi.org/Assessment/Assessment.xml","8Hfczz7TuUjQxUYFPuhcg981F+GTuI8xjWRWoydM","3","C",,"1994","179",,,"2020-11-13 14:16:33.062076"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","9848495","uri://ed-fi.org/Assessment/Assessment.xml","8Hfczz7TuUjQxUYFPuhcg981F+GTuI8xjWRWoydM","3","C",,"1994","179",,,"2020-11-13 14:16:33.062085"
